query	target	product	sequence	location	Eval	score	identity	similarity	query_coverage	target_coverage	BBH
HP0044	HELPY_RS00240	GDP-mannose 4,6-dehydratase	NC_012973	41824..42969	0	778.474	98.4	98.7	100.0	100.0	1.0
HP0045	HELPY_RS00245	GDP-fucose synthetase	NC_012973	42962..43894	0	619.002	97.7	99.4	100.0	100.0	1.0
HP0047	HELPY_RS00250	hydrogenase expression/formation protein HypE	NC_012973	complement(44210..45208)	0	646.736	97.0	98.8	100.0	100.0	1.0
HP0048	HELPY_RS00255	carbamoyltransferase HypF	NC_012973	complement(45220..47472)	0	1454.88	95.2	97.7	97.5	100.0	1.0
HP0049	HELPY_RS00260	agmatine deiminase	NC_012973	complement(47469..48461)	0	665.611	95.5	97.9	100.0	100.0	1.0
HP0050	HELPY_RS00265	DNA methyltransferase	NC_012973	complement(48513..49211)	1.6e-172	469.929	97.0	98.7	100.0	100.0	1.0
HP0051	HELPY_RS00270	DNA methyltransferase	NC_012973	complement(49208..49759)	2.6e-120	341.273	97.6	99.4	47.0	91.3	1.0
HP0053	-	-	-	-	-	0	0	0	0	0	0
HP0054	HELPY_RS02300	DNA methyltransferase	NC_012973	460518..461564	2.4e-18	82.8037	24.4	40.6	45.9	97.7	0.0
HP0055	HELPY_RS00280	sodium/proline symporter	NC_012973	complement(50353..51843)	0	973.0	98.8	99.2	100.0	100.0	1.0
HP0056	HELPY_RS00285	1-pyrroline-5-carboxylate dehydrogenase	NC_012973	complement(51870..55427)	0	2393.23	97.0	98.9	100.0	100.0	1.0
HP0057	HELPY_RS00290	hypothetical protein	NC_012973	55756..55965	1.5e-45	135.961	91.3	94.2	100.0	100.0	1.0
HP0059	HELPY_RS00300	hypothetical protein	NC_012973	57266..58111	3.9e-92	270.396	57.5	64.9	100.0	99.6	1.0
HP0060	-	-	-	-	-	0	0	0	0	0	0
HP0061	HELPY_RS00310	hypothetical protein	NC_012973	60534..61103	1.3e-122	340.117	85.7	93.7	100.0	100.0	1.0
HP0062	HELPY_RS00315	hypothetical protein	NC_012973	61119..61379	6.8e-53	155.606	89.5	95.3	100.0	100.0	1.0
HP0063	HELPY_RS00320	5-methyltetrahydrofolate--homocysteine methyltransferase	NC_012973	61390..63099	0	615.15	62.1	71.2	100.0	100.0	1.0
HP0064	HELPY_RS00325	hypothetical protein	NC_012973	63069..63494	1.1e-83	237.654	83.7	89.4	100.0	100.0	1.0
HP0065	HELPY_RS00330	hypothetical protein	NC_012973	63496..63843	3.9e-71	204.142	87.7	94.7	97.4	99.1	1.0
HP0066	HELPY_RS00340	ATP-binding protein	NC_012973	64744..66252	0	869.766	83.4	91.3	60.8	100.0	1.0
HP0067	HELPY_RS00345	urease accessory protein	NC_012973	complement(66337..67134)	0	522.702	93.6	97.0	100.0	100.0	1.0
HP0068	HELPY_RS00350	urease accessory protein UreG	NC_012973	complement(67134..67733)	1.5e-148	406.757	100.0	100.0	100.0	100.0	1.0
HP0069	HELPY_RS00355	urease accessory protein UreF	NC_012973	complement(67762..68532)	0	499.204	94.9	97.3	100.0	100.0	1.0
HP0070	HELPY_RS00360	urease accessory protein UreE	NC_012973	complement(68556..69068)	2.7e-124	342.813	98.8	100.0	100.0	100.0	1.0
HP0071	HELPY_RS00365	acid-activated urea channel	NC_012973	complement(69070..69657)	1.4e-140	385.956	98.5	100.0	100.0	100.0	1.0
HP0072	HELPY_RS00370	urease subunit beta	NC_012973	complement(69850..71559)	0	1176.77	100.0	100.0	100.0	100.0	1.0
HP0073	HELPY_RS00375	urease subunit beta	NC_012973	complement(71563..72279)	3.8e-176	479.559	99.2	99.6	100.0	100.0	1.0
HP0074	HELPY_RS00385	signal peptidase II	NC_012973	complement(72625..73098)	9.9e-106	295.049	96.8	99.4	100.0	100.0	1.0
HP0075	HELPY_RS00390	phosphoglucosamine mutase	NC_012973	complement(73092..74429)	0	889.797	97.8	99.1	100.0	100.0	1.0
HP0076	HELPY_RS00395	30S ribosomal protein S20	NC_012973	74519..74788	4.6e-58	169.088	98.9	100.0	100.0	100.0	1.0
HP0077	HELPY_RS00400	peptide chain release factor 1	NC_012973	74916..75974	0	704.516	98.9	99.4	100.0	100.0	1.0
HP0078	HELPY_RS00405	hypothetical protein	NC_012973	76370..76627	2.0e-56	164.466	94.1	98.8	100.0	100.0	1.0
HP0079	HELPY_RS00410	hypothetical protein	NC_012973	76638..78050	0	719.924	95.9	97.2	65.0	82.3	1.0
HP0080	HELPY_RS00415	hypothetical protein	NC_012973	78302..80065	0	884.019	92.4	94.4	93.4	93.4	1.0
HP0081	-	-	-	-	-	0	0	0	0	0	0
HP0082	HELPY_RS00425	chemotaxis protein	NC_012973	complement(80455..82476)	0	1333.16	96.9	98.5	100.0	100.0	1.0
HP0083	HELPY_RS00430	30S ribosomal protein S9	NC_012973	complement(82617..83006)	1.3e-92	259.61	99.2	99.2	100.0	100.0	1.0
HP0084	HELPY_RS00435	50S ribosomal protein L13	NC_012973	complement(83003..83428)	1.4e-103	288.115	99.3	99.3	100.0	100.0	1.0
HP0085	HELPY_RS00440	hypothetical protein	NC_012973	complement(83738..83926)	2.9e-38	117.087	98.4	98.4	100.0	100.0	1.0
HP0086	HELPY_RS00445	malate:quinone oxidoreductase	NC_012973	complement(83932..85284)	0	925.62	99.8	100.0	100.0	100.0	1.0
HP0087	HELPY_RS00450	hypothetical protein	NC_012973	complement(85338..86711)	0	885.56	95.8	96.9	100.0	100.0	1.0
HP0088	HELPY_RS00455	RNA polymerase sigma factor RpoD	NC_012973	complement(86732..88771)	0	1295.8	96.3	97.6	100.0	100.0	1.0
HP0089	HELPY_RS00460	5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase	NC_012973	complement(89051..89746)	1.1e-163	447.588	97.0	97.4	100.0	100.0	1.0
HP0090	HELPY_RS00465	malonyl CoA-acyl carrier protein transacylase	NC_012973	complement(89757..90686)	0	627.861	98.7	99.0	100.0	100.0	1.0
HP0091	-	-	-	-	-	0	0	0	0	0	0
HP0092	HELPY_RS00480	DNA methylase N-4	NC_012973	91938..92771	0	552.747	96.4	98.2	100.0	100.0	1.0
HP0095	HELPY_RS00495	hypothetical protein	NC_012973	complement(93794..94324)	5.2e-124	342.813	96.6	98.3	100.0	100.0	1.0
HP0096	HELPY_RS00500	2-hydroxyacid dehydrogenase	NC_012973	94397..95341	0	613.224	96.5	97.5	100.0	100.0	1.0
HP0097	HELPY_RS00505	hypothetical protein	NC_012973	complement(95555..96268)	4.5e-151	416.001	96.2	98.3	99.6	99.6	1.0
HP0098	HELPY_RS00510	threonine synthase	NC_012973	complement(96373..97827)	0	955.666	95.9	97.7	100.0	100.0	1.0
HP0099	HELPY_RS00515	chemotaxis protein	NC_012973	98030..100057	0	1306.58	96.9	98.1	100.0	100.0	1.0
HP0100	HELPY_RS00520	hypothetical protein	NC_012973	100057..101163	0	724.931	96.7	97.6	100.0	100.0	1.0
HP0101	HELPY_RS00525	membrane protein	NC_012973	101376..102137	0	507.294	98.4	99.6	100.0	100.0	1.0
HP0102	HELPY_RS00530	glycosyl transferase	NC_012973	complement(102134..102901)	2.2e-177	484.182	93.7	97.3	98.1	100.0	1.0
HP0103	HELPY_RS00535	chemotaxis protein	NC_012973	complement(102933..104630)	0	1116.29	97.2	98.2	100.0	100.0	1.0
HP0104	HELPY_RS00540	2',3'-cyclic-nucleotide 2'-phosphodiesterase	NC_012973	complement(104833..106578)	0	1082.01	95.5	97.8	100.0	100.0	1.0
HP0105	HELPY_RS00545	S-ribosylhomocysteinase	NC_012973	complement(106722..107180)	4.5e-111	307.76	95.3	99.3	100.0	98.7	1.0
HP0106	HELPY_RS00550	cystathionine beta-lyase	NC_012973	complement(107218..108360)	0	761.911	97.4	98.2	100.0	100.0	1.0
HP0107	HELPY_RS00555	cysteine synthase	NC_012973	complement(108385..109302)	0	583.948	95.4	96.7	99.7	100.0	1.0
HP0108	HELPY_RS00560	hypothetical protein	NC_012973	109693..110001	1.2e-35	116.701	83.6	95.1	32.8	59.8	1.0
HP0109	HELPY_RS00565	molecular chaperone DnaK	NC_012973	complement(110242..112104)	0	1234.17	99.2	100.0	100.0	100.0	1.0
HP0110	HELPY_RS00570	nucleotide exchange factor GrpE	NC_012973	complement(112135..112710)	1.7e-124	345.125	93.2	94.8	100.0	100.0	1.0
HP0111	HELPY_RS00575	HrcA family transcriptional regulator	NC_012973	complement(112710..113540)	0	529.635	94.6	97.1	100.0	100.0	1.0
HP0112	HELPY_RS00580	hypothetical protein	NC_012973	113752..114390	2.9e-158	432.95	98.1	99.1	91.8	100.0	1.0
HP0113	HELPY_RS00585	hypothetical protein	NC_012973	114411..114707	4.1e-63	182.57	91.8	95.9	100.0	100.0	1.0
HP0114	HELPY_RS00590	hypothetical protein	NC_012973	complement(114717..116600)	0	1251.5	97.4	98.9	99.8	100.0	1.0
HP0115	HELPY_RS00595	flagellin B	NC_012973	complement(116650..118194)	0	1015.76	99.8	99.8	100.0	100.0	1.0
HP0116	HELPY_RS00600	DNA topoisomerase I	NC_012973	118360..120570	0	1489.17	98.9	99.5	100.0	100.0	1.0
HP0117	HELPY_RS00605	radical SAM protein	NC_012973	120563..121489	0	590.112	96.1	97.1	100.0	100.0	1.0
HP0118	HELPY_RS05625	hypothetical protein	NC_012973	complement(1162839..1164008)	0	635.95	81.7	87.0	100.0	100.0	0.0
HP0119	HELPY_RS05625	hypothetical protein	NC_012973	complement(1162839..1164008)	6.9e-150	428.328	86.0	88.2	58.6	66.8	0.0
HP0120	HELPY_RS05625	hypothetical protein	NC_012973	complement(1162839..1164008)	0	612.838	79.6	86.7	100.0	100.0	0.0
HP0121	HELPY_RS00615	phosphoenolpyruvate synthase	NC_012973	complement(122932..125364)	0	1667.9	99.5	100.0	99.8	100.0	1.0
HP0122	HELPY_RS00620	hypothetical protein	NC_012973	125582..125680	2.0e-19	67.781	100.0	100.0	74.4	100.0	1.0
HP0123	HELPY_RS00625	threonine--tRNA ligase	NC_012973	125721..127559	0	1222.99	97.1	98.4	100.0	100.0	1.0
HP0124	HELPY_RS00630	translation initiation factor IF-3	NC_012973	127556..128167	4.5e-148	405.601	97.5	99.0	100.0	100.0	1.0
HP0125	HELPY_RS00635	50S ribosomal protein L35	NC_012973	128148..128342	4.9e-42	126.716	100.0	100.0	100.0	100.0	1.0
HP0126	HELPY_RS00640	50S ribosomal protein L20	NC_012973	128436..128786	1.4e-82	233.032	99.1	99.1	100.0	100.0	1.0
HP0127	HELPY_RS00645	membrane protein	NC_012973	128986..129846	0	581.637	98.3	99.3	100.0	100.0	1.0
HP0128	HELPY_RS00650	hypothetical protein	NC_012973	129898..130023	7.8e-21	71.633	82.9	92.7	100.0	100.0	1.0
HP0129	HELPY_RS00655	hypothetical protein	NC_012973	130196..130627	1.1e-91	258.07	93.0	95.8	100.0	100.0	1.0
HP0130	HELPY_RS00660	hypothetical protein	NC_012973	131040..131900	0	502.286	94.4	97.2	100.0	100.0	1.0
HP0131	-	-	-	-	-	0	0	0	0	0	0
HP0132	HELPY_RS00670	L-serine ammonia-lyase	NC_012973	complement(132534..133901)	0	888.641	96.0	97.8	100.0	100.0	1.0
HP0133	HELPY_RS00675	HAAAP family serine/threonine permease	NC_012973	complement(133901..135142)	0	819.691	98.8	99.3	100.0	100.0	1.0
HP0134	HELPY_RS00680	phospho-2-dehydro-3-deoxyheptonate aldolase	NC_012973	135323..136672	0	924.465	98.2	99.3	100.0	100.0	1.0
HP0135	HELPY_RS00685	hypothetical protein	NC_012973	136961..137095	1.8e-28	90.8929	100.0	100.0	100.0	100.0	1.0
HP0136	HELPY_RS00690	peroxiredoxin	NC_012973	complement(137327..137785)	7.0e-111	307.375	98.0	99.3	100.0	100.0	1.0
HP0137	HELPY_RS00695	lactate utilization protein C	NC_012973	complement(137795..138430)	1.9e-154	422.55	98.1	100.0	100.0	100.0	1.0
HP0138	HELPY_RS00700	hypothetical protein	NC_012973	complement(138423..139868)	0	989.564	99.0	99.8	100.0	100.0	1.0
HP0139	HELPY_RS00705	oxidoreductase	NC_012973	complement(139897..140625)	0	494.582	98.3	99.2	100.0	100.0	1.0
HP0140	HELPY_RS00710	lactate permease	NC_012973	140850..142499	0	1055.82	98.0	99.3	99.8	99.8	1.0
HP0141	HELPY_RS00715	lactate permease	NC_012973	142549..144204	0	1063.52	98.2	99.3	100.0	100.0	1.0
HP0142	HELPY_RS00720	DNA glycosylase	NC_012973	complement(144228..145097)	0	559.296	94.8	97.9	88.1	100.0	1.0
HP0144	HELPY_RS00730	cytochrome c oxidase, cbb3-type subunit I	NC_012973	146833..148299	0	973.77	99.0	99.8	100.0	100.0	1.0
HP0145	HELPY_RS00735	cytochrome c oxidase, cbb3-type subunit II	NC_012973	148312..149010	9.3e-176	478.019	98.3	99.6	100.0	100.0	1.0
HP0146	HELPY_RS00740	cytochrome c oxidase, cbb3-type, CcoQ subunit	NC_012973	149021..149239	7.3e-49	144.436	95.8	100.0	98.6	100.0	1.0
HP0147	HELPY_RS00745	cytochrome c oxidase, cbb3-type subunit III	NC_012973	149241..150119	0	580.482	99.6	100.0	97.9	95.9	1.0
HP0148	HELPY_RS00750	hypothetical protein	NC_012973	150130..150336	2.2e-45	135.576	97.1	100.0	100.0	100.0	1.0
HP0149	HELPY_RS00755	hypothetical protein	NC_012973	150437..151021	2.4e-138	380.563	96.9	97.4	100.0	100.0	1.0
HP0150	HELPY_RS00760	hypothetical protein	NC_012973	151034..151615	2.4e-136	375.555	96.9	97.9	98.5	100.0	1.0
HP0151	HELPY_RS00765	membrane protein	NC_012973	151704..152471	1.2e-173	475.322	96.5	98.0	94.4	100.0	1.0
HP0152	HELPY_RS00770	hypothetical protein	NC_012973	complement(152468..153331)	0	571.622	97.6	98.6	100.0	100.0	1.0
HP0153	HELPY_RS00775	DNA recombination/repair protein RecA	NC_012973	153431..154474	0	689.493	98.3	99.4	100.0	100.0	1.0
HP0154	HELPY_RS00780	phosphopyruvate hydratase	NC_012973	154487..155767	0	855.514	98.1	99.3	100.0	100.0	1.0
HP0155	HELPY_RS00785	hypothetical protein	NC_012973	155760..156035	6.7e-62	178.718	98.9	100.0	100.0	100.0	1.0
HP0156	HELPY_RS00790	AMIN domain protein	NC_012973	156052..156648	6.3e-144	394.815	97.5	99.0	99.0	100.0	1.0
HP0157	HELPY_RS00795	shikimate kinase	NC_012973	156653..157141	5.4e-116	321.242	98.8	100.0	100.0	100.0	1.0
HP0158	HELPY_RS00800	membrane protein	NC_012973	157163..158119	0	646.351	99.4	100.0	100.0	100.0	1.0
HP0159	HELPY_RS00805	LPS 1,2-glucosyltransferase	NC_012973	complement(158116..159219)	0	695.271	91.4	93.8	100.0	100.0	1.0
HP0160	HELPY_RS00810	Sel1 repeat protein HcpD	NC_012973	159373..160293	0	593.193	94.8	97.4	100.0	100.0	1.0
HP0162	HELPY_RS00820	transcriptional regulator	NC_012973	complement(160817..161539)	7.6e-176	479.174	98.8	99.2	100.0	100.0	1.0
HP0163	HELPY_RS00825	delta-aminolevulinic acid dehydratase	NC_012973	complement(161540..162511)	0	644.81	96.9	97.8	100.0	100.0	1.0
HP0166	HELPY_RS00835	DNA-binding response regulator	NC_012973	complement(163890..164567)	1.1e-164	449.514	100.0	100.0	100.0	100.0	1.0
HP0167	HELPY_RS00840	hypothetical protein	NC_012973	complement(164810..165277)	1.7e-70	205.682	80.4	82.3	97.5	100.0	1.0
HP0168	HELPY_RS00845	hypothetical protein	NC_012973	complement(165268..165531)	8.1e-57	165.622	92.0	95.4	100.0	100.0	1.0
HP0169	HELPY_RS00850	protease	NC_012973	complement(165565..166845)	0	847.04	98.1	98.8	99.5	98.6	1.0
HP0170	HELPY_RS00855	chemotaxis protein	NC_012973	complement(166848..167579)	2.7e-171	468.389	92.5	93.3	100.0	100.0	1.0
HP0171	HELPY_RS00860	peptide chain release factor 2	NC_012973	complement(167649..168740)	0	735.717	98.6	99.7	100.0	100.0	1.0
HP0172	HELPY_RS00865	molybdopterin molybdenumtransferase MoeA	NC_012973	complement(168801..169976)	0	756.518	95.1	98.2	100.0	100.0	1.0
HP0173	HELPY_RS00870	flagellar biosynthesis protein FliR	NC_012973	complement(169986..170753)	0	494.967	99.6	100.0	100.0	100.0	1.0
HP0174	HELPY_RS00875	peptidase	NC_012973	complement(170747..171475)	2.1e-167	458.373	95.9	97.1	93.8	100.0	1.0
HP0174a	HELPY_RS00880	hypothetical protein	NC_012973	complement(171582..171800)	7.2e-32	101.679	90.3	97.2	100.0	100.0	1.0
HP0175	HELPY_RS00885	peptidyl-prolyl cis-trans isomerase	NC_012973	171948..172847	0	598.971	97.7	98.7	100.0	100.0	1.0
HP0176	HELPY_RS00890	fructose-bisphosphate aldolase	NC_012973	172864..173787	0	619.002	98.7	99.3	100.0	100.0	1.0
HP0177	HELPY_RS00895	elongation factor P	NC_012973	173809..174372	2.6e-139	382.104	99.5	100.0	100.0	100.0	1.0
HP0178	HELPY_RS00900	pseudaminic acid synthase	NC_012973	complement(174875..175903)	0	666.381	96.5	97.4	100.0	99.4	1.0
HP0179	HELPY_RS00905	ABC transporter ATP-binding protein	NC_012973	complement(175907..176548)	3.5e-154	422.165	99.1	99.5	100.0	100.0	1.0
HP0180	HELPY_RS00910	apolipoprotein N-acyltransferase	NC_012973	complement(176545..177822)	0	826.239	97.4	98.6	100.0	100.0	1.0
HP0181	HELPY_RS00915	hypothetical protein	NC_012973	178053..178754	8.8e-165	449.899	99.6	100.0	100.0	96.1	1.0
HP0182	HELPY_RS00920	lysine--tRNA ligase	NC_012973	178764..180269	0	1016.91	98.6	99.4	100.0	100.0	1.0
HP0183	HELPY_RS00925	serine hydroxymethyltransferase	NC_012973	180269..181519	0	840.491	97.6	98.3	100.0	100.0	1.0
HP0184	HELPY_RS00930	ABC transporter	NC_012973	181530..182072	6.4e-136	373.244	99.4	100.0	100.0	100.0	1.0
HP0185	HELPY_RS00935	hypothetical protein	NC_012973	182094..182897	7.7e-177	483.797	95.9	97.0	100.0	100.0	1.0
HP0186	HELPY_RS00940	hypothetical protein	NC_012973	complement(183289..184617)	0	661.374	84.2	89.9	100.0	91.6	1.0
HP0189	HELPY_RS00950	TIGR00645 family protein	NC_012973	185156..185689	4.1e-126	348.206	99.4	99.4	100.0	100.0	1.0
HP0190	HELPY_RS00955	hypothetical protein	NC_012973	complement(185695..187203)	0	1009.59	98.6	99.0	100.0	100.0	1.0
HP0191	HELPY_RS00960	fumarate reductase	NC_012973	complement(187225..187962)	0	505.368	98.8	100.0	100.0	100.0	1.0
HP0192	HELPY_RS00965	fumarate reductase	NC_012973	complement(187955..190099)	0	1479.15	99.3	99.7	100.0	100.0	1.0
HP0193	HELPY_RS00970	fumarate reductase	NC_012973	complement(190109..190876)	0	508.834	98.4	99.6	100.0	100.0	1.0
HP0194	HELPY_RS00975	triose-phosphate isomerase	NC_012973	191092..191796	9.8e-172	468.003	97.4	97.9	100.0	100.0	1.0
HP0195	HELPY_RS00980	enoyl-[acyl-carrier-protein] reductase	NC_012973	191806..192633	0	550.821	98.9	99.3	100.0	100.0	1.0
HP0196	HELPY_RS00985	UDP-3-O-(3-hydroxymyristoyl)glucosamine N-acyltransferase	NC_012973	192643..193653	0	667.152	97.3	98.8	100.0	100.0	1.0
HP0197	HELPY_RS00990	methionine adenosyltransferase	NC_012973	193718..194875	0	791.186	99.5	99.5	100.0	100.0	1.0
HP0198	HELPY_RS00995	nucleoside-diphosphate kinase	NC_012973	194942..195355	3.5e-97	271.552	97.1	99.3	100.0	100.0	1.0
HP0199	HELPY_RS01000	hypothetical protein	NC_012973	195381..195737	2.4e-83	235.343	98.3	99.2	100.0	100.0	1.0
HP0200	HELPY_RS01005	50S ribosomal protein L32	NC_012973	195753..195899	2.2e-31	98.5969	97.9	100.0	100.0	100.0	1.0
HP0201	HELPY_RS01010	phosphate acyltransferase	NC_012973	195966..196985	0	673.315	97.9	98.8	99.7	100.0	1.0
HP0202	HELPY_RS01015	3-oxoacyl-ACP synthase	NC_012973	197010..198002	0	679.093	99.7	99.7	99.7	100.0	1.0
HP0204	HELPY_RS01025	hypothetical protein	NC_012973	complement(198951..199334)	9.1e-92	257.299	99.2	99.2	100.0	100.0	1.0
HP0207	HELPY_RS01035	sodium:proton antiporter	NC_012973	202476..203582	0	738.413	98.1	99.2	89.3	100.0	1.0
HP0208	HELPY_RS01040	LPS biosynthesis protein	NC_012973	complement(203596..204627)	0	614.764	87.2	90.9	100.0	100.0	1.0
HP0209	HELPY_RS01045	membrane protein	NC_012973	204927..206279	0	881.322	94.2	97.3	100.0	100.0	1.0
HP0210	HELPY_RS01050	molecular chaperone HtpG	NC_012973	206382..208247	0	1222.61	97.3	99.2	100.0	100.0	1.0
HP0211	HELPY_RS01055	Sel1 repeat protein HcpA	NC_012973	complement(208444..209196)	5.0e-176	480.33	95.6	98.0	100.0	100.0	1.0
HP0212	HELPY_RS01065	succinyl-diaminopimelate desuccinylase	NC_012973	complement(209655..210806)	0	737.258	94.2	97.6	99.7	99.7	1.0
HP0213	HELPY_RS01070	tRNA uridine(34) 5-carboxymethylaminomethyl synthesis enzyme MnmG	NC_012973	complement(210817..212682)	0	1247.26	97.9	98.6	100.0	100.0	1.0
HP0214	HELPY_RS01075	carboxylate transporter	NC_012973	212778..214436	0	1078.54	97.6	98.9	100.0	100.0	1.0
HP0215	HELPY_RS01080	phosphatidate cytidylyltransferase	NC_012973	214449..215249	0	507.294	97.4	98.5	100.0	100.0	1.0
HP0216	HELPY_RS01085	1-deoxy-D-xylulose-5-phosphate reductoisomerase	NC_012973	215250..216356	0	686.797	93.4	96.2	99.5	99.5	1.0
HP0217	HELPY_RS01095	beta-1,4-N-acetylgalactosamyltransferase	NC_012973	216687..217547	0	576.244	96.1	98.6	75.0	99.7	1.0
HP0218	HELPY_RS01100	phospholipid-binding protein	NC_012973	complement(217563..218114)	4.5e-135	371.318	95.6	97.8	100.0	100.0	1.0
HP0219	HELPY_RS01105	DNA-binding protein	NC_012973	218259..218720	5.3e-108	300.442	94.8	98.0	96.2	100.0	1.0
HP0220	HELPY_RS01110	cysteine desulfurase IscS	NC_012973	218891..220054	0	798.119	99.7	100.0	100.0	100.0	1.0
HP0221	HELPY_RS01115	iron-sulfur cluster assembly scaffold protein NifU	NC_012973	220076..221056	0	660.218	98.5	99.4	100.0	100.0	1.0
HP0222	HELPY_RS03930	hypothetical protein	NC_012973	complement(806060..806305)	6.2e-10	46.2098	46.6	67.2	76.7	71.6	0.0
HP0223	HELPY_RS01125	DNA repair protein RadA	NC_012973	221557..222903	0	896.345	98.0	99.3	98.2	100.0	1.0
HP0224	HELPY_RS01130	peptide methionine sulfoxide reductase MsrB	NC_012973	223017..224096	0	721.079	97.5	99.2	100.0	100.0	1.0
