query	target	product	sequence	location	Eval	score	identity	similarity	query_coverage	target_coverage	BBH
HPB8_RS00230	HELPY_RS07090	antibiotic ABC transporter permease	NC_012973	complement(1440926..1442056)	0	743.806	97.9	98.9	100.0	100.0	1.0
HPB8_RS00235	HELPY_RS07085	YigZ family protein	NC_012973	complement(1440367..1440939)	2.5e-123	342.043	94.7	96.3	100.0	100.0	1.0
HPB8_RS00240	HELPY_RS07080	membrane protein	NC_012973	complement(1439910..1440356)	2.7e-107	298.13	98.0	99.3	100.0	100.0	1.0
HPB8_RS00245	HELPY_RS07075	bifunctional demethylmenaquinone methyltransferase/2-methoxy-6-polyprenyl-1,4-benzoquinol methylase	NC_012973	complement(1439160..1439900)	9.1e-178	484.182	97.2	97.6	100.0	100.0	1.0
HPB8_RS00250	HELPY_RS07070	exodeoxyribonuclease VII small subunit	NC_012973	complement(1438890..1439150)	5.8e-55	160.999	92.1	95.5	100.0	100.0	1.0
HPB8_RS00260	HELPY_RS07060	serine--tRNA ligase	NC_012973	complement(1436841..1438088)	0	835.484	97.6	98.8	100.0	100.0	1.0
HPB8_RS00265	HELPY_RS07055	anaphase-promoting protein subunit 3	NC_012973	complement(1434297..1436831)	0	1661.74	97.4	98.8	100.0	100.0	1.0
HPB8_RS00270	HELPY_RS07050	DNA helicase II	NC_012973	complement(1432252..1434297)	0	1340.1	95.6	98.4	100.0	100.0	1.0
HPB8_RS00275	HELPY_RS07045	peptidase M73	NC_012973	complement(1431599..1432255)	4.3e-146	402.134	94.0	95.9	100.0	100.0	1.0
HPB8_RS00280	HELPY_RS07040	3-octaprenyl-4-hydroxybenzoate carboxy-lyase	NC_012973	complement(1431026..1431589)	1.4e-137	377.867	99.5	99.5	100.0	100.0	1.0
HPB8_RS00285	HELPY_RS07035	phosphopantetheine adenylyltransferase	NC_012973	complement(1430553..1431026)	1.2e-114	317.39	97.5	97.5	100.0	100.0	1.0
HPB8_RS00290	HELPY_RS07030	dTMP kinase	NC_012973	complement(1429976..1430551)	1.5e-130	360.533	93.2	97.9	100.0	100.0	1.0
HPB8_RS00295	HELPY_RS07025	hypothetical protein	NC_012973	complement(1429413..1429988)	5.0e-134	369.392	94.8	97.4	100.0	100.0	1.0
HPB8_RS00300	HELPY_RS07020	SAM-dependent methyltransferase	NC_012973	complement(1427341..1429380)	0	1332.01	96.5	97.6	100.0	100.0	1.0
HPB8_RS00305	HELPY_RS07015	hypothetical protein	NC_012973	complement(1426667..1427344)	1.3e-54	169.859	47.7	59.9	100.0	97.3	1.0
HPB8_RS00310	HELPY_RS07010	restriction endonuclease subunit S	NC_012973	complement(1426083..1426640)	2.5e-32	111.309	43.3	53.8	76.6	90.3	1.0
HPB8_RS00315	HELPY_RS07005	DNA polymerase I	NC_012973	complement(1423348..1426017)	0	1704.49	95.0	97.3	100.0	100.0	1.0
HPB8_RS00320	HELPY_RS07000	membrane protein	NC_012973	complement(1422487..1423233)	0	505.368	98.8	99.6	100.0	100.0	1.0
HPB8_RS00325	HELPY_RS06995	branched chain amino acid aminotransferase	NC_012973	complement(1421413..1422435)	0	659.062	96.2	97.6	100.0	100.0	1.0
HPB8_RS00330	HELPY_RS06990	membrane protein	NC_012973	1420713..1421408	6.1e-171	465.692	98.7	100.0	100.0	100.0	1.0
HPB8_RS00335	HELPY_RS06985	ABC transporter	NC_012973	complement(1419445..1420578)	0	749.199	97.9	98.7	100.0	100.0	1.0
HPB8_RS00340	HELPY_RS06980	ABC transporter ATP-binding protein	NC_012973	complement(1418660..1419445)	0	536.954	99.6	100.0	100.0	100.0	1.0
HPB8_RS00345	HELPY_RS06975	glycoside hydrolase family 43	NC_012973	complement(1417860..1418675)	0	545.814	99.3	100.0	100.0	100.0	1.0
HPB8_RS00350	HELPY_RS06970	hypothetical protein	NC_012973	complement(1417180..1417857)	2.2e-169	461.455	99.1	99.1	100.0	100.0	1.0
HPB8_RS00355	HELPY_RS06965	flagellar motility protein	NC_012973	complement(1416581..1417168)	1.7e-148	405.986	98.5	100.0	100.0	100.0	1.0
HPB8_RS00360	HELPY_RS06960	cytochrome c biogenesis protein CcsA	NC_012973	1415232..1416284	0	712.99	98.0	99.1	100.0	100.0	1.0
HPB8_RS00365	HELPY_RS06955	DNA polymerase III subunit alpha	NC_012973	complement(1411438..1415073)	0	2444.46	98.2	99.3	100.0	100.0	1.0
HPB8_RS00370	HELPY_RS06950	RNA pseudouridine synthase	NC_012973	complement(1410668..1411441)	0	515.383	98.4	100.0	100.0	100.0	1.0
HPB8_RS00375	HELPY_RS06945	thiol reductase thioredoxin	NC_012973	complement(1410298..1410612)	1.2e-73	209.534	98.1	98.1	100.0	100.0	1.0
HPB8_RS00380	HELPY_RS06940	penicillin-binding protein activator LpoB	NC_012973	complement(1409306..1409938)	4.3e-155	424.091	99.0	99.5	100.0	100.0	1.0
HPB8_RS00385	HELPY_RS06935	LPP20 lipoprotein	NC_012973	complement(1408755..1409282)	3.5e-127	350.517	99.4	99.4	100.0	100.0	1.0
HPB8_RS00390	HELPY_RS06930	hypothetical protein	NC_012973	complement(1408406..1408747)	3.5e-78	221.861	96.5	98.2	100.0	100.0	1.0
HPB8_RS00395	HELPY_RS06925	hypothetical protein	NC_012973	complement(1407485..1408396)	0	613.994	99.3	99.3	100.0	100.0	1.0
HPB8_RS00400	HELPY_RS06920	hypothetical protein	NC_012973	complement(1406913..1407107)	2.6e-25	84.7297	83.3	86.7	86.6	93.8	1.0
HPB8_RS00405	HELPY_RS06915	membrane protein	NC_012973	1404655..1406895	0	1501.11	98.4	98.9	100.0	100.0	1.0
HPB8_RS00410	HELPY_RS06910	tRNA uridine(34) 5-carboxymethylaminomethyl synthesis GTPase MnmE	NC_012973	1403103..1404455	0	862.062	95.3	97.3	100.0	100.0	1.0
HPB8_RS00415	HELPY_RS06905	SpoIIIJ-associated protein	NC_012973	1402313..1403110	0	514.227	97.0	98.5	100.0	100.0	1.0
HPB8_RS00420	HELPY_RS06900	membrane protein insertase YidC	NC_012973	1400673..1402313	0	1075.46	96.7	97.8	100.0	100.0	1.0
HPB8_RS00425	HELPY_RS06895	membrane protein insertion efficiency factor YidD	NC_012973	1400314..1400667	2.1e-80	227.639	95.8	98.3	100.0	100.0	1.0
HPB8_RS00430	HELPY_RS06890	ribonuclease P protein component	NC_012973	1399842..1400327	8.5e-113	313.153	95.7	96.9	100.0	100.0	1.0
HPB8_RS00435	HELPY_RS06885	50S ribosomal protein L34	NC_012973	1399748..1399882	1.8e-27	88.5817	100.0	100.0	100.0	100.0	1.0
HPB8_RS00440	HELPY_RS06880	biopolymer transporter ExbD	NC_012973	1399275..1399676	8.2e-90	252.677	98.5	99.2	100.0	100.0	1.0
HPB8_RS00445	HELPY_RS06875	TonB-system energizer ExbB	NC_012973	1398812..1399264	9.2e-108	299.286	99.3	99.3	100.0	100.0	1.0
HPB8_RS00450	HELPY_RS06870	SsrA-binding protein	NC_012973	1398348..1398806	6.7e-108	300.056	99.3	100.0	100.0	100.0	1.0
HPB8_RS00455	HELPY_RS06865	4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol kinase	NC_012973	1397548..1398351	0	509.605	93.3	96.3	100.0	100.0	1.0
HPB8_RS00460	HELPY_RS06860	carbon storage regulator homolog	NC_012973	1397318..1397548	1.6e-49	146.362	98.7	100.0	100.0	100.0	1.0
HPB8_RS00465	HELPY_RS06855	peptidylprolyl isomerase	NC_012973	1396811..1397299	1.0e-106	297.745	95.7	98.1	100.0	100.0	1.0
HPB8_RS00470	HELPY_RS06850	hypothetical protein	NC_012973	complement(1395910..1396689)	0	518.464	95.4	97.3	100.0	100.0	1.0
HPB8_RS00480	-	-	-	-	-	0	0	0	0	0	0
HPB8_RS00485	HELPY_RS06840	hypothetical protein	NC_012973	1393095..1393376	1.7e-32	107.071	90.0	93.3	38.7	63.4	1.0
HPB8_RS00500	HELPY_RS06825	hypothetical protein	NC_012973	1390711..1390968	2.2e-57	167.162	94.1	95.3	100.0	100.0	1.0
HPB8_RS00505	HELPY_RS06820	endopeptidase IV	NC_012973	complement(1389762..1390640)	0	580.096	98.3	98.6	100.0	100.0	1.0
HPB8_RS00510	HELPY_RS06815	formyltetrahydrofolate deformylase	NC_012973	complement(1388878..1389759)	0	580.867	97.6	99.0	100.0	100.0	1.0
HPB8_RS00515	HELPY_RS07330	type I restriction endonuclease subunit S	NC_012973	complement(1493750..1494871)	0	506.523	72.2	78.6	99.7	99.5	1.0
HPB8_RS00520	HELPY_RS06805	hypothetical protein	NC_012973	1387050..1387295	7.1e-16	61.6178	79.5	82.2	92.3	90.1	1.0
HPB8_RS00525	HELPY_RS06800	16S rRNA (adenine(1518)-N(6)/adenine(1519)-N(6))- dimethyltransferase	NC_012973	complement(1385971..1386786)	0	525.013	97.4	98.9	100.0	100.0	1.0
HPB8_RS00530	HELPY_RS06795	ribonuclease J	NC_012973	complement(1383855..1385933)	0	1383.62	97.7	98.4	99.9	99.9	1.0
HPB8_RS00535	HELPY_RS06790	hypothetical protein	NC_012973	complement(1382882..1383871)	0	568.155	95.7	97.6	100.0	100.0	1.0
HPB8_RS00540	HELPY_RS06785	23S rRNA (adenine(2503)-C(2))-methyltransferase RlmN	NC_012973	complement(1381812..1382885)	0	716.842	97.2	98.6	100.0	100.0	1.0
HPB8_RS00555	HELPY_RS05240	membrane protein	NC_012973	1080350..1081183	5.0e-05	36.5798	34.2	50.0	56.7	27.1	0.0
HPB8_RS00560	HELPY_RS06770	hypothetical protein	NC_012973	1379497..1380117	9.5e-140	384.8	95.1	98.1	100.0	100.0	1.0
HPB8_RS00565	HELPY_RS06765	hypothetical protein	NC_012973	complement(1379141..1379395)	2.1e-59	172.17	97.6	97.6	100.0	100.0	1.0
HPB8_RS00570	HELPY_RS06760	isoleucine--tRNA ligase	NC_012973	complement(1376354..1379116)	0	1821.59	95.0	97.3	100.0	100.0	1.0
HPB8_RS00575	HELPY_RS06755	conjugal transfer protein TrbB	NC_012973	complement(1375423..1376337)	0	617.076	98.0	99.3	100.0	100.0	1.0
HPB8_RS00580	HELPY_RS06750	ATP synthase	NC_012973	complement(1374118..1375422)	0	870.537	99.3	99.5	100.0	100.0	1.0
HPB8_RS00585	HELPY_RS06745	flagellar biosynthetic protein FliQ	NC_012973	complement(1373841..1374107)	1.1e-57	167.933	100.0	100.0	100.0	100.0	1.0
HPB8_RS00590	HELPY_RS06740	UDP-N-acetylenolpyruvoylglucosamine reductase	NC_012973	complement(1373058..1373837)	0	500.745	95.4	96.1	100.0	100.0	1.0
HPB8_RS00600	HELPY_RS06520	hypothetical protein	NC_012973	complement(1321452..1322324)	8.1e-98	280.411	90.7	93.4	88.3	52.1	1.0
HPB8_RS00605	HELPY_RS06460	peptidase S41	NC_012973	complement(1312825..1314189)	0	893.649	97.8	99.8	100.0	100.0	1.0
HPB8_RS00610	HELPY_RS06455	hypothetical protein	NC_012973	complement(1311647..1312762)	0	698.353	94.9	98.1	95.9	100.0	1.0
HPB8_RS00615	HELPY_RS06450	1-acyl-sn-glycerol-3-phosphate acyltransferase	NC_012973	complement(1310959..1311660)	1.7e-174	474.937	98.3	98.7	100.0	100.0	1.0
HPB8_RS00620	HELPY_RS06445	uracil-DNA glycosylase	NC_012973	complement(1310261..1310962)	3.9e-166	453.751	95.3	97.4	100.0	100.0	1.0
HPB8_RS00625	HELPY_RS06440	type I glyceraldehyde-3-phosphate dehydrogenase	NC_012973	complement(1309187..1310179)	0	654.055	96.7	98.5	100.0	100.0	1.0
HPB8_RS00630	HELPY_RS06435	phosphoglycerate kinase	NC_012973	complement(1307963..1309171)	0	811.216	99.5	99.8	100.0	100.0	1.0
HPB8_RS00635	HELPY_RS06430	magnesium transporter CorA	NC_012973	complement(1306991..1307947)	0	645.966	100.0	100.0	100.0	100.0	1.0
HPB8_RS00640	HELPY_RS06425	membrane protein	NC_012973	complement(1306256..1306984)	3.3e-172	469.929	99.2	99.2	100.0	100.0	1.0
HPB8_RS00645	HELPY_RS06420	membrane protein	NC_012973	1304027..1306117	0	1256.51	92.4	96.4	100.0	100.0	1.0
HPB8_RS00650	HELPY_RS06415	cell envelope protein TonB	NC_012973	1302981..1303832	1.1e-129	366.311	92.1	95.5	100.0	100.0	1.0
HPB8_RS00655	HELPY_RS06410	TonB system transport protein ExbD	NC_012973	1302626..1303015	2.6e-89	251.136	96.1	99.2	100.0	100.0	1.0
HPB8_RS00660	HELPY_RS06405	TonB-system energizer ExbB	NC_012973	1302192..1302629	2.1e-99	278.1	97.9	98.6	100.0	100.0	1.0
HPB8_RS00665	HELPY_RS06400	NAD+ synthetase	NC_012973	complement(1301412..1301858)	5.0e-108	300.056	98.6	98.6	100.0	100.0	1.0
HPB8_RS00670	HELPY_RS06395	nicotinate-nicotinamide nucleotide adenylyltransferase	NC_012973	complement(1300904..1301419)	2.2e-118	328.176	93.6	97.7	100.0	100.0	1.0
HPB8_RS00675	HELPY_RS06390	molecular chaperone DnaJ	NC_012973	1300146..1300907	0	496.893	96.4	97.6	100.0	100.0	1.0
HPB8_RS00680	HELPY_RS06385	tRNA 2-thiouridine(34) synthase MnmA	NC_012973	complement(1298978..1300006)	0	664.07	96.2	98.5	100.0	100.0	1.0
HPB8_RS00685	HELPY_RS06380	hypothetical protein	NC_012973	1297792..1298934	0	662.144	93.8	96.7	96.6	96.6	1.0
HPB8_RS00690	HELPY_RS06375	molecular chaperone DnaJ	NC_012973	complement(1296558..1297667)	0	727.243	95.1	97.6	100.0	100.0	1.0
HPB8_RS00695	HELPY_RS06370	azaleucine resistance protein AzlC	NC_012973	complement(1295861..1296547)	1.7e-164	449.129	96.5	98.2	100.0	100.0	1.0
HPB8_RS00700	HELPY_RS06365	hypothetical protein	NC_012973	complement(1295511..1295867)	6.6e-75	213.772	94.1	97.5	100.0	100.0	1.0
HPB8_RS00705	HELPY_RS06360	cation transporter	NC_012973	1292423..1295530	0	2048.09	97.6	98.9	100.0	100.0	1.0
HPB8_RS00710	HELPY_RS06355	hemolysin D	NC_012973	1291397..1292422	0	669.463	97.4	98.8	100.0	100.0	1.0
HPB8_RS00715	HELPY_RS06350	membrane protein	NC_012973	1290162..1291400	0	728.783	95.9	98.1	100.0	100.0	1.0
HPB8_RS00720	HELPY_RS06345	copper resistance determinant, crdA	NC_012973	1289780..1290157	1.6e-89	251.521	98.4	99.2	100.0	100.0	1.0
HPB8_RS00725	HELPY_RS06340	class II fumarate hydratase	NC_012973	complement(1288214..1289605)	0	944.88	98.3	99.6	100.0	100.0	1.0
HPB8_RS00730	HELPY_RS06335	hypothetical protein	NC_012973	complement(1287940..1288191)	1.4e-50	149.828	89.2	91.6	100.0	100.0	1.0
HPB8_RS00735	HELPY_RS06330	ribonuclease HII	NC_012973	complement(1287295..1287909)	1.5e-140	386.726	92.2	95.6	100.0	100.0	1.0
HPB8_RS00740	HELPY_RS06325	hypothetical protein	NC_012973	1286743..1287321	9.0e-128	353.599	88.0	93.2	100.0	100.0	1.0
HPB8_RS00745	HELPY_RS06320	ATP-binding protein	NC_012973	1285389..1286477	0	683.715	94.5	96.7	100.0	100.0	1.0
HPB8_RS00750	HELPY_RS06315	30S ribosomal protein S10	NC_012973	complement(1284867..1285181)	1.0e-71	204.527	99.0	99.0	100.0	100.0	1.0
HPB8_RS00755	HELPY_RS06310	50S ribosomal protein L3	NC_012973	complement(1284255..1284830)	9.6e-144	393.66	99.5	99.5	100.0	100.0	1.0
HPB8_RS00760	HELPY_RS06305	50S ribosomal protein L4	NC_012973	complement(1283573..1284220)	6.8e-161	439.113	99.1	99.1	100.0	100.0	1.0
HPB8_RS00765	HELPY_RS06300	50S ribosomal protein L23	NC_012973	complement(1283288..1283569)	2.1e-64	185.267	100.0	100.0	100.0	100.0	1.0
HPB8_RS00770	HELPY_RS06295	50S ribosomal protein L2	NC_012973	complement(1282442..1283272)	0	561.222	99.6	100.0	100.0	100.0	1.0
HPB8_RS00775	HELPY_RS06290	30S ribosomal protein S19	NC_012973	complement(1282149..1282430)	4.4e-67	192.2	100.0	100.0	100.0	100.0	1.0
HPB8_RS00780	HELPY_RS06285	50S ribosomal protein L22	NC_012973	complement(1281771..1282139)	1.4e-84	238.81	98.4	99.2	100.0	100.0	1.0
HPB8_RS00785	HELPY_RS06280	30S ribosomal protein S3	NC_012973	complement(1281063..1281767)	3.2e-169	461.84	99.6	99.6	100.0	100.0	1.0
HPB8_RS00790	HELPY_RS06275	50S ribosomal protein L16	NC_012973	complement(1280635..1281060)	6.4e-104	288.886	100.0	100.0	100.0	100.0	1.0
HPB8_RS00795	HELPY_RS06270	50S ribosomal protein L29	NC_012973	complement(1280448..1280648)	1.1e-42	128.642	98.5	98.5	100.0	100.0	1.0
HPB8_RS00800	HELPY_RS06265	30S ribosomal protein S17	NC_012973	complement(1280174..1280434)	6.2e-59	171.014	100.0	100.0	100.0	100.0	1.0
HPB8_RS00805	HELPY_RS06260	50S ribosomal protein L14	NC_012973	complement(1279803..1280171)	3.3e-86	242.662	100.0	100.0	100.0	100.0	1.0
HPB8_RS00810	HELPY_RS06255	50S ribosomal protein L24	NC_012973	complement(1279582..1279803)	2.2e-47	140.969	100.0	100.0	100.0	100.0	1.0
HPB8_RS00815	HELPY_RS06250	50S ribosomal protein L5	NC_012973	complement(1279024..1279569)	7.1e-132	362.844	98.9	100.0	100.0	100.0	1.0
HPB8_RS00820	HELPY_RS06245	30S ribosomal protein S14 type Z	NC_012973	complement(1278829..1279014)	4.9e-42	126.331	100.0	100.0	100.0	100.0	1.0
HPB8_RS00825	HELPY_RS06240	30S ribosomal protein S8	NC_012973	complement(1278424..1278819)	6.1e-95	265.388	100.0	100.0	100.0	100.0	1.0
HPB8_RS00830	HELPY_RS06235	50S ribosomal protein L6	NC_012973	complement(1277877..1278413)	8.3e-129	355.14	97.8	99.4	100.0	100.0	1.0
HPB8_RS00835	HELPY_RS06230	50S ribosomal protein L18	NC_012973	complement(1277507..1277863)	1.2e-81	230.72	96.6	97.5	100.0	100.0	1.0
HPB8_RS00840	HELPY_RS06225	30S ribosomal protein S5	NC_012973	complement(1277049..1277492)	1.1e-103	288.886	99.3	99.3	100.0	100.0	1.0
HPB8_RS00845	HELPY_RS06220	50S ribosomal protein L15	NC_012973	complement(1276628..1277029)	6.0e-95	265.774	99.2	100.0	100.0	100.0	1.0
HPB8_RS00850	HELPY_RS06215	protein translocase subunit SecY	NC_012973	complement(1275326..1276588)	0	825.083	99.8	100.0	100.0	100.0	1.0
HPB8_RS00855	HELPY_RS06210	type I methionyl aminopeptidase	NC_012973	complement(1274565..1275326)	0	511.146	99.2	100.0	100.0	100.0	1.0
HPB8_RS00860	HELPY_RS06205	translation initiation factor IF-1	NC_012973	complement(1274347..1274565)	2.4e-50	148.288	100.0	100.0	100.0	100.0	1.0
HPB8_RS00865	HELPY_RS06200	50S ribosomal protein L36	NC_012973	complement(1274156..1274269)	1.4e-21	73.1738	100.0	100.0	100.0	100.0	1.0
HPB8_RS00870	HELPY_RS06195	30S ribosomal protein S13	NC_012973	complement(1273790..1274152)	6.1e-85	239.195	99.2	100.0	100.0	100.0	1.0
HPB8_RS00875	HELPY_RS06190	30S ribosomal protein S11	NC_012973	complement(1273372..1273767)	2.8e-92	258.84	97.7	97.7	100.0	100.0	1.0
HPB8_RS00880	HELPY_RS06185	30S ribosomal protein S4	NC_012973	complement(1272736..1273362)	2.0e-153	419.468	99.5	99.5	100.0	100.0	1.0
HPB8_RS00885	HELPY_RS06180	DNA-directed RNA polymerase subunit alpha	NC_012973	complement(1271690..1272724)	0	686.026	98.5	99.1	100.0	100.0	1.0
HPB8_RS00890	HELPY_RS06175	50S ribosomal protein L17	NC_012973	complement(1271340..1271690)	5.6e-83	234.187	99.1	99.1	100.0	100.0	1.0
HPB8_RS00895	HELPY_RS06170	thiamine pyrophosphokinase	NC_012973	1270081..1270695	4.7e-145	398.282	97.5	99.0	99.5	99.5	1.0
HPB8_RS00900	HELPY_RS06165	nicotinamide mononucleotide transporter	NC_012973	1269431..1270093	3.6e-156	427.557	97.7	98.6	100.0	100.0	1.0
HPB8_RS00905	HELPY_RS06160	membrane protein	NC_012973	1268751..1269245	2.9e-80	231.106	73.1	80.6	99.4	94.5	1.0
HPB8_RS00910	HELPY_RS03325	pantothenate kinase	NC_012973	669446..669796	3.0e-43	133.65	79.3	82.0	100.0	95.7	0.0
HPB8_RS00915	HELPY_RS06150	thiaminase II	NC_012973	complement(1267007..1267660)	1.1e-158	433.721	95.9	96.8	100.0	100.0	1.0
HPB8_RS00920	HELPY_RS06145	polyisoprenoid-binding protein	NC_012973	1266395..1266943	1.5e-127	352.058	94.0	97.3	100.0	100.0	1.0
HPB8_RS00925	HELPY_RS06140	5'-nucleotidase, lipoprotein e(P4) family	NC_012973	complement(1265534..1266271)	0	496.123	98.8	99.6	100.0	100.0	1.0
HPB8_RS00930	HELPY_RS06135	hypothetical protein	NC_012973	complement(1264411..1265466)	0	691.419	96.0	97.2	100.0	100.0	1.0
HPB8_RS00935	HELPY_RS06130	anthranilate synthase component I	NC_012973	complement(1262675..1264177)	0	994.571	96.0	98.4	100.0	100.0	1.0
HPB8_RS00940	HELPY_RS06125	glutamine amidotransferase	NC_012973	complement(1262094..1262678)	1.5e-136	375.941	94.8	97.4	100.0	99.5	1.0
HPB8_RS00945	HELPY_RS06120	anthranilate phosphoribosyltransferase	NC_012973	complement(1261090..1262097)	0	625.935	94.9	97.9	100.0	100.0	1.0
