query	target	product	sequence	location	Eval	score	identity	similarity	query_coverage	target_coverage	BBH
HP0132	HPG27_RS00670	L-serine ammonia-lyase	NC_011333	complement(138106..139473)	0	898.271	97.1	98.5	100.0	100.0	1.0
HP0133	HPG27_RS00675	HAAAP family serine/threonine permease	NC_011333	complement(139473..140714)	0	821.231	98.8	99.5	100.0	100.0	1.0
HP0134	HPG27_RS00680	phospho-2-dehydro-3-deoxyheptonate aldolase	NC_011333	140895..142244	0	918.687	97.3	99.1	100.0	100.0	1.0
HP0135	HPG27_RS00685	hypothetical protein	NC_011333	142533..142667	1.9e-28	90.8929	100.0	100.0	100.0	100.0	1.0
HP0136	HPG27_RS00690	peroxiredoxin	NC_011333	complement(142895..143353)	2.7e-112	311.227	98.7	100.0	100.0	100.0	1.0
HP0137	HPG27_RS00695	lactate utilization protein C	NC_011333	complement(143363..143998)	5.4e-154	421.394	98.1	99.5	100.0	100.0	1.0
HP0138	HPG27_RS00700	hypothetical protein	NC_011333	complement(143991..145436)	0	989.949	99.2	99.6	100.0	100.0	1.0
HP0139	HPG27_RS00705	oxidoreductase	NC_011333	complement(145466..146194)	0	498.434	99.2	99.6	100.0	100.0	1.0
HP0140	HPG27_RS00710	lactate permease	NC_011333	146425..148074	0	1058.9	98.7	99.5	99.8	99.8	1.0
HP0141	HPG27_RS00715	lactate permease	NC_011333	148123..149778	0	1060.44	98.2	98.9	100.0	100.0	1.0
HP0142	HPG27_RS00720	DNA glycosylase	NC_011333	complement(149802..150671)	0	554.673	94.5	97.2	88.1	100.0	1.0
HP0144	HPG27_RS00730	cytochrome c oxidase, cbb3-type subunit I	NC_011333	152407..153873	0	976.467	99.6	100.0	100.0	100.0	1.0
HP0145	HPG27_RS00735	cytochrome c oxidase, cbb3-type subunit II	NC_011333	153886..154584	1.3e-176	480.33	99.1	99.1	100.0	100.0	1.0
HP0146	HPG27_RS00740	cytochrome c oxidase, cbb3-type, CcoQ subunit	NC_011333	154595..154813	7.5e-48	142.124	94.4	98.6	98.6	100.0	1.0
HP0147	HPG27_RS00745	cytochrome c oxidase, cbb3-type subunit III	NC_011333	154815..155693	0	578.556	99.3	99.6	97.9	95.9	1.0
HP0148	HPG27_RS00750	hypothetical protein	NC_011333	155704..155910	2.8e-46	137.502	100.0	100.0	100.0	100.0	1.0
HP0149	HPG27_RS00755	hypothetical protein	NC_011333	156011..156604	4.3e-115	321.627	90.4	92.9	100.0	100.0	1.0
HP0150	-	-	-	-	-	0	0	0	0	0	0
HP0151	HPG27_RS00765	membrane protein	NC_011333	157286..158053	2.2e-175	479.945	98.0	98.4	94.4	100.0	1.0
HP0152	HPG27_RS00770	hypothetical protein	NC_011333	complement(158050..158913)	0	573.933	97.9	98.6	100.0	100.0	1.0
HP0153	HPG27_RS00775	DNA recombination/repair protein RecA	NC_011333	159012..160055	0	697.197	99.4	100.0	100.0	100.0	1.0
HP0154	HPG27_RS00780	enolase	NC_011333	160067..161347	0	853.203	97.7	99.5	100.0	100.0	1.0
HP0155	HPG27_RS00785	hypothetical protein	NC_011333	161340..161615	1.2e-60	175.637	97.8	98.9	100.0	100.0	1.0
HP0156	HPG27_RS00790	AMIN domain-containing protein	NC_011333	161632..162228	1.3e-130	361.303	94.9	97.0	99.0	100.0	1.0
HP0157	HPG27_RS00795	shikimate kinase	NC_011333	162233..162721	1.0e-115	320.472	98.8	100.0	100.0	100.0	1.0
HP0158	HPG27_RS00800	membrane protein	NC_011333	162742..163698	0	644.81	99.1	100.0	100.0	100.0	1.0
HP0159	HPG27_RS00805	LPS 1,2-glucosyltransferase	NC_011333	complement(163695..164798)	0	702.975	92.5	94.9	100.0	100.0	1.0
HP0160	HPG27_RS00810	Sel1 repeat protein HcpD	NC_011333	164950..165870	0	589.726	93.8	96.7	100.0	100.0	1.0
HP0162	HPG27_RS00820	transcriptional regulator	NC_011333	complement(166658..167380)	1.5e-176	480.715	98.8	99.6	100.0	100.0	1.0
HP0163	HPG27_RS00825	delta-aminolevulinic acid dehydratase	NC_011333	complement(167381..168352)	0	650.203	97.5	98.5	100.0	100.0	1.0
HP0166	HPG27_RS00835	DNA-binding response regulator	NC_011333	complement(169732..170409)	5.1e-164	447.973	99.6	99.6	100.0	100.0	1.0
HP0167	HPG27_RS00840	hypothetical protein	NC_011333	complement(170644..171120)	2.6e-77	223.016	81.6	84.8	97.5	100.0	1.0
HP0168	HPG27_RS00845	hypothetical protein	NC_011333	complement(171111..171374)	6.2e-56	163.696	93.1	95.4	100.0	100.0	1.0
HP0169	HPG27_RS00850	protease	NC_011333	complement(171408..172688)	0	854.358	98.8	99.0	99.5	98.6	1.0
HP0170	HPG27_RS00855	chemotaxis protein	NC_011333	complement(172691..173422)	2.0e-172	471.085	92.5	93.3	100.0	100.0	1.0
HP0171	HPG27_RS00860	peptide chain release factor 2	NC_011333	complement(173493..174584)	0	735.717	98.6	99.2	100.0	100.0	1.0
HP0172	HPG27_RS00865	molybdopterin molybdenumtransferase MoeA	NC_011333	complement(174645..175820)	0	758.059	95.7	98.0	100.0	100.0	1.0
HP0173	HPG27_RS00870	flagellar biosynthesis protein FliR	NC_011333	complement(175830..176597)	4.9e-180	490.73	98.8	99.6	100.0	100.0	1.0
HP0174	HPG27_RS00875	peptidase	NC_011333	complement(176591..177319)	1.6e-170	466.463	97.5	98.3	93.8	100.0	1.0
HP0174a	-	-	-	-	-	0	0	0	0	0	0
HP0175	HPG27_RS00880	peptidyl-prolyl cis-trans isomerase	NC_011333	177806..178705	0	602.438	98.3	99.3	100.0	100.0	1.0
HP0176	HPG27_RS00885	fructose-bisphosphate aldolase	NC_011333	178723..179646	0	619.002	98.7	99.3	100.0	100.0	1.0
HP0177	HPG27_RS00890	elongation factor P	NC_011333	179668..180231	1.3e-139	382.874	100.0	100.0	100.0	100.0	1.0
HP0178	HPG27_RS00895	pseudaminic acid synthase	NC_011333	complement(180871..181893)	0	663.685	95.3	98.2	100.0	100.0	1.0
HP0179	HPG27_RS00900	ABC transporter ATP-binding protein	NC_011333	complement(181896..182537)	3.2e-152	417.157	96.7	99.1	100.0	100.0	1.0
HP0180	HPG27_RS00905	apolipoprotein N-acyltransferase	NC_011333	complement(182534..183811)	0	820.461	96.2	98.4	100.0	100.0	1.0
HP0181	HPG27_RS00910	hypothetical protein	NC_011333	184048..184749	6.6e-161	440.269	96.9	99.1	100.0	96.1	1.0
HP0182	HPG27_RS00915	lysine--tRNA ligase	NC_011333	184759..186264	0	1006.9	97.6	98.8	100.0	100.0	1.0
HP0183	HPG27_RS00920	serine hydroxymethyltransferase	NC_011333	186264..187514	0	846.269	98.6	99.0	100.0	100.0	1.0
HP0184	HPG27_RS00925	ABC transporter	NC_011333	187525..188067	2.2e-136	374.4	100.0	100.0	100.0	100.0	1.0
HP0185	HPG27_RS00930	hypothetical protein	NC_011333	188090..188899	7.5e-169	463.766	92.9	94.1	100.0	100.0	1.0
HP0186	HPG27_RS00940	hypothetical protein	NC_011333	complement(189291..190538)	0	648.277	82.2	90.4	100.0	97.6	1.0
HP0189	HPG27_RS00955	hypothetical protein	NC_011333	191141..191674	1.9e-125	346.28	98.9	99.4	100.0	100.0	1.0
HP0190	HPG27_RS00960	hypothetical protein	NC_011333	complement(191680..193188)	0	1009.59	98.4	98.8	100.0	100.0	1.0
HP0191	HPG27_RS00965	fumarate reductase	NC_011333	complement(193210..193947)	0	505.753	98.8	100.0	100.0	100.0	1.0
HP0192	HPG27_RS00970	fumarate reductase	NC_011333	complement(193940..196084)	0	1478.0	99.2	99.7	100.0	100.0	1.0
HP0193	HPG27_RS00975	fumarate reductase cytochrome b subunit	NC_011333	complement(196094..196861)	0	511.916	99.2	100.0	100.0	100.0	1.0
HP0194	HPG27_RS00980	triose-phosphate isomerase	NC_011333	197079..197783	1.2e-168	460.299	95.3	97.0	100.0	100.0	1.0
HP0195	HPG27_RS00985	enoyl-[acyl-carrier-protein] reductase	NC_011333	197793..198620	0	552.362	99.3	99.6	99.6	99.6	1.0
HP0196	HPG27_RS00990	UDP-3-O-(3-hydroxymyristoyl)glucosamine N-acyltransferase	NC_011333	198630..199640	0	671.774	97.9	99.1	100.0	100.0	1.0
HP0197	HPG27_RS00995	S-adenosylmethionine synthase	NC_011333	199705..200862	0	793.497	99.2	99.7	100.0	100.0	1.0
HP0198	HPG27_RS01000	nucleoside-diphosphate kinase	NC_011333	200929..201342	5.5e-99	276.174	99.3	100.0	100.0	100.0	1.0
HP0199	HPG27_RS01005	hypothetical protein	NC_011333	201367..201723	1.7e-84	238.039	99.2	100.0	100.0	100.0	1.0
HP0200	HPG27_RS01010	50S ribosomal protein L32	NC_011333	201739..201885	1.9e-30	96.2857	95.8	97.9	100.0	100.0	1.0
HP0201	HPG27_RS01015	phosphate acyltransferase	NC_011333	201963..202982	0	673.7	98.2	98.5	99.7	100.0	1.0
HP0202	HPG27_RS01020	3-oxoacyl-ACP synthase III	NC_011333	203007..203999	0	671.774	98.8	99.4	99.7	100.0	1.0
HP0204	HPG27_RS01030	hypothetical protein	NC_011333	complement(204785..205168)	5.4e-89	250.366	95.3	98.4	100.0	100.0	1.0
HP0207	HPG27_RS01040	sodium:proton antiporter	NC_011333	208467..209573	0	736.102	97.8	99.5	89.3	100.0	1.0
HP0208	HPG27_RS01045	LPS biosynthesis protein	NC_011333	complement(209588..210610)	0	608.601	87.2	91.2	100.0	100.0	1.0
HP0209	HPG27_RS01055	membrane protein	NC_011333	210915..212267	0	886.33	94.7	98.2	100.0	100.0	1.0
HP0210	HPG27_RS01060	molecular chaperone HtpG	NC_011333	212370..214235	0	1229.93	97.4	99.4	100.0	100.0	1.0
HP0211	HPG27_RS01065	Sel1 repeat protein HcpA	NC_011333	complement(214433..215185)	1.5e-179	489.189	97.6	98.4	100.0	100.0	1.0
HP0212	HPG27_RS01070	succinyl-diaminopimelate desuccinylase	NC_011333	complement(215266..216432)	0	730.709	93.3	96.1	99.7	99.7	1.0
HP0213	HPG27_RS01075	tRNA uridine(34) 5-carboxymethylaminomethyl synthesis enzyme MnmG	NC_011333	complement(216443..218308)	0	1246.88	97.4	99.4	100.0	100.0	1.0
HP0214	HPG27_RS01080	carboxylate transporter	NC_011333	218404..220062	0	1073.15	96.9	99.3	100.0	100.0	1.0
HP0215	HPG27_RS01085	phosphatidate cytidylyltransferase	NC_011333	220075..220875	0	498.819	96.2	97.0	100.0	100.0	1.0
HP0216	HPG27_RS01090	1-deoxy-D-xylulose-5-phosphate reductoisomerase	NC_011333	220876..221976	0	684.1	93.1	97.0	98.9	99.5	1.0
HP0217	-	-	-	-	-	0	0	0	0	0	0
HP0218	HPG27_RS01095	phospholipid-binding protein	NC_011333	complement(222157..222708)	1.1e-134	370.163	96.2	97.8	100.0	100.0	1.0
HP0219	HPG27_RS01100	DNA-binding protein	NC_011333	222854..223315	1.2e-109	304.679	97.4	98.0	96.2	100.0	1.0
HP0220	HPG27_RS01105	cysteine desulfurase, NifS family	NC_011333	223487..224650	0	796.193	99.5	99.7	100.0	100.0	1.0
HP0221	HPG27_RS01110	iron-sulfur cluster assembly scaffold protein NifU	NC_011333	224672..225652	0	664.07	99.4	99.7	100.0	100.0	1.0
HP0222	HPG27_RS01115	CopG family transcriptional regulator	NC_011333	225808..226041	2.2e-47	140.969	95.9	97.3	100.0	94.8	1.0
HP0223	HPG27_RS01120	DNA repair protein RadA	NC_011333	226154..227500	0	897.886	98.2	99.3	98.2	100.0	1.0
HP0224	HPG27_RS01125	peptide methionine sulfoxide reductase MsrB	NC_011333	227624..228703	0	712.605	97.5	98.3	100.0	100.0	1.0
HP0226	HPG27_RS01130	membrane protein	NC_011333	complement(229070..229903)	0	532.717	98.6	100.0	100.0	100.0	1.0
HP0227	HPG27_RS01135	membrane protein	NC_011333	complement(230115..232196)	0	1271.53	95.4	97.8	100.0	99.7	0.0
HP0228	HPG27_RS01140	sulfate permease	NC_011333	232431..233588	0	741.11	98.2	99.2	98.7	100.0	1.0
HP0229	HPG27_RS01150	membrane protein	NC_011333	complement(233816..235276)	0	834.328	90.9	93.4	100.0	100.0	1.0
