query	target	product	sequence	location	Eval	score	identity	similarity	query_coverage	target_coverage	BBH
HPG27_RS00490	HPG27_RS00490	alpha-1,2-fucosyltransferase	NC_011333	complement(98308..98748)	5.7e-112	309.686	100.0	100.0	100.0	100.0	1.0
HPG27_RS00495	HPG27_RS00495	hypothetical protein	NC_011333	complement(98745..99209)	6.4e-115	317.775	100.0	100.0	100.0	100.0	1.0
HPG27_RS00500	HPG27_RS00500	hypothetical protein	NC_011333	complement(99308..99838)	4.3e-128	352.829	100.0	100.0	100.0	100.0	1.0
HPG27_RS00505	HPG27_RS00505	2-hydroxyacid dehydrogenase	NC_011333	99911..100855	0	636.721	100.0	100.0	100.0	100.0	1.0
HPG27_RS00510	HPG27_RS00510	hypothetical protein	NC_011333	complement(101070..101783)	3.2e-177	482.256	100.0	100.0	100.0	100.0	1.0
HPG27_RS00515	HPG27_RS00515	threonine synthase	NC_011333	complement(101890..103344)	0	991.875	100.0	100.0	100.0	100.0	1.0
HPG27_RS00520	HPG27_RS00520	chemotaxis protein	NC_011333	103546..105573	0	1357.43	100.0	100.0	100.0	100.0	1.0
HPG27_RS00525	HPG27_RS00525	hypothetical protein	NC_011333	105573..106679	0	748.429	100.0	100.0	100.0	100.0	1.0
HPG27_RS00530	HPG27_RS00530	membrane protein	NC_011333	106895..107656	0	512.686	100.0	100.0	100.0	100.0	1.0
HPG27_RS00535	HPG27_RS00535	glycosyl transferase	NC_011333	complement(107639..108421)	0	529.635	100.0	100.0	100.0	100.0	1.0
HPG27_RS00540	HPG27_RS00540	chemotaxis protein	NC_011333	complement(108452..110149)	0	1147.88	100.0	100.0	100.0	100.0	1.0
HPG27_RS00545	HPG27_RS00545	2',3'-cyclic-nucleotide 2'-phosphodiesterase	NC_011333	complement(110357..112102)	0	1173.69	100.0	100.0	100.0	100.0	1.0
HPG27_RS00550	HPG27_RS00550	S-ribosylhomocysteine lyase	NC_011333	complement(112243..112710)	8.8e-119	327.791	100.0	100.0	100.0	100.0	1.0
HPG27_RS00555	HPG27_RS00555	cystathionine beta-lyase	NC_011333	complement(112740..113882)	0	780.785	100.0	100.0	100.0	100.0	1.0
HPG27_RS00560	HPG27_RS00560	cysteine synthase	NC_011333	complement(113903..114820)	0	612.453	100.0	100.0	100.0	100.0	1.0
HPG27_RS00565	HPG27_RS00565	hypothetical protein	NC_011333	complement(115061..115345)	1.3e-66	191.045	100.0	100.0	100.0	100.0	1.0
HPG27_RS00570	HPG27_RS00570	molecular chaperone DnaK	NC_011333	complement(115576..117438)	0	1241.87	100.0	100.0	100.0	100.0	1.0
HPG27_RS00575	HPG27_RS00575	nucleotide exchange factor GrpE	NC_011333	complement(117469..118044)	1.6e-140	385.571	100.0	100.0	100.0	100.0	1.0
HPG27_RS00580	HPG27_RS00580	HrcA family transcriptional regulator	NC_011333	complement(118044..118874)	0	558.525	100.0	100.0	100.0	100.0	1.0
HPG27_RS00585	HPG27_RS00585	hypothetical protein	NC_011333	119255..119893	1.6e-161	440.654	100.0	100.0	100.0	100.0	1.0
HPG27_RS00590	HPG27_RS00590	hypothetical protein	NC_011333	119914..120210	8.1e-69	196.823	100.0	100.0	100.0	100.0	1.0
HPG27_RS00595	HPG27_RS00595	hypothetical protein	NC_011333	complement(120220..122103)	0	1278.85	100.0	100.0	100.0	100.0	1.0
HPG27_RS00600	HPG27_RS00600	flagellin B	NC_011333	complement(122164..123708)	0	1018.07	100.0	100.0	100.0	100.0	1.0
HPG27_RS00605	HPG27_RS00605	DNA topoisomerase I	NC_011333	123873..126083	0	1504.58	100.0	100.0	100.0	100.0	1.0
HPG27_RS00610	HPG27_RS00610	radical SAM protein	NC_011333	126076..127002	0	617.461	100.0	100.0	100.0	100.0	1.0
HPG27_RS00615	HPG27_RS00615	hypothetical protein	NC_011333	complement(127142..128326)	0	798.89	100.0	100.0	100.0	100.0	1.0
HPG27_RS00620	HPG27_RS00620	phosphoenolpyruvate synthase	NC_011333	complement(128482..130920)	0	1682.92	100.0	100.0	100.0	100.0	1.0
HPG27_RS00625	HPG27_RS00625	hypothetical protein	NC_011333	131140..131238	2.3e-19	67.3958	100.0	100.0	100.0	100.0	1.0
HPG27_RS00630	HPG27_RS00630	threonine--tRNA ligase	NC_011333	131279..133117	0	1253.43	100.0	100.0	100.0	100.0	1.0
HPG27_RS00635	HPG27_RS00635	translation initiation factor IF-3	NC_011333	133114..133725	3.4e-151	413.69	100.0	100.0	100.0	100.0	1.0
HPG27_RS00640	HPG27_RS00640	50S ribosomal protein L35	NC_011333	133706..133900	5.0e-42	126.716	100.0	100.0	100.0	100.0	1.0
HPG27_RS00645	HPG27_RS00645	50S ribosomal protein L20	NC_011333	133995..134345	1.5e-83	235.728	100.0	100.0	100.0	100.0	1.0
HPG27_RS00650	HPG27_RS00650	membrane protein	NC_011333	134546..135406	0	588.956	100.0	100.0	100.0	100.0	1.0
HPG27_RS00655	HPG27_RS00655	hypothetical protein	NC_011333	135458..135583	9.7e-27	86.2705	100.0	100.0	100.0	100.0	1.0
HPG27_RS00660	HPG27_RS00660	hypothetical protein	NC_011333	135754..136185	2.4e-104	290.426	100.0	100.0	100.0	100.0	1.0
HPG27_RS00665	HPG27_RS00665	hypothetical protein	NC_011333	136595..137455	0	587.03	100.0	100.0	100.0	100.0	1.0
HPG27_RS00670	HPG27_RS00670	L-serine ammonia-lyase	NC_011333	complement(138106..139473)	0	926.776	100.0	100.0	100.0	100.0	1.0
HPG27_RS00675	HPG27_RS00675	HAAAP family serine/threonine permease	NC_011333	complement(139473..140714)	0	829.321	100.0	100.0	100.0	100.0	1.0
HPG27_RS00680	HPG27_RS00680	phospho-2-dehydro-3-deoxyheptonate aldolase	NC_011333	140895..142244	0	939.488	100.0	100.0	100.0	100.0	1.0
HPG27_RS00685	HPG27_RS00685	hypothetical protein	NC_011333	142533..142667	1.9e-28	90.8929	100.0	100.0	100.0	100.0	1.0
HPG27_RS00690	HPG27_RS00690	peroxiredoxin	NC_011333	complement(142895..143353)	9.8e-113	312.383	100.0	100.0	100.0	100.0	1.0
HPG27_RS00695	HPG27_RS00695	lactate utilization protein C	NC_011333	complement(143363..143998)	3.0e-156	427.172	100.0	100.0	100.0	100.0	1.0
HPG27_RS00700	HPG27_RS00700	hypothetical protein	NC_011333	complement(143991..145436)	0	995.342	100.0	100.0	100.0	100.0	1.0
HPG27_RS00705	HPG27_RS00705	oxidoreductase	NC_011333	complement(145466..146194)	0	502.286	100.0	100.0	100.0	100.0	1.0
HPG27_RS00710	HPG27_RS00710	lactate permease	NC_011333	146425..148074	0	1071.61	100.0	100.0	100.0	100.0	1.0
HPG27_RS00715	HPG27_RS00715	lactate permease	NC_011333	148123..149778	0	1077.0	100.0	100.0	100.0	100.0	1.0
HPG27_RS00720	HPG27_RS00720	DNA glycosylase	NC_011333	complement(149802..150671)	0	587.8	100.0	100.0	100.0	100.0	1.0
HPG27_RS00725	HPG27_RS00725	ABC transporter permease	NC_011333	complement(150789..152237)	0	945.651	100.0	100.0	100.0	100.0	1.0
HPG27_RS00730	HPG27_RS00730	cytochrome c oxidase, cbb3-type subunit I	NC_011333	152407..153873	0	977.622	100.0	100.0	100.0	100.0	1.0
HPG27_RS00735	HPG27_RS00735	cytochrome c oxidase, cbb3-type subunit II	NC_011333	153886..154584	6.5e-178	483.411	100.0	100.0	100.0	100.0	1.0
HPG27_RS00740	HPG27_RS00740	cytochrome c oxidase, cbb3-type, CcoQ subunit	NC_011333	154595..154813	8.2e-50	146.747	100.0	100.0	100.0	100.0	1.0
HPG27_RS00745	HPG27_RS00745	cytochrome c oxidase, cbb3-type subunit III	NC_011333	154815..155693	0	604.749	100.0	100.0	100.0	100.0	1.0
HPG27_RS00750	HPG27_RS00750	hypothetical protein	NC_011333	155704..155910	2.8e-46	137.502	100.0	100.0	100.0	100.0	1.0
HPG27_RS00755	HPG27_RS00755	hypothetical protein	NC_011333	156011..156604	3.8e-145	397.897	100.0	100.0	100.0	100.0	1.0
HPG27_RS00765	HPG27_RS00765	membrane protein	NC_011333	157286..158053	6.3e-180	490.73	100.0	100.0	100.0	100.0	1.0
HPG27_RS00770	HPG27_RS00770	hypothetical protein	NC_011333	complement(158050..158913)	0	587.03	100.0	100.0	100.0	100.0	1.0
HPG27_RS00775	HPG27_RS00775	DNA recombination/repair protein RecA	NC_011333	159012..160055	0	700.279	100.0	100.0	100.0	100.0	1.0
HPG27_RS00780	HPG27_RS00780	enolase	NC_011333	160067..161347	0	869.381	100.0	100.0	100.0	100.0	1.0
HPG27_RS00785	HPG27_RS00785	hypothetical protein	NC_011333	161340..161615	3.4e-62	179.489	100.0	100.0	100.0	100.0	1.0
HPG27_RS00790	HPG27_RS00790	AMIN domain-containing protein	NC_011333	161632..162228	2.6e-147	403.29	100.0	100.0	100.0	100.0	1.0
HPG27_RS00795	HPG27_RS00795	shikimate kinase	NC_011333	162233..162721	9.2e-117	323.168	100.0	100.0	100.0	100.0	1.0
HPG27_RS00800	HPG27_RS00800	membrane protein	NC_011333	162742..163698	0	649.047	100.0	100.0	100.0	100.0	1.0
HPG27_RS00805	HPG27_RS00805	LPS 1,2-glucosyltransferase	NC_011333	complement(163695..164798)	0	755.362	100.0	100.0	100.0	100.0	1.0
HPG27_RS00810	HPG27_RS00810	Sel1 repeat protein HcpD	NC_011333	164950..165870	0	626.32	100.0	100.0	100.0	100.0	1.0
HPG27_RS00820	HPG27_RS00820	transcriptional regulator	NC_011333	complement(166658..167380)	1.1e-178	486.108	100.0	100.0	100.0	100.0	1.0
HPG27_RS00825	HPG27_RS00825	delta-aminolevulinic acid dehydratase	NC_011333	complement(167381..168352)	0	665.226	100.0	100.0	100.0	100.0	1.0
HPG27_RS00830	HPG27_RS00830	two-component sensor histidine kinase	NC_011333	complement(168362..169708)	0	914.45	100.0	100.0	100.0	100.0	1.0
HPG27_RS00835	HPG27_RS00835	DNA-binding response regulator	NC_011333	complement(169732..170409)	7.5e-165	449.899	100.0	100.0	100.0	100.0	1.0
HPG27_RS00840	HPG27_RS00840	hypothetical protein	NC_011333	complement(170644..171120)	6.5e-110	305.449	100.0	100.0	100.0	100.0	1.0
HPG27_RS00845	HPG27_RS00845	hypothetical protein	NC_011333	complement(171111..171374)	2.1e-61	177.178	100.0	100.0	100.0	100.0	1.0
HPG27_RS00850	HPG27_RS00850	protease	NC_011333	complement(171408..172688)	0	877.47	100.0	100.0	100.0	100.0	1.0
HPG27_RS00855	HPG27_RS00855	chemotaxis protein	NC_011333	complement(172691..173422)	0	495.738	100.0	100.0	100.0	100.0	1.0
HPG27_RS00860	HPG27_RS00860	peptide chain release factor 2	NC_011333	complement(173493..174584)	0	745.732	100.0	100.0	100.0	100.0	1.0
HPG27_RS00865	HPG27_RS00865	molybdopterin molybdenumtransferase MoeA	NC_011333	complement(174645..175820)	0	787.719	100.0	100.0	100.0	100.0	1.0
HPG27_RS00870	HPG27_RS00870	flagellar biosynthesis protein FliR	NC_011333	complement(175830..176597)	0	495.738	100.0	100.0	100.0	100.0	1.0
HPG27_RS00875	HPG27_RS00875	peptidase	NC_011333	complement(176591..177319)	3.9e-174	474.937	100.0	100.0	100.0	100.0	1.0
HPG27_RS00880	HPG27_RS00880	peptidyl-prolyl cis-trans isomerase	NC_011333	177806..178705	0	608.986	100.0	100.0	100.0	100.0	1.0
HPG27_RS00885	HPG27_RS00885	fructose-bisphosphate aldolase	NC_011333	178723..179646	0	624.394	100.0	100.0	100.0	100.0	1.0
HPG27_RS00890	HPG27_RS00890	elongation factor P	NC_011333	179668..180231	1.3e-139	382.874	100.0	100.0	100.0	100.0	1.0
HPG27_RS00895	HPG27_RS00895	pseudaminic acid synthase	NC_011333	complement(180871..181893)	0	694.115	100.0	100.0	100.0	100.0	1.0
HPG27_RS00900	HPG27_RS00900	ABC transporter ATP-binding protein	NC_011333	complement(181896..182537)	4.3e-156	426.787	100.0	100.0	100.0	100.0	1.0
HPG27_RS00905	HPG27_RS00905	apolipoprotein N-acyltransferase	NC_011333	complement(182534..183811)	0	847.04	100.0	100.0	100.0	100.0	1.0
HPG27_RS00910	HPG27_RS00910	hypothetical protein	NC_011333	184048..184749	6.4e-172	468.389	100.0	100.0	100.0	100.0	1.0
HPG27_RS00915	HPG27_RS00915	lysine--tRNA ligase	NC_011333	184759..186264	0	1025.77	100.0	100.0	100.0	100.0	1.0
HPG27_RS00920	HPG27_RS00920	serine hydroxymethyltransferase	NC_011333	186264..187514	0	857.825	100.0	100.0	100.0	100.0	1.0
HPG27_RS00925	HPG27_RS00925	ABC transporter	NC_011333	187525..188067	2.2e-136	374.4	100.0	100.0	100.0	100.0	1.0
HPG27_RS00930	HPG27_RS00930	hypothetical protein	NC_011333	188090..188899	0	544.658	100.0	100.0	100.0	100.0	1.0
HPG27_RS00935	HPG27_RS00935	hypothetical protein	NC_011333	189125..189313	1.9e-43	130.183	100.0	100.0	100.0	100.0	1.0
HPG27_RS00940	HPG27_RS00940	hypothetical protein	NC_011333	complement(189291..190538)	0	842.032	100.0	100.0	100.0	100.0	1.0
HPG27_RS00945	HPG27_RS00945	hypothetical protein	NC_011333	complement(190535..190822)	1.3e-67	193.741	100.0	100.0	100.0	100.0	1.0
HPG27_RS00955	HPG27_RS00955	hypothetical protein	NC_011333	191141..191674	7.3e-127	350.132	100.0	100.0	100.0	100.0	1.0
HPG27_RS00960	HPG27_RS00960	hypothetical protein	NC_011333	complement(191680..193188)	0	1025.77	100.0	100.0	100.0	100.0	1.0
HPG27_RS00965	HPG27_RS00965	fumarate reductase	NC_011333	complement(193210..193947)	0	508.834	100.0	100.0	100.0	100.0	1.0
HPG27_RS00970	HPG27_RS00970	fumarate reductase	NC_011333	complement(193940..196084)	0	1488.78	100.0	100.0	100.0	100.0	1.0
HPG27_RS00975	HPG27_RS00975	fumarate reductase cytochrome b subunit	NC_011333	complement(196094..196861)	0	514.612	100.0	100.0	100.0	100.0	1.0
HPG27_RS00980	HPG27_RS00980	triose-phosphate isomerase	NC_011333	197079..197783	6.4e-176	478.789	100.0	100.0	100.0	100.0	1.0
HPG27_RS00985	HPG27_RS00985	enoyl-[acyl-carrier-protein] reductase	NC_011333	197793..198620	0	559.296	100.0	100.0	100.0	100.0	1.0
HPG27_RS00990	HPG27_RS00990	UDP-3-O-(3-hydroxymyristoyl)glucosamine N-acyltransferase	NC_011333	198630..199640	0	682.174	100.0	100.0	100.0	100.0	1.0
HPG27_RS00995	HPG27_RS00995	S-adenosylmethionine synthase	NC_011333	199705..200862	0	797.349	100.0	100.0	100.0	100.0	1.0
HPG27_RS01000	HPG27_RS01000	nucleoside-diphosphate kinase	NC_011333	200929..201342	3.3e-99	276.944	100.0	100.0	100.0	100.0	1.0
HPG27_RS01005	HPG27_RS01005	hypothetical protein	NC_011333	201367..201723	5.8e-85	239.195	100.0	100.0	100.0	100.0	1.0
HPG27_RS01010	HPG27_RS01010	50S ribosomal protein L32	NC_011333	201739..201885	1.9e-31	98.9821	100.0	100.0	100.0	100.0	1.0
HPG27_RS01015	HPG27_RS01015	phosphate acyltransferase	NC_011333	201963..202982	0	690.649	100.0	100.0	100.0	100.0	1.0
HPG27_RS01020	HPG27_RS01020	3-oxoacyl-ACP synthase III	NC_011333	203007..203999	0	681.404	100.0	100.0	100.0	100.0	1.0
HPG27_RS01030	HPG27_RS01030	hypothetical protein	NC_011333	complement(204785..205168)	1.9e-93	261.536	100.0	100.0	100.0	100.0	1.0
HPG27_RS01035	HPG27_RS01035	hypothetical protein	NC_011333	complement(205242..208370)	0	2117.81	100.0	100.0	100.0	100.0	1.0
HPG27_RS01040	HPG27_RS01040	sodium:proton antiporter	NC_011333	208467..209573	0	749.584	100.0	100.0	100.0	100.0	1.0
HPG27_RS01045	HPG27_RS01045	LPS biosynthesis protein	NC_011333	complement(209588..210610)	0	689.493	100.0	100.0	100.0	100.0	1.0
HPG27_RS01050	HPG27_RS01050	hypothetical protein	NC_011333	complement(210634..210753)	2.6e-25	82.8037	100.0	100.0	100.0	100.0	1.0
HPG27_RS01055	HPG27_RS01055	membrane protein	NC_011333	210915..212267	0	922.154	100.0	100.0	100.0	100.0	1.0
HPG27_RS01060	HPG27_RS01060	molecular chaperone HtpG	NC_011333	212370..214235	0	1256.12	100.0	100.0	100.0	100.0	1.0
