query	target	product	sequence	location	Eval	score	identity	similarity	query_coverage	target_coverage	BBH
HELPY_RS00210	HPP12_RS00200	conjugal transfer protein TrbL	NC_011498	36339..37394	0	691.419	98.3	99.1	100.0	100.0	1.0
HELPY_RS00215	HPP12_RS00205	hypothetical protein	NC_011498	37410..37523	5.6e-24	79.337	100.0	100.0	100.0	100.0	1.0
HELPY_RS00220	HPP12_RS00210	hypothetical protein	NC_011498	37520..38263	0	494.967	98.8	99.6	100.0	100.0	1.0
HELPY_RS00225	HPP12_RS00215	conjugal transfer protein	NC_011498	38263..39249	0	605.905	94.0	94.9	100.0	100.0	1.0
HELPY_RS00230	HPP12_RS00220	membrane protein	NC_011498	39242..40378	0	742.651	96.6	98.1	100.0	100.0	1.0
HELPY_RS00235	-	-	-	-	-	0	0	0	0	0	0
HELPY_RS00240	HPP12_RS00230	GDP-mannose 4,6-dehydratase	NC_011498	41888..43033	0	778.859	98.2	99.0	100.0	100.0	1.0
HELPY_RS00245	HPP12_RS00235	GDP-fucose synthetase	NC_011498	43026..43958	0	614.379	96.8	98.7	100.0	100.0	1.0
HELPY_RS00250	HPP12_RS00245	hydrogenase expression/formation protein HypE	NC_011498	complement(44876..45874)	0	652.514	97.6	99.4	100.0	100.0	1.0
HELPY_RS00255	HPP12_RS00250	carbamoyltransferase HypF	NC_011498	complement(45877..48129)	0	1456.43	95.5	97.7	100.0	100.0	1.0
HELPY_RS00260	HPP12_RS00255	agmatine deiminase	NC_011498	complement(48126..49118)	0	665.611	96.1	97.9	100.0	100.0	1.0
HELPY_RS00265	HPP12_RS00260	DNA methyltransferase	NC_011498	complement(49177..49869)	1.9e-171	467.233	96.1	99.1	99.1	100.0	1.0
HELPY_RS00270	HPP12_RS00265	DNA cytosine methyltransferase	NC_011498	complement(49866..50933)	8.6e-119	336.65	96.4	98.8	91.3	47.0	1.0
HELPY_RS00275	HPP12_RS00280	DNA methyltransferase	NC_011498	complement(53568..56036)	1.8e-19	73.9442	97.1	97.1	91.9	4.1	1.0
HELPY_RS00280	HPP12_RS00285	sodium/proline symporter	NC_011498	complement(56076..57566)	0	972.615	98.8	99.4	100.0	100.0	1.0
HELPY_RS00285	HPP12_RS00290	1-pyrroline-5-carboxylate dehydrogenase	NC_011498	complement(57593..61150)	0	2415.57	98.1	99.4	100.0	100.0	1.0
HELPY_RS00290	HPP12_RS00295	hypothetical protein	NC_011498	61472..61681	6.4e-48	141.739	97.1	97.1	100.0	100.0	1.0
HELPY_RS00295	HPP12_RS00300	hypothetical protein	NC_011498	61982..62353	6.1e-05	37.3502	54.5	65.9	16.4	35.8	0.0
HELPY_RS00300	HPP12_RS00305	hypothetical protein	NC_011498	62737..63678	2.7e-104	302.368	58.6	63.7	96.4	99.7	1.0
HELPY_RS00310	HPP12_RS00320	hypothetical protein	NC_011498	66135..66698	1.3e-113	317.39	82.5	88.9	100.0	100.0	1.0
HELPY_RS00315	HPP12_RS00325	hypothetical protein	NC_011498	66714..66974	3.0e-57	166.777	94.2	96.5	100.0	100.0	1.0
HELPY_RS00320	-	-	-	-	-	0	0	0	0	0	0
HELPY_RS00325	HPP12_RS00335	cell division protein	NC_011498	68463..68888	4.9e-89	251.521	87.2	90.8	100.0	100.0	1.0
HELPY_RS00330	HPP12_RS00340	hypothetical protein	NC_011498	68890..69237	8.4e-71	203.371	85.2	94.8	100.0	100.0	1.0
HELPY_RS00340	HPP12_RS01840	cell division protein FtsK	NC_011498	complement(366596..369187)	7.3e-19	85.5001	27.8	46.7	56.4	33.8	0.0
HELPY_RS00345	HPP12_RS00360	urease accessory protein UreH	NC_011498	complement(71708..72505)	0	526.554	95.5	97.4	100.0	100.0	1.0
HELPY_RS00350	HPP12_RS00365	urease accessory protein UreG	NC_011498	complement(72505..73104)	2.0e-147	403.675	99.5	99.5	100.0	100.0	1.0
HELPY_RS00355	HPP12_RS00370	urease accessory protein UreF	NC_011498	complement(73133..73897)	0	507.294	96.5	98.8	100.0	100.0	1.0
HELPY_RS00360	HPP12_RS00375	urease accessory protein UreE	NC_011498	complement(73909..74421)	4.4e-124	342.428	98.2	100.0	100.0	100.0	1.0
HELPY_RS00365	HPP12_RS00380	acid-activated urea channel	NC_011498	complement(74423..75010)	1.6e-139	383.645	97.9	100.0	100.0	100.0	1.0
HELPY_RS00370	HPP12_RS00385	urease subunit beta	NC_011498	complement(75203..76912)	0	1174.46	99.8	99.8	100.0	100.0	1.0
HELPY_RS00375	HPP12_RS00390	urease subunit alpha	NC_011498	complement(76916..77632)	3.9e-176	479.559	99.2	99.6	100.0	100.0	1.0
HELPY_RS00385	HPP12_RS00400	lipoprotein signal peptidase	NC_011498	complement(77977..78450)	2.3e-93	263.848	94.9	98.7	100.0	100.0	1.0
HELPY_RS00390	HPP12_RS00405	phosphoglucosamine mutase	NC_011498	complement(78444..79781)	0	897.116	98.4	99.3	100.0	100.0	1.0
HELPY_RS00395	HPP12_RS00410	30S ribosomal protein S20	NC_011498	79871..80140	4.8e-58	169.088	98.9	100.0	100.0	100.0	1.0
HELPY_RS00400	HPP12_RS00415	peptide chain release factor 1	NC_011498	80264..81322	0	699.508	98.6	99.1	100.0	100.0	1.0
HELPY_RS00405	HPP12_RS00420	hypothetical protein	NC_011498	81711..81968	1.0e-56	165.236	95.3	97.6	100.0	100.0	1.0
HELPY_RS00410	HPP12_RS00425	membrane protein	NC_011498	81979..83373	0	791.186	92.3	94.3	100.0	100.0	1.0
HELPY_RS00415	HPP12_RS00430	hypothetical protein	NC_011498	83620..85365	0	1123.23	96.3	97.3	100.0	100.0	1.0
HELPY_RS00420	-	-	-	-	-	0	0	0	0	0	0
HELPY_RS00425	HPP12_RS00440	chemotaxis protein	NC_011498	complement(85777..87621)	0	1220.3	96.6	98.7	91.2	100.0	1.0
HELPY_RS00430	HPP12_RS00450	30S ribosomal protein S9	NC_011498	complement(87954..88343)	4.8e-92	258.07	98.4	99.2	100.0	100.0	1.0
HELPY_RS00435	HPP12_RS00455	50S ribosomal protein L13	NC_011498	complement(88340..88765)	1.5e-103	288.115	99.3	99.3	100.0	100.0	1.0
HELPY_RS00440	HPP12_RS00460	hypothetical protein	NC_011498	complement(89077..89265)	9.3e-36	110.538	91.9	98.4	100.0	100.0	1.0
HELPY_RS00445	HPP12_RS00465	malate:quinone oxidoreductase	NC_011498	complement(89272..90624)	0	924.08	99.3	100.0	100.0	100.0	1.0
HELPY_RS00450	HPP12_RS00470	hypothetical protein	NC_011498	complement(90678..92051)	0	888.641	95.8	98.2	100.0	100.0	1.0
HELPY_RS00455	HPP12_RS00475	RNA polymerase sigma factor RpoD	NC_011498	complement(92072..94114)	0	1325.46	97.8	99.0	100.0	100.0	1.0
HELPY_RS00460	HPP12_RS00480	5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase	NC_011498	complement(94303..94998)	9.1e-167	455.292	98.3	98.7	100.0	100.0	1.0
HELPY_RS00465	HPP12_RS00485	malonyl CoA-acyl carrier protein transacylase	NC_011498	complement(95009..95938)	0	630.172	99.4	99.4	100.0	100.0	1.0
HELPY_RS00480	HPP12_RS00500	DNA methylase N-4	NC_011498	97190..98038	0	525.013	95.3	97.5	99.6	97.9	1.0
HELPY_RS00485	HPP12_RS00505	alpha-1,2-fucosyltransferase	NC_011498	complement(98045..98485)	7.8e-109	301.982	97.3	98.6	100.0	100.0	1.0
HELPY_RS00495	HPP12_RS00515	hypothetical protein	NC_011498	complement(99044..99574)	1.8e-123	341.273	96.0	98.3	100.0	100.0	1.0
HELPY_RS00500	HPP12_RS00520	2-hydroxyacid dehydrogenase	NC_011498	99647..100591	0	610.527	96.2	97.1	100.0	100.0	1.0
HELPY_RS00505	HPP12_RS00525	hypothetical protein	NC_011498	complement(100797..101510)	2.7e-175	477.248	99.2	99.6	99.6	99.6	1.0
HELPY_RS00510	HPP12_RS00530	threonine synthase	NC_011498	complement(101617..103071)	0	971.459	97.7	98.8	100.0	100.0	1.0
HELPY_RS00515	HPP12_RS00535	chemotaxis protein	NC_011498	103274..105301	0	1340.1	98.5	99.4	100.0	100.0	1.0
HELPY_RS00520	HPP12_RS00540	hypothetical protein	NC_011498	105301..106407	0	726.857	96.7	98.1	100.0	100.0	1.0
HELPY_RS00525	HPP12_RS00545	membrane protein	NC_011498	106526..107287	0	506.523	98.4	99.6	100.0	100.0	1.0
HELPY_RS00530	HPP12_RS00550	glycosyl transferase	NC_011498	complement(107270..108052)	0	498.434	95.7	98.0	100.0	98.1	1.0
HELPY_RS00535	HPP12_RS00555	chemotaxis protein	NC_011498	complement(108084..109739)	0	1093.18	97.5	98.7	97.5	100.0	1.0
HELPY_RS00540	HPP12_RS00560	bifunctional metallophosphatase/5'-nucleotidase	NC_011498	complement(109981..111726)	0	1130.16	96.0	97.2	100.0	100.0	1.0
HELPY_RS00545	HPP12_RS00565	S-ribosylhomocysteine lyase	NC_011498	complement(111867..112334)	1.4e-113	314.694	98.0	99.3	99.3	97.4	1.0
HELPY_RS00550	HPP12_RS00570	cystathionine beta-lyase	NC_011498	complement(112372..113514)	0	772.311	98.9	99.5	99.7	99.7	1.0
HELPY_RS00555	HPP12_RS00575	cysteine synthase	NC_011498	complement(113539..114456)	0	561.992	95.1	97.0	99.7	99.7	1.0
HELPY_RS00560	-	-	-	-	-	0	0	0	0	0	0
HELPY_RS00565	HPP12_RS00585	molecular chaperone DnaK	NC_011498	complement(115386..117248)	0	1232.62	99.0	100.0	100.0	100.0	1.0
HELPY_RS00570	HPP12_RS00590	nucleotide exchange factor GrpE	NC_011498	complement(117279..117854)	1.1e-133	368.237	96.3	96.9	100.0	100.0	1.0
HELPY_RS00575	HPP12_RS00595	HrcA family transcriptional regulator	NC_011498	complement(117854..118684)	0	533.487	94.9	97.8	100.0	100.0	1.0
HELPY_RS00580	HPP12_RS00600	hypothetical protein	NC_011498	118895..119533	8.3e-157	428.713	96.2	99.1	100.0	100.0	1.0
HELPY_RS00585	HPP12_RS00605	hypothetical protein	NC_011498	119554..119850	9.2e-64	184.111	92.9	94.9	100.0	100.0	1.0
HELPY_RS00590	HPP12_RS00610	hypothetical protein	NC_011498	complement(119862..121745)	0	1259.97	97.8	99.2	100.0	100.0	1.0
HELPY_RS00595	HPP12_RS00615	flagellin B	NC_011498	complement(121808..123352)	0	1015.76	99.6	99.8	100.0	100.0	1.0
HELPY_RS00600	HPP12_RS00620	DNA topoisomerase I	NC_011498	123518..125728	0	1484.93	98.4	99.6	100.0	100.0	1.0
HELPY_RS00605	HPP12_RS00625	radical SAM protein	NC_011498	125721..126647	0	588.956	96.1	97.1	100.0	100.0	1.0
HELPY_RS00615	HPP12_RS00635	phosphoenolpyruvate synthase	NC_011498	complement(128113..130539)	0	1665.2	99.5	99.8	99.8	100.0	1.0
HELPY_RS00620	HPP12_RS00640	hypothetical protein	NC_011498	130758..130856	2.3e-19	67.3958	100.0	100.0	100.0	100.0	1.0
HELPY_RS00625	HPP12_RS00645	threonine--tRNA ligase	NC_011498	130897..132735	0	1226.85	97.5	98.4	100.0	100.0	1.0
HELPY_RS00630	HPP12_RS00650	translation initiation factor IF-3	NC_011498	132732..133343	2.1e-147	404.06	97.0	98.5	100.0	100.0	1.0
HELPY_RS00635	HPP12_RS00655	50S ribosomal protein L35	NC_011498	133324..133518	5.1e-42	126.716	100.0	100.0	100.0	100.0	1.0
HELPY_RS00640	HPP12_RS00660	50S ribosomal protein L20	NC_011498	133612..133962	2.2e-81	229.95	98.3	99.1	100.0	100.0	1.0
HELPY_RS00645	HPP12_RS00665	membrane protein	NC_011498	134162..135022	0	582.408	98.3	99.7	100.0	100.0	1.0
HELPY_RS00650	HPP12_RS00670	hypothetical protein	NC_011498	135042..135212	1.2e-20	71.2478	84.4	88.9	100.0	80.4	1.0
HELPY_RS00655	HPP12_RS00675	hypothetical protein	NC_011498	135383..135820	7.8e-84	238.424	91.0	93.8	100.0	100.0	1.0
HELPY_RS00660	HPP12_RS00680	hypothetical protein	NC_011498	136225..137088	0	514.227	93.0	96.5	100.0	100.0	1.0
HELPY_RS00670	HPP12_RS00685	L-serine ammonia-lyase	NC_011498	complement(137728..139095)	0	892.108	96.5	97.8	100.0	100.0	1.0
HELPY_RS00675	HPP12_RS00690	HAAAP family serine/threonine permease	NC_011498	complement(139095..140336)	0	824.698	99.3	99.8	100.0	100.0	1.0
HELPY_RS00680	HPP12_RS00695	phospho-2-dehydro-3-deoxyheptonate aldolase	NC_011498	140630..141979	0	928.317	98.7	99.1	100.0	100.0	1.0
HELPY_RS00685	HPP12_RS00700	hypothetical protein	NC_011498	142269..142403	1.9e-28	90.8929	100.0	100.0	100.0	100.0	1.0
HELPY_RS00690	HPP12_RS00705	peroxiredoxin	NC_011498	complement(142646..143104)	3.1e-110	305.834	98.0	98.7	100.0	100.0	1.0
HELPY_RS00695	HPP12_RS00710	lactate utilization protein C	NC_011498	complement(143114..143749)	5.2e-153	419.083	97.2	99.1	100.0	100.0	1.0
HELPY_RS00700	HPP12_RS00715	hypothetical protein	NC_011498	complement(143742..145187)	0	986.867	98.5	99.8	100.0	100.0	1.0
HELPY_RS00705	HPP12_RS00720	oxidoreductase	NC_011498	complement(145216..145944)	0	496.123	98.8	99.2	100.0	100.0	1.0
HELPY_RS00710	HPP12_RS00725	lactate permease	NC_011498	146167..147816	0	1061.21	98.7	99.6	99.8	99.8	1.0
HELPY_RS00715	HPP12_RS00730	lactate permease	NC_011498	147873..149528	0	1061.21	98.4	98.9	100.0	100.0	1.0
HELPY_RS00720	HPP12_RS00735	2-hydroxyacid dehydrogenase	NC_011498	complement(149774..150643)	0	569.311	96.2	97.9	100.0	100.0	1.0
HELPY_RS00725	HPP12_RS00740	ABC transporter permease	NC_011498	complement(150761..152209)	0	912.909	96.3	97.9	100.0	100.0	1.0
HELPY_RS00730	HPP12_RS00745	cytochrome c oxidase, cbb3-type subunit I	NC_011498	152379..153845	0	971.074	99.0	99.8	100.0	100.0	1.0
HELPY_RS00735	HPP12_RS00750	cytochrome c oxidase, cbb3-type subunit II	NC_011498	153858..154556	1.2e-177	483.026	99.6	100.0	100.0	100.0	1.0
HELPY_RS00740	HPP12_RS00755	cytochrome c oxidase, cbb3-type, CcoQ subunit	NC_011498	154567..154785	1.4e-48	143.665	97.2	98.6	100.0	100.0	1.0
HELPY_RS00745	HPP12_RS00760	cytochrome c oxidase, cbb3-type subunit III	NC_011498	154787..155665	0	602.823	99.7	99.7	100.0	100.0	1.0
HELPY_RS00750	HPP12_RS00765	hypothetical protein	NC_011498	155676..155882	2.3e-44	132.88	95.6	98.5	100.0	100.0	1.0
HELPY_RS00755	HPP12_RS00770	hypothetical protein	NC_011498	155983..156570	1.1e-124	345.895	94.4	96.4	100.0	100.0	1.0
HELPY_RS00760	HPP12_RS00775	hypothetical protein	NC_011498	156582..157163	4.4e-135	372.089	96.4	96.4	100.0	100.0	1.0
HELPY_RS00765	HPP12_RS00780	membrane protein	NC_011498	157250..158017	1.9e-157	433.721	95.7	97.3	100.0	100.0	1.0
HELPY_RS00770	HPP12_RS00785	hypothetical protein	NC_011498	complement(158014..158877)	0	572.007	97.2	98.6	100.0	100.0	1.0
HELPY_RS00775	HPP12_RS00790	DNA recombination/repair protein RecA	NC_011498	158975..160018	0	696.041	99.4	99.7	100.0	100.0	1.0
HELPY_RS00780	HPP12_RS00795	enolase	NC_011498	160030..161310	0	852.432	97.9	99.1	100.0	100.0	1.0
HELPY_RS00785	HPP12_RS00800	hypothetical protein	NC_011498	161303..161578	6.9e-62	178.718	98.9	100.0	100.0	100.0	1.0
HELPY_RS00790	HPP12_RS00805	AMIN domain-containing protein	NC_011498	161595..162191	1.9e-144	396.356	98.5	98.5	100.0	100.0	1.0
HELPY_RS00795	HPP12_RS00810	shikimate kinase	NC_011498	162196..162684	8.9e-115	318.161	97.5	100.0	100.0	100.0	1.0
HELPY_RS00800	HPP12_RS00815	membrane protein	NC_011498	162706..163662	0	647.892	99.7	100.0	100.0	100.0	1.0
HELPY_RS00805	HPP12_RS00820	LPS 1,2-glucosyltransferase	NC_011498	complement(163659..164762)	0	711.064	93.7	95.9	100.0	100.0	1.0
HELPY_RS00810	HPP12_RS00825	Sel1 repeat protein HcpD	NC_011498	164914..165834	0	600.127	95.4	97.7	100.0	100.0	1.0
HELPY_RS00820	HPP12_RS00830	transcriptional regulator	NC_011498	complement(166362..167084)	2.1e-174	475.322	97.9	98.8	100.0	100.0	1.0
HELPY_RS00825	HPP12_RS00835	delta-aminolevulinic acid dehydratase	NC_011498	complement(167085..168056)	0	644.81	96.6	97.8	100.0	100.0	1.0
HELPY_RS00830	HPP12_RS00840	two-component sensor histidine kinase	NC_011498	complement(168066..169409)	0	803.897	93.6	96.1	99.1	98.2	1.0
HELPY_RS00835	HPP12_RS00845	DNA-binding response regulator	NC_011498	complement(169435..170112)	7.4e-164	447.588	99.1	100.0	100.0	100.0	1.0
HELPY_RS00840	HPP12_RS00850	hypothetical protein	NC_011498	complement(170348..170812)	2.2e-94	266.159	89.7	93.5	100.0	100.0	1.0
HELPY_RS00845	HPP12_RS00855	hypothetical protein	NC_011498	complement(170803..171066)	2.2e-56	164.851	90.8	94.3	100.0	100.0	1.0
HELPY_RS00850	HPP12_RS00860	protease	NC_011498	complement(171096..172376)	0	868.226	98.8	99.3	100.0	100.0	1.0
HELPY_RS00855	HPP12_RS00865	chemotaxis protein	NC_011498	complement(172379..173086)	2.6e-167	457.603	93.0	94.7	100.0	100.0	1.0
HELPY_RS00860	HPP12_RS00870	peptide chain release factor 2	NC_011498	complement(173156..174247)	0	739.184	99.2	99.4	100.0	100.0	1.0
HELPY_RS00865	HPP12_RS00875	molybdopterin molybdenumtransferase MoeA	NC_011498	complement(174308..175483)	0	768.459	96.4	99.2	100.0	100.0	1.0
HELPY_RS00870	HPP12_RS00880	flagellar biosynthesis protein FliR	NC_011498	complement(175493..176260)	6.0e-179	488.034	98.0	99.2	100.0	100.0	1.0
HELPY_RS00875	HPP12_RS00885	peptidase	NC_011498	complement(176254..176982)	4.5e-163	446.817	94.2	95.9	100.0	100.0	1.0
HELPY_RS00880	HPP12_RS00890	hypothetical protein	NC_011498	complement(177091..177309)	6.2e-43	129.413	91.7	94.4	100.0	100.0	1.0
HELPY_RS00885	HPP12_RS00895	peptidyl-prolyl cis-trans isomerase	NC_011498	177456..178355	0	604.364	99.0	99.3	100.0	100.0	1.0
HELPY_RS00890	HPP12_RS00900	fructose-bisphosphate aldolase	NC_011498	178372..179295	0	623.239	99.3	100.0	100.0	100.0	1.0
HELPY_RS00895	HPP12_RS00905	elongation factor P	NC_011498	179317..179880	1.3e-139	382.874	100.0	100.0	100.0	100.0	1.0
HELPY_RS00900	HPP12_RS00925	pseudaminic acid synthase	NC_011498	complement(181882..182904)	0	667.152	96.2	98.2	99.4	100.0	1.0
HELPY_RS00905	HPP12_RS00930	ABC transporter ATP-binding protein	NC_011498	complement(182908..183549)	8.3e-153	418.698	98.1	99.1	100.0	100.0	1.0
HELPY_RS00910	HPP12_RS00935	apolipoprotein N-acyltransferase	NC_011498	complement(183546..184823)	0	790.801	95.5	97.9	100.0	100.0	1.0
HELPY_RS00915	HPP12_RS00940	hypothetical protein	NC_011498	185054..185776	4.3e-165	451.44	94.6	96.2	100.0	100.0	1.0
HELPY_RS00920	HPP12_RS00945	lysine--tRNA ligase	NC_011498	185786..187291	0	1012.68	98.2	99.4	100.0	100.0	1.0
HELPY_RS00925	HPP12_RS00950	serine hydroxymethyltransferase	NC_011498	187291..188541	0	850.121	99.0	99.8	100.0	100.0	1.0
HELPY_RS00930	HPP12_RS00955	ABC transporter	NC_011498	188552..189094	1.6e-136	374.785	100.0	100.0	100.0	100.0	1.0
HELPY_RS00935	HPP12_RS00960	hypothetical protein	NC_011498	189116..189925	8.6e-172	471.085	93.7	94.8	100.0	100.0	1.0
HELPY_RS00940	HPP12_RS00970	hypothetical protein	NC_011498	complement(191073..191534)	5.3e-78	235.343	93.4	94.1	30.3	88.9	1.0
HELPY_RS00945	HPP12_RS07085	hypothetical protein	NC_011498	1464203..1465996	1.8e-06	37.3502	48.5	66.7	84.2	5.5	0.0
HELPY_RS00950	HPP12_RS00980	hypothetical protein	NC_011498	192189..192722	9.5e-124	342.043	97.7	98.9	100.0	100.0	1.0
HELPY_RS00955	HPP12_RS00985	hypothetical protein	NC_011498	complement(192728..194236)	0	1013.45	98.8	99.4	100.0	100.0	1.0
HELPY_RS00960	HPP12_RS00990	fumarate reductase	NC_011498	complement(194258..194995)	0	507.294	99.2	99.6	100.0	100.0	1.0
HELPY_RS00965	HPP12_RS00995	fumarate reductase	NC_011498	complement(194988..197132)	0	1483.0	99.6	99.7	100.0	100.0	1.0
HELPY_RS00970	HPP12_RS01000	fumarate reductase	NC_011498	complement(197142..197909)	0	511.531	99.2	99.6	100.0	100.0	1.0
HELPY_RS00975	HPP12_RS01005	triose-phosphate isomerase	NC_011498	198115..198819	9.9e-171	465.692	96.6	98.3	100.0	100.0	1.0
HELPY_RS00980	HPP12_RS01010	enoyl-[acyl-carrier-protein] reductase	NC_011498	198829..199662	0	522.702	96.0	98.2	100.0	99.3	1.0
HELPY_RS00985	HPP12_RS01015	UDP-3-O-(3-hydroxymyristoyl)glucosamine N-acyltransferase	NC_011498	199662..200672	0	666.381	97.6	98.5	100.0	100.0	1.0
HELPY_RS00990	HPP12_RS01020	S-adenosylmethionine synthase	NC_011498	200737..201894	0	791.186	99.2	99.5	100.0	100.0	1.0
HELPY_RS00995	HPP12_RS01025	nucleoside-diphosphate kinase	NC_011498	201961..202374	1.1e-98	275.404	98.5	100.0	100.0	100.0	1.0
HELPY_RS01000	HPP12_RS01030	hypothetical protein	NC_011498	202400..202756	9.6e-82	231.106	97.5	98.3	100.0	100.0	1.0
HELPY_RS01005	HPP12_RS01035	50S ribosomal protein L32	NC_011498	202772..202918	1.5e-31	98.9821	100.0	100.0	100.0	100.0	1.0
HELPY_RS01010	HPP12_RS01040	phosphate acyltransferase	NC_011498	202985..204004	0	684.485	99.1	99.7	100.0	100.0	1.0
HELPY_RS01015	HPP12_RS01045	3-oxoacyl-ACP synthase III	NC_011498	204029..205021	0	676.396	99.4	99.7	100.0	100.0	1.0
HELPY_RS01020	HPP12_RS01050	hypothetical protein	NC_011498	205042..205344	5.7e-69	197.593	93.0	99.0	100.0	100.0	1.0
HELPY_RS01025	HPP12_RS01055	hypothetical protein	NC_011498	complement(205634..206017)	1.6e-89	251.521	95.3	99.2	100.0	100.0	1.0
HELPY_RS01035	HPP12_RS01065	sodium:proton antiporter	NC_011498	209308..210414	0	729.169	97.6	98.6	100.0	100.0	1.0
