query	target	product	sequence	location	Eval	score	identity	similarity	query_coverage	target_coverage	BBH
HPP12_RS00200	HPP12_RS00200	conjugal transfer protein TrbL	NC_011498	36339..37394	0	701.434	100.0	100.0	100.0	100.0	1.0
HPP12_RS00205	HPP12_RS00205	hypothetical protein	NC_011498	37410..37523	5.6e-24	79.337	100.0	100.0	100.0	100.0	1.0
HPP12_RS00210	HPP12_RS00210	hypothetical protein	NC_011498	37520..38263	0	501.13	100.0	100.0	100.0	100.0	1.0
HPP12_RS00215	HPP12_RS00215	conjugal transfer protein	NC_011498	38263..39249	0	671.774	100.0	100.0	100.0	100.0	1.0
HPP12_RS00220	HPP12_RS00220	membrane protein	NC_011498	39242..40378	0	768.074	100.0	100.0	100.0	100.0	1.0
HPP12_RS00230	HPP12_RS00230	GDP-mannose 4,6-dehydratase	NC_011498	41888..43033	0	789.645	100.0	100.0	100.0	100.0	1.0
HPP12_RS00235	HPP12_RS00235	GDP-fucose synthetase	NC_011498	43026..43958	0	632.869	100.0	100.0	100.0	100.0	1.0
HPP12_RS00240	HPP12_RS00240	hypothetical protein	NC_011498	complement(44307..44549)	2.2e-57	166.777	100.0	100.0	100.0	100.0	1.0
HPP12_RS00245	HPP12_RS00245	hydrogenase expression/formation protein HypE	NC_011498	complement(44876..45874)	0	668.692	100.0	100.0	100.0	100.0	1.0
HPP12_RS00250	HPP12_RS00250	carbamoyltransferase HypF	NC_011498	complement(45877..48129)	0	1529.23	100.0	100.0	100.0	100.0	1.0
HPP12_RS00255	HPP12_RS00255	agmatine deiminase	NC_011498	complement(48126..49118)	0	686.026	100.0	100.0	100.0	100.0	1.0
HPP12_RS00260	HPP12_RS00260	DNA methyltransferase	NC_011498	complement(49177..49869)	4.9e-176	478.789	100.0	100.0	100.0	100.0	1.0
HPP12_RS00265	HPP12_RS00265	DNA cytosine methyltransferase	NC_011498	complement(49866..50933)	0	730.324	100.0	100.0	100.0	100.0	1.0
HPP12_RS00270	HPP12_RS00270	restriction endonuclease	NC_011498	complement(50930..52153)	0	841.647	100.0	100.0	100.0	100.0	1.0
HPP12_RS00275	HPP12_RS00275	hypothetical protein	NC_011498	complement(52297..53568)	0	861.677	100.0	100.0	100.0	100.0	1.0
HPP12_RS00280	HPP12_RS00280	DNA methyltransferase	NC_011498	complement(53568..56036)	0	1683.69	100.0	100.0	100.0	100.0	1.0
HPP12_RS00285	HPP12_RS00285	sodium/proline symporter	NC_011498	complement(56076..57566)	0	981.474	100.0	100.0	100.0	100.0	1.0
HPP12_RS00290	HPP12_RS00290	1-pyrroline-5-carboxylate dehydrogenase	NC_011498	complement(57593..61150)	0	2450.24	100.0	100.0	100.0	100.0	1.0
HPP12_RS00295	HPP12_RS00295	hypothetical protein	NC_011498	61472..61681	1.9e-49	145.976	100.0	100.0	100.0	100.0	1.0
HPP12_RS00300	HPP12_RS00300	hypothetical protein	NC_011498	61982..62353	3.4e-82	232.646	100.0	100.0	100.0	100.0	1.0
HPP12_RS00305	HPP12_RS00305	hypothetical protein	NC_011498	62737..63678	0	600.512	100.0	100.0	100.0	100.0	1.0
HPP12_RS00320	HPP12_RS00320	hypothetical protein	NC_011498	66135..66698	2.7e-141	387.111	100.0	100.0	100.0	100.0	1.0
HPP12_RS00325	HPP12_RS00325	hypothetical protein	NC_011498	66714..66974	8.0e-61	175.637	100.0	100.0	100.0	100.0	1.0
HPP12_RS00335	HPP12_RS00335	cell division protein	NC_011498	68463..68888	1.6e-102	285.419	100.0	100.0	100.0	100.0	1.0
HPP12_RS00340	HPP12_RS00340	hypothetical protein	NC_011498	68890..69237	2.1e-82	232.646	100.0	100.0	100.0	100.0	1.0
HPP12_RS00345	HPP12_RS00345	ATP-binding protein	NC_011498	69230..69658	1.9e-103	288.115	100.0	100.0	100.0	100.0	1.0
HPP12_RS00350	HPP12_RS00350	hypothetical protein	NC_011498	69848..70129	1.6e-65	188.348	100.0	100.0	100.0	100.0	1.0
HPP12_RS00360	HPP12_RS00360	urease accessory protein UreH	NC_011498	complement(71708..72505)	0	552.362	100.0	100.0	100.0	100.0	1.0
HPP12_RS00365	HPP12_RS00365	urease accessory protein UreG	NC_011498	complement(72505..73104)	1.6e-148	406.371	100.0	100.0	100.0	100.0	1.0
HPP12_RS00370	HPP12_RS00370	urease accessory protein UreF	NC_011498	complement(73133..73897)	0	522.316	100.0	100.0	100.0	100.0	1.0
HPP12_RS00375	HPP12_RS00375	urease accessory protein UreE	NC_011498	complement(73909..74421)	4.6e-126	347.436	100.0	100.0	100.0	100.0	1.0
HPP12_RS00380	HPP12_RS00380	acid-activated urea channel	NC_011498	complement(74423..75010)	2.2e-141	388.267	100.0	100.0	100.0	100.0	1.0
HPP12_RS00385	HPP12_RS00385	urease subunit beta	NC_011498	complement(75203..76912)	0	1176.77	100.0	100.0	100.0	100.0	1.0
HPP12_RS00390	HPP12_RS00390	urease subunit alpha	NC_011498	complement(76916..77632)	3.0e-177	482.256	100.0	100.0	100.0	100.0	1.0
HPP12_RS00400	HPP12_RS00400	lipoprotein signal peptidase	NC_011498	complement(77977..78450)	7.7e-109	302.753	100.0	100.0	100.0	100.0	1.0
HPP12_RS00405	HPP12_RS00405	phosphoglucosamine mutase	NC_011498	complement(78444..79781)	0	910.212	100.0	100.0	100.0	100.0	1.0
HPP12_RS00410	HPP12_RS00410	30S ribosomal protein S20	NC_011498	79871..80140	2.8e-58	169.474	100.0	100.0	100.0	100.0	1.0
HPP12_RS00415	HPP12_RS00415	peptide chain release factor 1	NC_011498	80264..81322	0	708.368	100.0	100.0	100.0	100.0	1.0
HPP12_RS00420	HPP12_RS00420	hypothetical protein	NC_011498	81711..81968	8.4e-60	173.326	100.0	100.0	100.0	100.0	1.0
HPP12_RS00425	HPP12_RS00425	membrane protein	NC_011498	81979..83373	0	945.266	100.0	100.0	100.0	100.0	1.0
HPP12_RS00430	HPP12_RS00430	hypothetical protein	NC_011498	83620..85365	0	1167.53	100.0	100.0	100.0	100.0	1.0
HPP12_RS00435	HPP12_RS00435	hypothetical protein	NC_011498	85538..85654	2.9e-23	77.411	100.0	100.0	100.0	100.0	1.0
HPP12_RS00440	HPP12_RS00440	chemotaxis protein	NC_011498	complement(85777..87621)	0	1245.34	100.0	100.0	100.0	100.0	1.0
HPP12_RS00450	HPP12_RS00450	30S ribosomal protein S9	NC_011498	complement(87954..88343)	3.8e-94	263.462	100.0	100.0	100.0	100.0	1.0
HPP12_RS00455	HPP12_RS00455	50S ribosomal protein L13	NC_011498	complement(88340..88765)	2.7e-104	290.041	100.0	100.0	100.0	100.0	1.0
HPP12_RS00460	HPP12_RS00460	hypothetical protein	NC_011498	complement(89077..89265)	6.9e-39	118.627	100.0	100.0	100.0	100.0	1.0
HPP12_RS00465	HPP12_RS00465	malate:quinone oxidoreductase	NC_011498	complement(89272..90624)	0	927.161	100.0	100.0	100.0	100.0	1.0
HPP12_RS00470	HPP12_RS00470	hypothetical protein	NC_011498	complement(90678..92051)	0	944.88	100.0	100.0	100.0	100.0	1.0
HPP12_RS00475	HPP12_RS00475	RNA polymerase sigma factor RpoD	NC_011498	complement(92072..94114)	0	1353.58	100.0	100.0	100.0	100.0	1.0
HPP12_RS00480	HPP12_RS00480	5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase	NC_011498	complement(94303..94998)	1.5e-170	464.922	100.0	100.0	100.0	100.0	1.0
HPP12_RS00485	HPP12_RS00485	malonyl CoA-acyl carrier protein transacylase	NC_011498	complement(95009..95938)	0	635.18	100.0	100.0	100.0	100.0	1.0
HPP12_RS00500	HPP12_RS00500	DNA methylase N-4	NC_011498	97190..98038	0	578.17	100.0	100.0	100.0	100.0	1.0
HPP12_RS00505	HPP12_RS00505	alpha-1,2-fucosyltransferase	NC_011498	complement(98045..98485)	1.5e-111	308.916	100.0	100.0	100.0	100.0	1.0
HPP12_RS00515	HPP12_RS00515	hypothetical protein	NC_011498	complement(99044..99574)	2.5e-129	356.295	100.0	100.0	100.0	100.0	1.0
HPP12_RS00520	HPP12_RS00520	2-hydroxyacid dehydrogenase	NC_011498	99647..100591	0	636.721	100.0	100.0	100.0	100.0	1.0
HPP12_RS00525	HPP12_RS00525	hypothetical protein	NC_011498	complement(100797..101510)	3.4e-177	482.256	100.0	100.0	100.0	100.0	1.0
HPP12_RS00530	HPP12_RS00530	threonine synthase	NC_011498	complement(101617..103071)	0	992.645	100.0	100.0	100.0	100.0	1.0
HPP12_RS00535	HPP12_RS00535	chemotaxis protein	NC_011498	103274..105301	0	1357.81	100.0	100.0	100.0	100.0	1.0
HPP12_RS00540	HPP12_RS00540	hypothetical protein	NC_011498	105301..106407	0	748.043	100.0	100.0	100.0	100.0	1.0
HPP12_RS00545	HPP12_RS00545	membrane protein	NC_011498	106526..107287	0	510.76	100.0	100.0	100.0	100.0	1.0
HPP12_RS00550	HPP12_RS00550	glycosyl transferase	NC_011498	complement(107270..108052)	0	527.324	100.0	100.0	100.0	100.0	1.0
HPP12_RS00555	HPP12_RS00555	chemotaxis protein	NC_011498	complement(108084..109739)	0	1118.99	100.0	100.0	100.0	100.0	1.0
HPP12_RS00560	HPP12_RS00560	bifunctional metallophosphatase/5'-nucleotidase	NC_011498	complement(109981..111726)	0	1174.46	100.0	100.0	100.0	100.0	1.0
HPP12_RS00565	HPP12_RS00565	S-ribosylhomocysteine lyase	NC_011498	complement(111867..112334)	1.8e-118	327.02	100.0	100.0	100.0	100.0	1.0
HPP12_RS00570	HPP12_RS00570	cystathionine beta-lyase	NC_011498	complement(112372..113514)	0	781.941	100.0	100.0	100.0	100.0	1.0
HPP12_RS00575	HPP12_RS00575	cysteine synthase	NC_011498	complement(113539..114456)	0	610.142	100.0	100.0	100.0	100.0	1.0
HPP12_RS00585	HPP12_RS00585	molecular chaperone DnaK	NC_011498	complement(115386..117248)	0	1242.64	100.0	100.0	100.0	100.0	1.0
HPP12_RS00590	HPP12_RS00590	nucleotide exchange factor GrpE	NC_011498	complement(117279..117854)	9.9e-141	386.341	100.0	100.0	100.0	100.0	1.0
HPP12_RS00595	HPP12_RS00595	HrcA family transcriptional regulator	NC_011498	complement(117854..118684)	0	555.829	100.0	100.0	100.0	100.0	1.0
HPP12_RS00600	HPP12_RS00600	hypothetical protein	NC_011498	118895..119533	1.7e-161	440.269	100.0	100.0	100.0	100.0	1.0
HPP12_RS00605	HPP12_RS00605	hypothetical protein	NC_011498	119554..119850	6.8e-69	197.208	100.0	100.0	100.0	100.0	1.0
HPP12_RS00610	HPP12_RS00610	hypothetical protein	NC_011498	complement(119862..121745)	0	1280.0	100.0	100.0	100.0	100.0	1.0
HPP12_RS00615	HPP12_RS00615	flagellin B	NC_011498	complement(121808..123352)	0	1019.22	100.0	100.0	100.0	100.0	1.0
HPP12_RS00620	HPP12_RS00620	DNA topoisomerase I	NC_011498	123518..125728	0	1504.96	100.0	100.0	100.0	100.0	1.0
HPP12_RS00625	HPP12_RS00625	radical SAM protein	NC_011498	125721..126647	0	618.616	100.0	100.0	100.0	100.0	1.0
HPP12_RS00630	HPP12_RS00630	hypothetical protein	NC_011498	complement(126786..128003)	0	819.305	100.0	100.0	100.0	100.0	1.0
HPP12_RS00635	HPP12_RS00635	phosphoenolpyruvate synthase	NC_011498	complement(128113..130539)	0	1672.91	100.0	100.0	100.0	100.0	1.0
HPP12_RS00640	HPP12_RS00640	hypothetical protein	NC_011498	130758..130856	2.3e-19	67.3958	100.0	100.0	100.0	100.0	1.0
HPP12_RS00645	HPP12_RS00645	threonine--tRNA ligase	NC_011498	130897..132735	0	1255.74	100.0	100.0	100.0	100.0	1.0
HPP12_RS00650	HPP12_RS00650	translation initiation factor IF-3	NC_011498	132732..133343	5.7e-151	412.92	100.0	100.0	100.0	100.0	1.0
HPP12_RS00655	HPP12_RS00655	50S ribosomal protein L35	NC_011498	133324..133518	5.1e-42	126.716	100.0	100.0	100.0	100.0	1.0
HPP12_RS00660	HPP12_RS00660	50S ribosomal protein L20	NC_011498	133612..133962	9.6e-83	233.417	100.0	100.0	100.0	100.0	1.0
HPP12_RS00665	HPP12_RS00665	membrane protein	NC_011498	134162..135022	0	589.341	100.0	100.0	100.0	100.0	1.0
HPP12_RS00670	HPP12_RS00670	hypothetical protein	NC_011498	135042..135212	3.0e-38	116.701	100.0	100.0	100.0	100.0	1.0
HPP12_RS00675	HPP12_RS00675	hypothetical protein	NC_011498	135383..135820	3.4e-105	292.738	100.0	100.0	100.0	100.0	1.0
HPP12_RS00680	HPP12_RS00680	hypothetical protein	NC_011498	136225..137088	0	589.726	100.0	100.0	100.0	100.0	1.0
HPP12_RS00685	HPP12_RS00685	L-serine ammonia-lyase	NC_011498	complement(137728..139095)	0	926.776	100.0	100.0	100.0	100.0	1.0
HPP12_RS00690	HPP12_RS00690	HAAAP family serine/threonine permease	NC_011498	complement(139095..140336)	0	828.935	100.0	100.0	100.0	100.0	1.0
HPP12_RS00695	HPP12_RS00695	phospho-2-dehydro-3-deoxyheptonate aldolase	NC_011498	140630..141979	0	938.717	100.0	100.0	100.0	100.0	1.0
HPP12_RS00700	HPP12_RS00700	hypothetical protein	NC_011498	142269..142403	1.9e-28	90.8929	100.0	100.0	100.0	100.0	1.0
HPP12_RS00705	HPP12_RS00705	peroxiredoxin	NC_011498	complement(142646..143104)	1.0e-112	311.997	100.0	100.0	100.0	100.0	1.0
HPP12_RS00710	HPP12_RS00710	lactate utilization protein C	NC_011498	complement(143114..143749)	5.9e-156	426.402	100.0	100.0	100.0	100.0	1.0
HPP12_RS00715	HPP12_RS00715	hypothetical protein	NC_011498	complement(143742..145187)	0	995.342	100.0	100.0	100.0	100.0	1.0
HPP12_RS00720	HPP12_RS00720	oxidoreductase	NC_011498	complement(145216..145944)	0	502.286	100.0	100.0	100.0	100.0	1.0
HPP12_RS00725	HPP12_RS00725	lactate permease	NC_011498	146167..147816	0	1071.23	100.0	100.0	100.0	100.0	1.0
HPP12_RS00730	HPP12_RS00730	lactate permease	NC_011498	147873..149528	0	1073.92	100.0	100.0	100.0	100.0	1.0
HPP12_RS00735	HPP12_RS00735	2-hydroxyacid dehydrogenase	NC_011498	complement(149774..150643)	0	590.497	100.0	100.0	100.0	100.0	1.0
HPP12_RS00740	HPP12_RS00740	ABC transporter permease	NC_011498	complement(150761..152209)	0	943.725	100.0	100.0	100.0	100.0	1.0
HPP12_RS00745	HPP12_RS00745	cytochrome c oxidase, cbb3-type subunit I	NC_011498	152379..153845	0	977.237	100.0	100.0	100.0	100.0	1.0
HPP12_RS00750	HPP12_RS00750	cytochrome c oxidase, cbb3-type subunit II	NC_011498	153858..154556	3.2e-178	484.182	100.0	100.0	100.0	100.0	1.0
HPP12_RS00755	HPP12_RS00755	cytochrome c oxidase, cbb3-type, CcoQ subunit	NC_011498	154567..154785	8.8e-50	146.747	100.0	100.0	100.0	100.0	1.0
HPP12_RS00760	HPP12_RS00760	cytochrome c oxidase, cbb3-type subunit III	NC_011498	154787..155665	0	604.749	100.0	100.0	100.0	100.0	1.0
HPP12_RS00765	HPP12_RS00765	hypothetical protein	NC_011498	155676..155882	1.1e-46	138.658	100.0	100.0	100.0	100.0	1.0
HPP12_RS00770	HPP12_RS00770	hypothetical protein	NC_011498	155983..156570	8.4e-145	396.741	100.0	100.0	100.0	100.0	1.0
HPP12_RS00775	HPP12_RS00775	hypothetical protein	NC_011498	156582..157163	4.9e-141	387.111	100.0	100.0	100.0	100.0	1.0
HPP12_RS00780	HPP12_RS00780	membrane protein	NC_011498	157250..158017	0	493.426	100.0	100.0	100.0	100.0	1.0
HPP12_RS00785	HPP12_RS00785	hypothetical protein	NC_011498	complement(158014..158877)	0	585.874	100.0	100.0	100.0	100.0	1.0
HPP12_RS00790	HPP12_RS00790	DNA recombination/repair protein RecA	NC_011498	158975..160018	0	699.123	100.0	100.0	100.0	100.0	1.0
HPP12_RS00795	HPP12_RS00795	enolase	NC_011498	160030..161310	0	868.996	100.0	100.0	100.0	100.0	1.0
HPP12_RS00800	HPP12_RS00800	hypothetical protein	NC_011498	161303..161578	2.8e-62	179.874	100.0	100.0	100.0	100.0	1.0
HPP12_RS00805	HPP12_RS00805	AMIN domain-containing protein	NC_011498	161595..162191	2.7e-147	403.29	100.0	100.0	100.0	100.0	1.0
HPP12_RS00810	HPP12_RS00810	shikimate kinase	NC_011498	162196..162684	4.6e-117	323.939	100.0	100.0	100.0	100.0	1.0
HPP12_RS00815	HPP12_RS00815	membrane protein	NC_011498	162706..163662	0	649.432	100.0	100.0	100.0	100.0	1.0
HPP12_RS00820	HPP12_RS00820	LPS 1,2-glucosyltransferase	NC_011498	complement(163659..164762)	0	757.288	100.0	100.0	100.0	100.0	1.0
HPP12_RS00825	HPP12_RS00825	Sel1 repeat protein HcpD	NC_011498	164914..165834	0	623.239	100.0	100.0	100.0	100.0	1.0
HPP12_RS00830	HPP12_RS00830	transcriptional regulator	NC_011498	complement(166362..167084)	1.0e-178	486.493	100.0	100.0	100.0	100.0	1.0
HPP12_RS00835	HPP12_RS00835	delta-aminolevulinic acid dehydratase	NC_011498	complement(167085..168056)	0	666.381	100.0	100.0	100.0	100.0	1.0
HPP12_RS00840	HPP12_RS00840	two-component sensor histidine kinase	NC_011498	complement(168066..169409)	0	913.294	100.0	100.0	100.0	100.0	1.0
HPP12_RS00845	HPP12_RS00845	DNA-binding response regulator	NC_011498	complement(169435..170112)	1.3e-164	449.514	100.0	100.0	100.0	100.0	1.0
HPP12_RS00850	HPP12_RS00850	hypothetical protein	NC_011498	complement(170348..170812)	1.1e-108	301.982	100.0	100.0	100.0	100.0	1.0
HPP12_RS00855	HPP12_RS00855	hypothetical protein	NC_011498	complement(170803..171066)	7.7e-63	181.03	100.0	100.0	100.0	100.0	1.0
HPP12_RS00860	HPP12_RS00860	protease	NC_011498	complement(171096..172376)	0	877.47	100.0	100.0	100.0	100.0	1.0
HPP12_RS00865	HPP12_RS00865	chemotaxis protein	NC_011498	complement(172379..173086)	1.4e-176	480.33	100.0	100.0	100.0	100.0	1.0
HPP12_RS00870	HPP12_RS00870	peptide chain release factor 2	NC_011498	complement(173156..174247)	0	744.962	100.0	100.0	100.0	100.0	1.0
HPP12_RS00875	HPP12_RS00875	molybdopterin molybdenumtransferase MoeA	NC_011498	complement(174308..175483)	0	790.415	100.0	100.0	100.0	100.0	1.0
HPP12_RS00880	HPP12_RS00880	flagellar biosynthesis protein FliR	NC_011498	complement(175493..176260)	0	496.893	100.0	100.0	100.0	100.0	1.0
HPP12_RS00885	HPP12_RS00885	peptidase	NC_011498	complement(176254..176982)	2.5e-173	473.011	100.0	100.0	100.0	100.0	1.0
HPP12_RS00890	HPP12_RS00890	hypothetical protein	NC_011498	complement(177091..177309)	2.0e-46	138.272	100.0	100.0	100.0	100.0	1.0
HPP12_RS00895	HPP12_RS00895	peptidyl-prolyl cis-trans isomerase	NC_011498	177456..178355	0	609.372	100.0	100.0	100.0	100.0	1.0
HPP12_RS00900	HPP12_RS00900	fructose-bisphosphate aldolase	NC_011498	178372..179295	0	624.009	100.0	100.0	100.0	100.0	1.0
HPP12_RS00905	HPP12_RS00905	elongation factor P	NC_011498	179317..179880	1.3e-139	382.874	100.0	100.0	100.0	100.0	1.0
HPP12_RS00915	HPP12_RS00915	hypothetical protein	NC_011498	180968..181249	7.2e-64	184.111	100.0	100.0	100.0	100.0	1.0
HPP12_RS00920	HPP12_RS00920	hypothetical protein	NC_011498	181258..181527	7.9e-62	178.718	100.0	100.0	100.0	100.0	1.0
HPP12_RS00925	HPP12_RS00925	pseudaminic acid synthase	NC_011498	complement(181882..182904)	0	693.73	100.0	100.0	100.0	100.0	1.0
HPP12_RS00930	HPP12_RS00930	ABC transporter ATP-binding protein	NC_011498	complement(182908..183549)	1.7e-155	425.246	100.0	100.0	100.0	100.0	1.0
HPP12_RS00935	HPP12_RS00935	apolipoprotein N-acyltransferase	NC_011498	complement(183546..184823)	0	845.114	100.0	100.0	100.0	100.0	1.0
HPP12_RS00940	HPP12_RS00940	hypothetical protein	NC_011498	185054..185776	1.4e-177	483.411	100.0	100.0	100.0	100.0	1.0
HPP12_RS00945	HPP12_RS00945	lysine--tRNA ligase	NC_011498	185786..187291	0	1027.7	100.0	100.0	100.0	100.0	1.0
HPP12_RS00950	HPP12_RS00950	serine hydroxymethyltransferase	NC_011498	187291..188541	0	856.284	100.0	100.0	100.0	100.0	1.0
HPP12_RS00955	HPP12_RS00955	ABC transporter	NC_011498	188552..189094	1.6e-136	374.785	100.0	100.0	100.0	100.0	1.0
HPP12_RS00960	HPP12_RS00960	hypothetical protein	NC_011498	189116..189925	0	543.117	100.0	100.0	100.0	100.0	1.0
HPP12_RS00970	HPP12_RS00970	hypothetical protein	NC_011498	complement(191073..191534)	1.7e-114	316.62	100.0	100.0	100.0	100.0	1.0
HPP12_RS00980	HPP12_RS00980	hypothetical protein	NC_011498	192189..192722	1.1e-126	349.362	100.0	100.0	100.0	100.0	1.0
HPP12_RS00985	HPP12_RS00985	hypothetical protein	NC_011498	complement(192728..194236)	0	1027.7	100.0	100.0	100.0	100.0	1.0
HPP12_RS00990	HPP12_RS00990	fumarate reductase	NC_011498	complement(194258..194995)	0	509.99	100.0	100.0	100.0	100.0	1.0
HPP12_RS00995	HPP12_RS00995	fumarate reductase	NC_011498	complement(194988..197132)	0	1488.78	100.0	100.0	100.0	100.0	1.0
HPP12_RS01000	HPP12_RS01000	fumarate reductase	NC_011498	complement(197142..197909)	0	514.612	100.0	100.0	100.0	100.0	1.0
HPP12_RS01005	HPP12_RS01005	triose-phosphate isomerase	NC_011498	198115..198819	5.7e-176	478.789	100.0	100.0	100.0	100.0	1.0
HPP12_RS01010	HPP12_RS01010	enoyl-[acyl-carrier-protein] reductase	NC_011498	198829..199662	0	563.533	100.0	100.0	100.0	100.0	1.0
HPP12_RS01015	HPP12_RS01015	UDP-3-O-(3-hydroxymyristoyl)glucosamine N-acyltransferase	NC_011498	199662..200672	0	682.945	100.0	100.0	100.0	100.0	1.0
HPP12_RS01020	HPP12_RS01020	S-adenosylmethionine synthase	NC_011498	200737..201894	0	796.579	100.0	100.0	100.0	100.0	1.0
HPP12_RS01025	HPP12_RS01025	nucleoside-diphosphate kinase	NC_011498	201961..202374	1.6e-99	277.715	100.0	100.0	100.0	100.0	1.0
HPP12_RS01030	HPP12_RS01030	hypothetical protein	NC_011498	202400..202756	1.5e-84	238.424	100.0	100.0	100.0	100.0	1.0
HPP12_RS01035	HPP12_RS01035	50S ribosomal protein L32	NC_011498	202772..202918	1.5e-31	98.9821	100.0	100.0	100.0	100.0	1.0
HPP12_RS01040	HPP12_RS01040	phosphate acyltransferase	NC_011498	202985..204004	0	689.878	100.0	100.0	100.0	100.0	1.0
