query	target	product	sequence	location	Eval	score	identity	similarity	query_coverage	target_coverage	BBH
HPB8_RS00315	HPP12_RS07405	DNA polymerase I	NC_011498	complement(1524027..1526738)	0	1704.88	93.7	95.8	100.0	100.0	1.0
HPB8_RS00320	HPP12_RS07400	membrane protein	NC_011498	complement(1523166..1523912)	0	505.368	98.8	99.6	100.0	100.0	1.0
HPB8_RS00325	HPP12_RS07395	branched chain amino acid aminotransferase	NC_011498	complement(1522095..1523117)	0	656.366	95.9	97.6	100.0	100.0	1.0
HPB8_RS00330	HPP12_RS07390	membrane protein	NC_011498	1521395..1522090	3.8e-169	461.455	97.8	98.7	100.0	100.0	1.0
HPB8_RS00335	HPP12_RS07385	ABC transporter	NC_011498	complement(1520128..1521261)	0	750.74	98.1	98.7	100.0	100.0	1.0
HPB8_RS00340	HPP12_RS07380	ABC transporter ATP-binding protein	NC_011498	complement(1519343..1520128)	0	539.265	100.0	100.0	100.0	100.0	1.0
HPB8_RS00345	HPP12_RS07375	glycoside hydrolase family 43	NC_011498	complement(1518543..1519358)	0	542.732	98.5	99.6	100.0	100.0	1.0
HPB8_RS00350	HPP12_RS07370	hypothetical protein	NC_011498	complement(1517863..1518540)	3.2e-167	456.062	98.2	98.7	100.0	100.0	1.0
HPB8_RS00355	HPP12_RS07365	flagellar motility protein	NC_011498	complement(1517259..1517846)	7.0e-148	404.445	98.5	100.0	100.0	100.0	1.0
HPB8_RS00360	HPP12_RS07360	cytochrome c biogenesis protein CcsA	NC_011498	1516028..1517080	0	717.227	98.0	99.4	100.0	100.0	1.0
HPB8_RS00365	HPP12_RS07355	DNA polymerase III subunit alpha	NC_011498	complement(1512245..1515880)	0	2444.08	98.1	99.3	100.0	100.0	1.0
HPB8_RS00370	HPP12_RS07350	pseudouridine synthase	NC_011498	complement(1511475..1512248)	0	514.612	98.1	99.6	100.0	100.0	1.0
HPB8_RS00375	HPP12_RS07345	thiol reductase thioredoxin	NC_011498	complement(1511106..1511420)	2.1e-73	209.149	98.1	98.1	100.0	100.0	1.0
HPB8_RS00380	HPP12_RS07340	penicillin-binding protein activator LpoB	NC_011498	complement(1510058..1510690)	1.6e-155	425.246	99.5	99.5	100.0	100.0	1.0
HPB8_RS00385	HPP12_RS07335	LPP20 lipoprotein	NC_011498	complement(1509507..1510034)	8.6e-128	352.058	100.0	100.0	100.0	100.0	1.0
HPB8_RS00390	HPP12_RS07330	hypothetical protein	NC_011498	complement(1509158..1509499)	1.1e-76	218.009	94.7	97.3	100.0	100.0	1.0
HPB8_RS00395	HPP12_RS07325	hypothetical protein	NC_011498	complement(1508237..1509148)	0	613.994	99.3	99.3	100.0	100.0	1.0
HPB8_RS00400	HPP12_RS07320	hypothetical protein	NC_011498	complement(1507434..1507625)	7.9e-19	68.1662	78.8	82.7	74.6	82.5	1.0
HPB8_RS00405	HPP12_RS07315	membrane protein	NC_011498	1505177..1507417	0	1494.56	97.6	98.8	100.0	100.0	1.0
HPB8_RS00410	HPP12_RS07310	tRNA modification GTPase TrmE	NC_011498	1503619..1504971	0	872.848	96.9	98.0	100.0	100.0	1.0
HPB8_RS00415	HPP12_RS07305	SpoIIIJ-associated protein	NC_011498	1502832..1503626	1.5e-174	478.019	95.1	96.2	100.0	100.0	1.0
HPB8_RS00420	HPP12_RS07300	membrane protein insertase YidC	NC_011498	1501192..1502832	0	1030.39	96.4	97.9	98.3	98.0	1.0
HPB8_RS00425	HPP12_RS07295	membrane protein insertion efficiency factor YidD	NC_011498	1500830..1501186	4.3e-83	234.572	97.5	98.3	100.0	100.0	1.0
HPB8_RS00430	HPP12_RS07290	ribonuclease P protein component	NC_011498	1500358..1500843	1.8e-113	314.694	95.7	97.5	100.0	100.0	1.0
HPB8_RS00435	HPP12_RS07285	50S ribosomal protein L34	NC_011498	1500264..1500398	1.1e-26	86.2705	97.7	97.7	100.0	100.0	1.0
HPB8_RS00440	HPP12_RS07280	biopolymer transporter ExbD	NC_011498	1499791..1500192	8.5e-90	252.677	98.5	99.2	100.0	100.0	1.0
HPB8_RS00445	HPP12_RS07275	TonB-system energizer ExbB	NC_011498	1499328..1499780	4.4e-107	297.745	99.3	99.3	99.3	99.3	1.0
HPB8_RS00450	HPP12_RS07270	SsrA-binding protein	NC_011498	1498867..1499325	1.5e-108	301.597	100.0	100.0	100.0	100.0	1.0
HPB8_RS00455	HPP12_RS07265	4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol kinase	NC_011498	1498067..1498870	0	507.294	92.5	95.5	100.0	100.0	1.0
HPB8_RS00460	HPP12_RS07260	carbon storage regulator homolog	NC_011498	1497836..1498066	2.9e-48	143.28	97.4	97.4	100.0	100.0	1.0
HPB8_RS00465	HPP12_RS07255	peptidylprolyl isomerase	NC_011498	1497329..1497817	4.9e-119	328.946	97.5	98.8	100.0	100.0	1.0
HPB8_RS00470	HPP12_RS07250	hypothetical protein	NC_011498	complement(1496425..1497060)	1.8e-154	424.861	97.6	99.1	81.5	100.0	1.0
HPB8_RS00480	-	-	-	-	-	0	0	0	0	0	0
HPB8_RS00485	HPP12_RS02275	hypothetical protein	NC_011498	complement(455598..455876)	5.0e-04	33.113	31.4	44.3	39.4	76.1	0.0
HPB8_RS00500	HPP12_RS07215	hypothetical protein	NC_011498	1490953..1491225	4.5e-52	153.68	86.7	90.0	100.0	100.0	1.0
HPB8_RS00505	HPP12_RS07210	endopeptidase IV	NC_011498	complement(1490004..1490882)	0	575.089	97.3	98.3	100.0	100.0	1.0
HPB8_RS00510	HPP12_RS07205	formyltetrahydrofolate deformylase	NC_011498	complement(1489120..1490001)	0	576.63	97.3	99.0	100.0	100.0	1.0
HPB8_RS00515	HPP12_RS07730	hypothetical protein	NC_011498	complement(1598131..1599327)	7.5e-85	259.61	43.9	53.9	99.7	99.5	1.0
HPB8_RS00520	HPP12_RS07190	hypothetical protein	NC_011498	1485806..1486078	1.9e-16	63.5438	75.3	80.5	92.3	85.6	1.0
HPB8_RS00525	HPP12_RS07185	ribosomal RNA small subunit methyltransferase A	NC_011498	complement(1484718..1485533)	0	528.48	98.2	98.9	100.0	100.0	1.0
HPB8_RS00530	HPP12_RS07180	ribonuclease J	NC_011498	complement(1482605..1484680)	0	1368.21	96.7	98.0	99.9	99.9	1.0
HPB8_RS00535	HPP12_RS07175	hypothetical protein	NC_011498	complement(1481632..1482621)	0	561.607	94.5	96.7	100.0	100.0	1.0
HPB8_RS00540	HPP12_RS07170	23S rRNA (adenine(2503)-C(2))-methyltransferase RlmN	NC_011498	complement(1480562..1481635)	0	718.768	97.8	99.2	100.0	100.0	1.0
HPB8_RS00555	HPP12_RS05485	membrane protein	NC_011498	1149774..1150607	4.9e-05	36.5798	34.2	50.0	56.7	27.1	0.0
HPB8_RS00560	HPP12_RS07155	hypothetical protein	NC_011498	1478280..1478900	7.0e-139	382.874	92.2	96.1	99.5	99.5	1.0
HPB8_RS00565	HPP12_RS07150	hypothetical protein	NC_011498	complement(1477924..1478178)	1.2e-59	172.555	97.6	98.8	100.0	100.0	1.0
HPB8_RS00570	HPP12_RS07145	isoleucine--tRNA ligase	NC_011498	complement(1475137..1477899)	0	1831.22	95.6	97.6	100.0	100.0	1.0
HPB8_RS00575	HPP12_RS07140	conjugal transfer protein TrbB	NC_011498	complement(1474206..1475120)	0	614.379	97.7	99.0	100.0	100.0	1.0
HPB8_RS00580	HPP12_RS07135	ATP synthase	NC_011498	complement(1472901..1474205)	0	864.759	98.8	99.1	100.0	100.0	1.0
HPB8_RS00585	HPP12_RS07130	flagellar biosynthetic protein FliQ	NC_011498	complement(1472624..1472890)	1.1e-57	167.933	100.0	100.0	100.0	100.0	1.0
HPB8_RS00590	HPP12_RS07125	UDP-N-acetylenolpyruvoylglucosamine reductase	NC_011498	complement(1471841..1472620)	0	497.664	95.4	96.5	100.0	100.0	1.0
HPB8_RS00600	HPP12_RS06750	hypothetical protein	NC_011498	complement(1389854..1390261)	1.2e-85	243.817	88.9	93.3	78.9	100.0	1.0
HPB8_RS00605	HPP12_RS06745	peptidase S41	NC_011498	complement(1388269..1389633)	0	897.501	98.5	99.8	100.0	100.0	1.0
HPB8_RS00610	HPP12_RS06740	hypothetical protein	NC_011498	complement(1387099..1388262)	0	759.214	96.6	98.4	100.0	100.0	1.0
HPB8_RS00615	HPP12_RS06735	1-acyl-sn-glycerol-3-phosphate acyltransferase	NC_011498	complement(1386396..1387112)	6.9e-173	471.085	97.4	98.7	99.6	98.3	1.0
HPB8_RS00620	HPP12_RS06730	uracil-DNA glycosylase	NC_011498	complement(1385698..1386399)	6.7e-170	463.381	97.4	98.7	100.0	100.0	1.0
HPB8_RS00625	HPP12_RS06725	type I glyceraldehyde-3-phosphate dehydrogenase	NC_011498	complement(1384617..1385609)	0	660.218	97.9	98.8	100.0	100.0	1.0
HPB8_RS00630	HPP12_RS06720	phosphoglycerate kinase	NC_011498	complement(1383393..1384601)	0	806.979	98.5	99.5	100.0	100.0	1.0
HPB8_RS00635	HPP12_RS06715	magnesium transporter CorA	NC_011498	complement(1382421..1383377)	0	645.966	100.0	100.0	100.0	100.0	1.0
HPB8_RS00640	HPP12_RS06710	membrane protein	NC_011498	complement(1381686..1382414)	1.4e-169	463.381	97.5	98.8	100.0	100.0	1.0
HPB8_RS00645	HPP12_RS06705	membrane protein	NC_011498	1379460..1381547	0	1196.42	91.9	96.8	100.0	100.0	1.0
HPB8_RS00650	HPP12_RS06700	cell envelope protein TonB	NC_011498	1378417..1379277	0	518.464	93.8	96.9	100.0	100.0	1.0
HPB8_RS00655	HPP12_RS06695	biopolymer transporter ExbD	NC_011498	1378062..1378451	2.1e-90	253.832	98.4	99.2	100.0	100.0	1.0
HPB8_RS00660	HPP12_RS06690	TonB-system energizer ExbB	NC_011498	1377628..1378065	2.5e-99	277.715	97.9	98.6	100.0	100.0	1.0
HPB8_RS00665	HPP12_RS06685	NAD+ synthetase	NC_011498	complement(1376857..1377303)	2.5e-109	303.138	99.3	100.0	100.0	100.0	1.0
HPB8_RS00670	HPP12_RS06680	nicotinate-nicotinamide nucleotide adenylyltransferase	NC_011498	complement(1376349..1376864)	1.1e-119	331.257	95.3	97.7	100.0	100.0	1.0
HPB8_RS00675	HPP12_RS06675	molecular chaperone DnaJ	NC_011498	1375591..1376352	0	495.352	95.7	97.6	100.0	100.0	1.0
HPB8_RS00680	HPP12_RS06670	tRNA(5-methylaminomethyl-2-thiouridine)- methyltransferase	NC_011498	complement(1374423..1375451)	0	663.3	95.9	98.8	100.0	100.0	1.0
HPB8_RS00685	HPP12_RS06665	hypothetical protein	NC_011498	1373243..1374379	0	684.871	95.1	97.8	96.6	96.6	1.0
HPB8_RS00690	HPP12_RS06660	molecular chaperone DnaJ	NC_011498	complement(1372009..1373118)	0	740.725	97.0	97.8	100.0	100.0	1.0
HPB8_RS00695	HPP12_RS06655	azaleucine resistance protein AzlC	NC_011498	complement(1371312..1371998)	8.3e-165	450.284	96.1	97.8	100.0	100.0	1.0
HPB8_RS00700	HPP12_RS06650	hypothetical protein	NC_011498	complement(1370962..1371318)	1.4e-78	223.016	94.0	96.6	99.2	99.2	1.0
HPB8_RS00705	HPP12_RS06645	cation transporter	NC_011498	1367874..1370981	0	2042.31	97.1	98.6	100.0	100.0	1.0
HPB8_RS00710	HPP12_RS06640	hemolysin D	NC_011498	1366857..1367873	0	629.787	93.0	94.7	100.0	100.0	1.0
HPB8_RS00715	HPP12_RS06635	membrane protein	NC_011498	1365622..1366860	0	791.186	96.8	98.5	100.0	100.0	1.0
HPB8_RS00720	HPP12_RS06630	copper resistance determinant, crdA	NC_011498	1365240..1365617	5.0e-90	252.677	99.2	100.0	100.0	100.0	1.0
HPB8_RS00725	HPP12_RS06625	class II fumarate hydratase	NC_011498	complement(1363674..1365065)	0	944.495	98.5	99.6	100.0	100.0	1.0
HPB8_RS00730	-	-	-	-	-	0	0	0	0	0	0
HPB8_RS00735	HPP12_RS06615	ribonuclease HII	NC_011498	complement(1362757..1363371)	1.2e-124	346.665	88.7	94.1	100.0	100.0	1.0
HPB8_RS00740	HPP12_RS06610	hypothetical protein	NC_011498	1362205..1362783	4.9e-124	343.969	86.5	91.7	100.0	100.0	1.0
HPB8_RS00745	HPP12_RS06605	hypothetical protein	NC_011498	1360928..1362016	0	683.715	94.5	97.0	100.0	100.0	1.0
HPB8_RS00750	HPP12_RS06600	30S ribosomal protein S10	NC_011498	complement(1360404..1360718)	4.6e-72	205.682	99.0	99.0	100.0	100.0	1.0
HPB8_RS00755	HPP12_RS06595	50S ribosomal protein L3	NC_011498	complement(1359792..1360367)	2.5e-144	395.201	100.0	100.0	100.0	100.0	1.0
HPB8_RS00760	HPP12_RS06590	50S ribosomal protein L4	NC_011498	complement(1359110..1359757)	4.8e-160	437.187	97.7	99.1	100.0	100.0	1.0
HPB8_RS00765	HPP12_RS06585	50S ribosomal protein L23	NC_011498	complement(1358825..1359106)	2.2e-64	185.267	100.0	100.0	100.0	100.0	1.0
HPB8_RS00770	HPP12_RS06580	50S ribosomal protein L2	NC_011498	complement(1357978..1358808)	0	561.992	100.0	100.0	100.0	100.0	1.0
HPB8_RS00775	HPP12_RS06575	30S ribosomal protein S19	NC_011498	complement(1357686..1357967)	4.6e-67	192.2	100.0	100.0	100.0	100.0	1.0
HPB8_RS00780	HPP12_RS06570	50S ribosomal protein L22	NC_011498	complement(1357308..1357676)	1.0e-85	241.506	100.0	100.0	100.0	100.0	1.0
HPB8_RS00785	HPP12_RS06565	30S ribosomal protein S3	NC_011498	complement(1356600..1357304)	2.3e-168	459.529	99.1	99.1	100.0	100.0	1.0
HPB8_RS00790	HPP12_RS06560	50S ribosomal protein L16	NC_011498	complement(1356172..1356597)	6.6e-104	288.886	100.0	100.0	100.0	100.0	1.0
HPB8_RS00795	HPP12_RS06555	50S ribosomal protein L29	NC_011498	complement(1355985..1356185)	2.2e-42	127.872	98.5	98.5	100.0	100.0	1.0
HPB8_RS00800	HPP12_RS06550	30S ribosomal protein S17	NC_011498	complement(1355711..1355971)	6.4e-59	171.014	100.0	100.0	100.0	100.0	1.0
HPB8_RS00805	HPP12_RS06545	50S ribosomal protein L14	NC_011498	complement(1355316..1355708)	2.6e-85	240.736	99.2	100.0	99.2	93.1	1.0
HPB8_RS00810	HPP12_RS06540	50S ribosomal protein L24	NC_011498	complement(1355120..1355341)	2.3e-47	140.969	100.0	100.0	100.0	100.0	1.0
HPB8_RS00815	HPP12_RS06535	50S ribosomal protein L5	NC_011498	complement(1354562..1355107)	1.0e-131	362.459	98.9	99.4	100.0	100.0	1.0
HPB8_RS00820	-	-	-	-	-	0	0	0	0	0	0
HPB8_RS00825	HPP12_RS06525	30S ribosomal protein S8	NC_011498	complement(1353960..1354355)	6.3e-95	265.388	100.0	100.0	100.0	100.0	1.0
HPB8_RS00830	HPP12_RS06520	50S ribosomal protein L6	NC_011498	complement(1353413..1353949)	1.9e-130	358.992	99.4	100.0	100.0	100.0	1.0
HPB8_RS00835	HPP12_RS06515	50S ribosomal protein L18	NC_011498	complement(1353043..1353399)	6.9e-83	234.187	98.3	99.2	100.0	100.0	1.0
HPB8_RS00840	HPP12_RS06510	30S ribosomal protein S5	NC_011498	complement(1352585..1353028)	1.1e-103	288.886	99.3	99.3	100.0	100.0	1.0
HPB8_RS00845	HPP12_RS06505	50S ribosomal protein L15	NC_011498	complement(1352166..1352567)	2.4e-94	264.233	99.2	99.2	100.0	100.0	1.0
HPB8_RS00850	HPP12_RS06500	protein translocase subunit SecY	NC_011498	complement(1350861..1352123)	0	825.083	99.8	100.0	100.0	100.0	1.0
HPB8_RS00855	HPP12_RS06495	type I methionyl aminopeptidase	NC_011498	complement(1350100..1350861)	0	511.531	99.2	99.6	100.0	100.0	1.0
HPB8_RS00860	HPP12_RS06490	translation initiation factor IF-1	NC_011498	complement(1349882..1350100)	1.6e-49	145.976	98.6	98.6	100.0	100.0	1.0
HPB8_RS00865	HPP12_RS06485	50S ribosomal protein L36	NC_011498	complement(1349690..1349803)	1.5e-21	73.1738	100.0	100.0	100.0	100.0	1.0
HPB8_RS00870	HPP12_RS06480	30S ribosomal protein S13	NC_011498	complement(1349324..1349686)	4.0e-85	239.965	100.0	100.0	100.0	100.0	1.0
HPB8_RS00875	HPP12_RS06475	30S ribosomal protein S11	NC_011498	complement(1348906..1349301)	5.5e-93	260.766	98.5	98.5	100.0	100.0	1.0
HPB8_RS00880	HPP12_RS06470	30S ribosomal protein S4	NC_011498	complement(1348270..1348896)	2.1e-153	419.468	99.5	99.5	100.0	100.0	1.0
HPB8_RS00885	HPP12_RS06465	DNA-directed RNA polymerase subunit alpha	NC_011498	complement(1347224..1348258)	0	682.174	98.5	98.5	100.0	100.0	1.0
HPB8_RS00890	HPP12_RS06460	50S ribosomal protein L17	NC_011498	complement(1346874..1347224)	1.4e-83	235.728	100.0	100.0	100.0	100.0	1.0
HPB8_RS00895	HPP12_RS06455	thiamine pyrophosphokinase	NC_011498	1345623..1346237	9.0e-142	389.808	96.6	97.5	99.5	99.5	1.0
HPB8_RS00900	HPP12_RS06450	nicotinamide mononucleotide transporter	NC_011498	1344973..1345635	4.1e-153	419.853	95.0	96.8	100.0	100.0	1.0
HPB8_RS00905	HPP12_RS06445	membrane protein	NC_011498	1344303..1344788	1.8e-107	299.671	89.4	93.8	100.0	100.0	1.0
HPB8_RS00910	HPP12_RS06440	hypothetical protein	NC_011498	1343953..1344279	8.2e-45	137.117	76.6	79.3	100.0	100.0	1.0
HPB8_RS00915	-	-	-	-	-	0	0	0	0	0	0
HPB8_RS00920	-	-	-	-	-	0	0	0	0	0	0
HPB8_RS00925	HPP12_RS06425	5'-nucleotidase, lipoprotein e(P4) family	NC_011498	complement(1341100..1341837)	2.4e-177	483.411	95.9	97.1	100.0	100.0	1.0
HPB8_RS00930	HPP12_RS06420	hypothetical protein	NC_011498	complement(1339990..1341030)	0	656.366	94.7	96.2	97.2	98.6	1.0
HPB8_RS00935	HPP12_RS06410	anthranilate synthase component I	NC_011498	complement(1336712..1338214)	0	994.571	96.8	97.8	100.0	100.0	1.0
HPB8_RS00940	HPP12_RS06405	glutamine amidotransferase	NC_011498	complement(1336131..1336715)	7.1e-139	381.719	96.4	97.9	100.0	99.5	1.0
HPB8_RS00945	HPP12_RS06400	anthranilate phosphoribosyltransferase	NC_011498	complement(1335127..1336134)	0	613.994	94.0	97.3	100.0	100.0	1.0
HPB8_RS00950	HPP12_RS06395	bifunctional indole-3-glycerol phosphate synthase/phosphoribosylanthranilate isomerase	NC_011498	complement(1333776..1335134)	0	815.839	92.7	95.8	100.0	100.0	1.0
HPB8_RS00955	HPP12_RS06390	tryptophan synthase subunit beta	NC_011498	complement(1332594..1333775)	0	795.423	98.7	99.2	100.0	100.0	1.0
HPB8_RS00960	HPP12_RS06385	tryptophan synthase subunit alpha	NC_011498	complement(1331809..1332597)	3.5e-180	491.886	92.4	94.3	100.0	100.0	1.0
