query	target	product	sequence	location	Eval	score	identity	similarity	query_coverage	target_coverage	BBH
HELPY_RS00360	HP0070	urease accessory protein UreE	NC_000915	complement(74233..74745)	2.8e-124	342.813	98.8	100.0	100.0	100.0	1.0
HELPY_RS00365	HP0071	acid-activated urea channel protein	NC_000915	complement(74747..75334)	1.4e-140	385.956	98.5	100.0	100.0	100.0	1.0
HELPY_RS00370	HP0072	urease subunit beta	NC_000915	complement(75527..77236)	0	1176.77	100.0	100.0	100.0	100.0	1.0
HELPY_RS00375	HP0073	urease subunit alpha	NC_000915	complement(77240..77956)	3.9e-176	479.559	99.2	99.6	100.0	100.0	1.0
HELPY_RS00385	HP0074	lipoprotein signal peptidase	NC_000915	complement(78302..78775)	1.0e-105	295.049	96.8	99.4	100.0	100.0	1.0
HELPY_RS00390	HP0075	phosphoglucosamine mutase	NC_000915	complement(78769..80106)	0	889.797	97.8	99.1	100.0	100.0	1.0
HELPY_RS00395	HP0076	30S ribosomal protein S20	NC_000915	80196..80465	4.8e-58	169.088	98.9	100.0	100.0	100.0	1.0
HELPY_RS00400	HP0077	peptide chain release factor 1	NC_000915	80589..81647	0	704.516	98.9	99.4	100.0	100.0	1.0
HELPY_RS00405	HP0078	membrane protein	NC_000915	82058..82315	2.0e-56	164.466	94.1	98.8	100.0	100.0	1.0
HELPY_RS00410	HP0079	membrane protein	NC_000915	82326..84113	0	753.821	95.2	96.5	84.0	66.4	1.0
HELPY_RS00415	HP0080	hypothetical protein	NC_000915	84359..86140	0	867.455	92.8	94.8	93.4	93.4	1.0
HELPY_RS00420	-	-	-	-	-	0	0	0	0	0	0
HELPY_RS00425	HP0082	methyl-accepting chemotaxis transducer TlpC	NC_000915	complement(86656..88677)	0	1333.16	96.9	98.5	100.0	100.0	1.0
HELPY_RS00430	HP0083	30S ribosomal protein S9	NC_000915	complement(88833..89222)	1.4e-92	259.61	99.2	99.2	100.0	100.0	1.0
HELPY_RS00435	HP0084	50S ribosomal protein L13	NC_000915	complement(89219..89644)	1.5e-103	288.115	99.3	99.3	100.0	100.0	1.0
HELPY_RS00440	HP0085	hypothetical protein	NC_000915	complement(89957..90145)	3.1e-38	117.087	98.4	98.4	100.0	100.0	1.0
HELPY_RS00445	HP0086	malate:quinone oxidoreductase	NC_000915	complement(90152..91504)	0	925.62	99.8	100.0	100.0	100.0	1.0
HELPY_RS00450	HP0087	hypothetical protein	NC_000915	complement(91558..92931)	0	885.56	95.8	96.9	100.0	100.0	1.0
HELPY_RS00455	HP0088	RNA polymerase sigma factor RpoD	NC_000915	complement(92952..94967)	0	1295.8	96.3	97.6	100.0	100.0	1.0
HELPY_RS00460	HP0089	aminodeoxyfutalosine nucleosidase	NC_000915	complement(95191..95886)	1.1e-163	447.588	97.0	97.4	100.0	100.0	1.0
HELPY_RS00465	HP0090	malonyl CoA-ACP transacylase	NC_000915	complement(95897..96826)	0	627.861	98.7	99.0	100.0	100.0	1.0
HELPY_RS00480	HP0092	type II restriction-modification system methyltransferase	NC_000915	98083..98916	0	552.747	96.4	98.2	100.0	100.0	1.0
HELPY_RS00485	-	-	-	-	-	0	0	0	0	0	0
HELPY_RS00495	HP0095	hypothetical protein	NC_000915	complement(99939..100469)	5.5e-124	342.813	96.6	98.3	100.0	100.0	1.0
HELPY_RS00500	HP0096	2-hydroxyacid dehydrogenase	NC_000915	100542..101486	0	613.224	96.5	97.5	100.0	100.0	1.0
HELPY_RS00505	HP0097	hypothetical protein	NC_000915	complement(101643..102356)	2.4e-151	416.772	96.2	98.3	99.6	99.6	1.0
HELPY_RS00510	HP0098	threonine synthase	NC_000915	complement(102461..103921)	0	955.666	95.9	97.7	100.0	100.0	1.0
HELPY_RS00515	HP0099	methyl-accepting chemotaxis protein TlpA	NC_000915	104125..106152	0	1306.58	96.9	98.1	100.0	100.0	1.0
HELPY_RS00520	HP0100	hypothetical protein	NC_000915	106152..107258	0	724.931	96.7	97.6	100.0	100.0	1.0
HELPY_RS00525	HP0101	membrane protein	NC_000915	107471..108232	0	507.294	98.4	99.6	100.0	100.0	1.0
HELPY_RS00530	HP0102	glycosyltransferase	NC_000915	complement(108215..108994)	2.3e-177	484.182	93.7	97.3	100.0	98.1	1.0
HELPY_RS00535	HP0103	methyl-accepting chemotaxis protein TlpB	NC_000915	complement(109025..110722)	0	1116.29	97.2	98.2	100.0	100.0	1.0
HELPY_RS00540	HP0104	2',3'-cyclic-nucleotide 2'-phosphodiesterase	NC_000915	complement(110928..112673)	0	1080.47	95.5	97.8	100.0	100.0	1.0
HELPY_RS00545	HP0105	S-ribosylhomocysteinase	NC_000915	complement(112828..113280)	4.8e-111	307.76	95.3	99.3	98.7	100.0	1.0
HELPY_RS00550	HP0106	cystathionine gamma-synthase	NC_000915	complement(113333..114475)	0	761.911	97.4	98.2	100.0	100.0	1.0
HELPY_RS00555	HP0107	cysteine synthetase CysK	NC_000915	complement(114500..115420)	0	583.948	95.4	96.7	100.0	99.7	1.0
HELPY_RS00560	HP0108	hypothetical protein	NC_000915	115459..116019	7.0e-36	116.701	83.6	95.1	59.8	32.8	1.0
HELPY_RS00565	HP0109	molecular chaperone DnaK	NC_000915	complement(116362..118224)	0	1234.17	99.2	100.0	100.0	100.0	1.0
HELPY_RS00570	HP0110	heat shock protein GrpE	NC_000915	complement(118254..118823)	1.8e-124	345.125	93.2	94.8	100.0	100.0	1.0
HELPY_RS00575	HP0111	heat-inducible transcription repressor	NC_000915	complement(118823..119653)	0	529.635	94.6	97.1	100.0	100.0	1.0
HELPY_RS00580	HP0112	hypothetical protein	NC_000915	119980..120675	2.8e-158	432.95	98.1	99.1	100.0	91.8	1.0
HELPY_RS00585	HP0113	hypothetical protein	NC_000915	120696..120992	4.3e-63	182.57	91.8	95.9	100.0	100.0	1.0
HELPY_RS00590	HP0114	hypothetical protein	NC_000915	complement(121002..122888)	0	1251.5	97.4	98.9	100.0	99.8	1.0
HELPY_RS00595	HP0115	flagellin B	NC_000915	complement(122948..124492)	0	1015.76	99.8	99.8	100.0	100.0	1.0
HELPY_RS00600	HP0116	DNA topoisomerase I	NC_000915	124658..126868	0	1489.17	98.9	99.5	100.0	100.0	1.0
HELPY_RS00605	HP0117	hypothetical protein	NC_000915	126861..127787	0	590.112	96.1	97.1	100.0	100.0	1.0
HELPY_RS00615	HP0121	phosphoenolpyruvate synthase	NC_000915	complement(132346..134784)	0	1667.9	99.5	100.0	100.0	99.8	1.0
HELPY_RS00620	HP0122	hypothetical protein	NC_000915	134971..135102	1.6e-19	67.781	100.0	100.0	100.0	74.4	1.0
HELPY_RS00625	HP0123	threonine--tRNA ligase	NC_000915	135142..136980	0	1222.99	97.1	98.4	100.0	100.0	1.0
HELPY_RS00630	HP0124	translation initiation factor IF-3	NC_000915	136977..137588	4.7e-148	405.601	97.5	99.0	100.0	100.0	1.0
HELPY_RS00635	HP0125	50S ribosomal protein L35	NC_000915	137569..137763	5.1e-42	126.716	100.0	100.0	100.0	100.0	1.0
HELPY_RS00640	HP0126	50S ribosomal protein L20	NC_000915	137857..138207	1.5e-82	233.032	99.1	99.1	100.0	100.0	1.0
HELPY_RS00645	HP0127	membrane protein	NC_000915	138407..139267	0	581.637	98.3	99.3	100.0	100.0	1.0
HELPY_RS00650	HP0128	hypothetical protein	NC_000915	139319..139444	8.1e-21	71.633	82.9	92.7	100.0	100.0	1.0
HELPY_RS00655	HP0129	hypothetical protein	NC_000915	139617..140042	8.0e-96	268.855	93.0	96.5	100.0	100.0	1.0
HELPY_RS00660	HP0130	hypothetical protein	NC_000915	140453..141313	0	518.079	94.4	97.2	100.0	100.0	1.0
HELPY_RS00670	HP0132	L-serine deaminase SdaA	NC_000915	complement(142227..143594)	0	888.641	96.0	97.8	100.0	100.0	1.0
HELPY_RS00675	HP0133	serine transporter SdaC	NC_000915	complement(143594..144835)	0	819.691	98.8	99.3	100.0	100.0	1.0
HELPY_RS00680	HP0134	phospho-2-dehydro-3-deoxyheptonate aldolase	NC_000915	145016..146365	0	924.465	98.2	99.3	100.0	100.0	1.0
HELPY_RS00685	HP0135	hypothetical protein	NC_000915	146444..146578	1.9e-28	90.8929	100.0	100.0	100.0	100.0	1.0
HELPY_RS00690	HP0136	peroxiredoxin bcp	NC_000915	complement(146813..147271)	7.3e-111	307.375	98.0	99.3	100.0	100.0	1.0
HELPY_RS00695	HP0137	hypothetical protein	NC_000915	complement(147281..147916)	1.9e-154	422.55	98.1	100.0	100.0	100.0	1.0
HELPY_RS00700	HP0138	iron-sulfur cluster-binding protein	NC_000915	complement(147909..149354)	0	989.564	99.0	99.8	100.0	100.0	1.0
HELPY_RS00705	HP0139	hypothetical protein	NC_000915	complement(149383..150111)	0	494.582	98.3	99.2	100.0	100.0	1.0
HELPY_RS00710	HP0140	L-lactate permease LctP	NC_000915	150342..151991	0	1055.82	98.0	99.3	99.8	99.8	1.0
HELPY_RS00715	HP0141	L-lactate permease LctP	NC_000915	152048..153703	0	1063.52	98.2	99.3	100.0	100.0	1.0
HELPY_RS00720	HP0142	DNA glycosylase MutY	NC_000915	complement(153727..154713)	0	559.296	94.8	97.9	100.0	88.1	1.0
HELPY_RS00725	HP0214	carboxylate transporter	NC_000915	222220..223878	2.6e-07	48.521	25.9	38.9	77.0	76.3	0.0
HELPY_RS00730	HP0144	cbb3-type cytochrome c oxidase subunit I	NC_000915	156334..157800	0	973.77	99.0	99.8	100.0	100.0	1.0
HELPY_RS00735	HP0145	cbb3-type cytochrome c oxidase subunit II	NC_000915	157813..158511	9.7e-176	478.019	98.3	99.6	100.0	100.0	1.0
HELPY_RS00740	HP0146	cbb3-type cytochrome c oxidase subunit IV	NC_000915	158519..158740	7.5e-49	144.436	95.8	100.0	100.0	98.6	1.0
HELPY_RS00745	HP0147	cbb3-type cytochrome c oxidase subunit III	NC_000915	158742..159602	0	580.482	99.6	100.0	95.9	97.9	1.0
HELPY_RS00750	HP0148	hypothetical protein	NC_000915	159630..159836	2.3e-45	135.576	97.1	100.0	100.0	100.0	1.0
HELPY_RS00755	HP0149	hypothetical protein	NC_000915	159937..160521	2.5e-138	380.563	96.9	97.4	100.0	100.0	1.0
HELPY_RS00760	HP0150	hypothetical protein	NC_000915	160534..161124	2.4e-136	375.555	96.9	97.9	100.0	98.5	1.0
HELPY_RS00765	HP0151	membrane protein	NC_000915	161157..161969	1.2e-173	475.322	96.5	98.0	100.0	94.4	1.0
HELPY_RS00770	HP0152	hypothetical protein	NC_000915	complement(161966..162829)	0	571.622	97.6	98.6	100.0	100.0	1.0
HELPY_RS00775	HP0153	recombinase RecA	NC_000915	162928..163971	0	689.493	98.3	99.4	100.0	100.0	1.0
HELPY_RS00780	HP0154	enolase	NC_000915	163983..165263	0	855.514	98.1	99.3	100.0	100.0	1.0
HELPY_RS00785	HP0155	hypothetical protein	NC_000915	165256..165531	6.9e-62	178.718	98.9	100.0	100.0	100.0	1.0
HELPY_RS00790	HP0156	hypothetical protein	NC_000915	165543..166145	6.5e-144	394.815	97.5	99.0	100.0	99.0	1.0
HELPY_RS00795	HP0157	shikimate kinase	NC_000915	166150..166638	5.6e-116	321.242	98.8	100.0	100.0	100.0	1.0
HELPY_RS00800	HP0158	membrane protein	NC_000915	166660..167616	0	646.351	99.4	100.0	100.0	100.0	1.0
HELPY_RS00805	HP0159	lipopolysaccharide 1,2-glucosyltransferase RfaJ	NC_000915	complement(167613..168731)	0	695.271	91.4	93.8	100.0	100.0	1.0
HELPY_RS00810	HP0160	beta-lactamase HcpD	NC_000915	168882..169802	0	593.193	94.8	97.4	100.0	100.0	1.0
HELPY_RS00820	HP0162	transcriptional regulator	NC_000915	complement(170704..171426)	7.9e-176	479.174	98.8	99.2	100.0	100.0	1.0
HELPY_RS00825	HP0163	delta-aminolevulinic acid dehydratase	NC_000915	complement(171427..172398)	0	644.81	96.9	97.8	100.0	100.0	1.0
HELPY_RS00830	-	-	-	-	-	0	0	0	0	0	0
HELPY_RS00835	HP0166	response regulator OmpR	NC_000915	complement(173778..174455)	1.2e-164	449.514	100.0	100.0	100.0	100.0	1.0
HELPY_RS00840	HP0167	hypothetical protein	NC_000915	complement(174691..175164)	7.3e-85	242.276	84.2	86.1	100.0	97.5	1.0
HELPY_RS00845	HP0168	hypothetical protein	NC_000915	complement(175143..175406)	8.5e-57	165.622	92.0	95.4	100.0	100.0	1.0
HELPY_RS00850	HP0169	protease	NC_000915	complement(175453..176721)	0	847.04	98.1	98.8	98.6	99.5	1.0
HELPY_RS00855	HP0170	hypothetical protein	NC_000915	complement(176724..177485)	2.7e-171	468.389	92.5	93.3	100.0	100.0	1.0
HELPY_RS00860	HP0171	peptide chain release factor 2	NC_000915	complement(177560..178651)	0	735.717	98.6	99.7	100.0	100.0	1.0
HELPY_RS00865	HP0172	molybdopterin biosynthesis protein MoeA	NC_000915	complement(178712..179887)	0	756.518	95.1	98.2	100.0	100.0	1.0
HELPY_RS00870	HP0173	flagellar biosynthesis protein FliR	NC_000915	complement(179897..180664)	0	494.967	99.6	100.0	100.0	100.0	1.0
HELPY_RS00875	HP0174	hypothetical protein	NC_000915	complement(180658..181434)	2.0e-167	458.373	95.9	97.1	100.0	93.8	1.0
HELPY_RS00880	HP0174a	hypothetical protein	NC_000915	complement(181499..181717)	6.4e-32	101.679	90.3	97.2	100.0	100.0	1.0
HELPY_RS00885	HP0175	peptidylprolyl isomerase	NC_000915	181865..182764	0	598.971	97.7	98.7	100.0	100.0	1.0
HELPY_RS00890	HP0176	fructose-bisphosphate aldolase	NC_000915	182781..183704	0	619.002	98.7	99.3	100.0	100.0	1.0
HELPY_RS00895	HP0177	elongation factor P	NC_000915	183726..184289	2.7e-139	382.104	99.5	100.0	100.0	100.0	1.0
HELPY_RS00900	HP0178	pseudaminic acid synthase	NC_000915	complement(184798..185820)	0	666.381	96.5	97.4	99.4	100.0	1.0
HELPY_RS00905	HP0179	ABC transporter ATP-binding protein	NC_000915	complement(185824..186465)	3.6e-154	422.165	99.1	99.5	100.0	100.0	1.0
HELPY_RS00910	HP0180	apolipoprotein N-acyltransferase	NC_000915	complement(186462..187739)	0	826.239	97.4	98.6	100.0	100.0	1.0
HELPY_RS00915	HP0181	CvpA family protein	NC_000915	187997..188671	9.6e-165	449.899	99.6	100.0	96.1	100.0	1.0
HELPY_RS00920	HP0182	lysine--tRNA ligase	NC_000915	188681..190186	0	1016.91	98.6	99.4	100.0	100.0	1.0
HELPY_RS00925	HP0183	serine hydroxymethyltransferase	NC_000915	190186..191436	0	840.491	97.6	98.3	100.0	100.0	1.0
HELPY_RS00930	HP0184	hypothetical protein	NC_000915	191447..191989	6.6e-136	373.244	99.4	100.0	100.0	100.0	1.0
HELPY_RS00935	HP0185	hypothetical protein	NC_000915	192011..192814	6.6e-177	484.182	95.9	97.0	100.0	100.0	1.0
HELPY_RS00940	HP0186	hypothetical protein	NC_000915	complement(193210..194424)	0	643.269	84.2	89.9	91.6	100.0	1.0
HELPY_RS00945	HP0629	hypothetical protein	NC_000915	675124..677169	3.8e-06	36.5798	42.1	68.4	94.7	5.6	0.0
HELPY_RS00950	HP0189	hypothetical protein	NC_000915	195057..195590	4.3e-126	348.206	99.4	99.4	100.0	100.0	1.0
HELPY_RS00955	HP0190	hypothetical protein	NC_000915	complement(195596..197104)	0	1009.59	98.6	99.0	100.0	100.0	1.0
HELPY_RS00960	HP0191	fumarate reductase iron-sulfur subunit	NC_000915	complement(197126..197863)	0	505.368	98.8	100.0	100.0	100.0	1.0
HELPY_RS00965	HP0192	fumarate reductase flavoprotein subunit	NC_000915	complement(197856..200000)	0	1479.15	99.3	99.7	100.0	100.0	1.0
HELPY_RS00970	HP0193	fumarate reductase cytochrome b-556 subunit	NC_000915	complement(200010..200777)	0	508.834	98.4	99.6	100.0	100.0	1.0
HELPY_RS00975	HP0194	triosephosphate isomerase	NC_000915	200992..201696	1.0e-171	468.003	97.4	97.9	100.0	100.0	1.0
HELPY_RS00980	HP0195	enoyl-ACP reductase	NC_000915	201706..202533	0	550.821	98.9	99.3	100.0	100.0	1.0
HELPY_RS00985	HP0196	UDP-3-O-[3-hydroxymyristoyl] glucosamine N-acyltransferase	NC_000915	202543..203553	0	667.152	97.3	98.8	100.0	100.0	1.0
HELPY_RS00990	HP0197	S-adenosylmethionine synthetase	NC_000915	203618..204775	0	791.186	99.5	99.5	100.0	100.0	1.0
HELPY_RS00995	HP0198	nucleoside diphosphate kinase	NC_000915	204842..205255	3.7e-97	271.552	97.1	99.3	100.0	100.0	1.0
HELPY_RS01000	HP0199	hypothetical protein	NC_000915	205281..205637	2.5e-83	235.343	98.3	99.2	100.0	100.0	1.0
HELPY_RS01005	HP0200	50S ribosomal protein L32	NC_000915	205653..205799	2.3e-31	98.5969	97.9	100.0	100.0	100.0	1.0
HELPY_RS01010	HP0201	glycerol-3-phosphate acyltransferase PlsX	NC_000915	205874..206890	0	673.315	97.9	98.8	100.0	99.7	1.0
HELPY_RS01015	HP0202	3-oxoacyl-ACP synthase	NC_000915	206915..207910	0	679.093	99.7	99.7	100.0	99.7	1.0
HELPY_RS01020	-	-	-	-	-	0	0	0	0	0	0
HELPY_RS01025	HP0204	hypothetical protein	NC_000915	complement(208866..209249)	9.5e-92	257.299	99.2	99.2	100.0	100.0	1.0
HELPY_RS01035	HP0207	multiple resistance/pH adaption protein mrp	NC_000915	212141..213379	0	738.413	98.1	99.2	100.0	89.3	1.0
HELPY_RS01040	HP0208	lipopolysaccharide biosynthesis protein	NC_000915	complement(213393..214448)	0	595.119	87.2	90.9	100.0	100.0	1.0
HELPY_RS01045	HP0209	membrane protein	NC_000915	214745..216097	0	881.322	94.2	97.3	100.0	100.0	1.0
HELPY_RS01050	HP0210	chaperone protein HtpG	NC_000915	216201..218066	0	1222.61	97.3	99.2	100.0	100.0	1.0
HELPY_RS01055	HP0211	beta-lactamase HcpA	NC_000915	complement(218266..219018)	5.2e-176	480.33	95.6	98.0	100.0	100.0	1.0
HELPY_RS01065	HP0212	succinyl-diaminopimelate desuccinylase	NC_000915	complement(219098..220249)	0	737.258	94.2	97.6	99.7	99.7	1.0
HELPY_RS01070	HP0213	tRNA uridine 5-carboxymethylaminomethyl modification protein GidA	NC_000915	complement(220259..222124)	0	1247.26	97.9	98.6	100.0	100.0	1.0
HELPY_RS01075	HP0214	carboxylate transporter	NC_000915	222220..223878	0	1078.54	97.6	98.9	100.0	100.0	1.0
HELPY_RS01080	HP0215	phosphatidate cytidylyltransferase	NC_000915	223891..224691	0	507.294	97.4	98.5	100.0	100.0	1.0
HELPY_RS01085	HP0216	1-deoxy-D-xylulose 5-phosphate reductoisomerase	NC_000915	224692..225798	0	686.797	93.4	96.2	99.5	99.5	1.0
HELPY_RS01090	HP0217	beta-1,4-N-acetylgalactosamyltransferase	NC_000915	225849..226991	7.2e-61	186.037	93.9	95.9	97.0	25.8	0.0
HELPY_RS01095	HP0217	beta-1,4-N-acetylgalactosamyltransferase	NC_000915	225849..226991	0	576.244	96.1	98.6	99.7	75.0	1.0
HELPY_RS01100	HP0218	phospholipid-binding protein	NC_000915	complement(227007..227558)	4.7e-135	371.318	95.6	97.8	100.0	100.0	1.0
HELPY_RS01105	HP0219	DNA-binding protein	NC_000915	227686..228165	5.3e-108	300.442	94.8	98.0	100.0	96.2	1.0
