query	target	product	sequence	location	Eval	score	identity	similarity	query_coverage	target_coverage	BBH
HPP12_RS00135	HELPY_RS00145	hypothetical protein	NC_012973	22753..22845	3.1e-16	59.3066	100.0	100.0	100.0	100.0	1.0
HPP12_RS00140	HELPY_RS00150	membrane protein	NC_012973	complement(23206..25338)	0	1352.42	96.2	97.5	100.0	100.0	1.0
HPP12_RS00145	HELPY_RS00155	citrate (Si)-synthase	NC_012973	complement(25869..27149)	0	879.396	98.6	99.8	100.0	100.0	1.0
HPP12_RS00150	HELPY_RS00160	isocitrate dehydrogenase (NADP(+))	NC_012973	27350..28627	0	870.152	99.3	99.8	100.0	100.0	1.0
HPP12_RS00155	HELPY_RS00165	hypothetical protein	NC_012973	28694..29221	1.5e-124	343.969	95.4	96.0	100.0	100.0	1.0
HPP12_RS00160	HELPY_RS00170	dethiobiotin synthase	NC_012973	complement(29198..29851)	3.4e-152	417.542	94.5	96.3	100.0	100.0	1.0
HPP12_RS00165	HELPY_RS00175	hypothetical protein	NC_012973	complement(29855..31567)	0	679.863	60.8	74.5	100.0	100.0	1.0
HPP12_RS00170	HELPY_RS00180	universal stress protein	NC_012973	31676..32089	9.3e-98	273.092	98.5	99.3	100.0	100.0	1.0
HPP12_RS00175	HELPY_RS00185	ATP-dependent Clp protease adaptor ClpS	NC_012973	32104..32379	1.2e-59	173.326	91.2	93.4	100.0	100.0	1.0
HPP12_RS00180	HELPY_RS00190	ATPase AAA	NC_012973	32379..34604	0	1452.57	97.3	98.7	100.0	100.0	1.0
HPP12_RS00185	HELPY_RS00195	aspartate 1-decarboxylase	NC_012973	34594..34947	7.4e-80	226.098	96.6	99.1	100.0	99.1	1.0
HPP12_RS00190	HELPY_RS00200	nucleoid-associated protein	NC_012973	34950..35252	1.9e-64	186.037	96.0	97.0	100.0	100.0	1.0
HPP12_RS00195	HELPY_RS00205	PDZ domain-containing protein	NC_012973	35252..36256	0	639.417	94.6	96.7	100.0	100.0	1.0
HPP12_RS00200	HELPY_RS00210	conjugal transfer protein TrbL	NC_012973	36264..37319	0	691.419	98.3	99.1	100.0	100.0	1.0
HPP12_RS00205	HELPY_RS00215	hypothetical protein	NC_012973	37335..37448	5.4e-24	79.337	100.0	100.0	100.0	100.0	1.0
HPP12_RS00210	HELPY_RS00220	hypothetical protein	NC_012973	37445..38188	0	494.967	98.8	99.6	100.0	100.0	1.0
HPP12_RS00215	HELPY_RS00225	conjugal transfer protein	NC_012973	38188..39177	0	601.282	94.3	95.2	100.0	100.0	1.0
HPP12_RS00220	HELPY_RS00230	membrane protein	NC_012973	39170..40300	0	742.651	96.6	98.1	100.0	100.0	1.0
HPP12_RS00230	HELPY_RS00240	GDP-mannose 4,6-dehydratase	NC_012973	41824..42969	0	778.859	98.2	99.0	100.0	100.0	1.0
HPP12_RS00235	HELPY_RS00245	GDP-fucose synthetase	NC_012973	42962..43894	0	614.379	96.8	98.7	100.0	100.0	1.0
HPP12_RS00240	HELPY_RS06835	hypothetical protein	NC_012973	1391916..1393085	2.5e-05	36.1946	42.9	68.6	43.8	8.7	1.0
HPP12_RS00245	HELPY_RS00250	hydrogenase expression/formation protein HypE	NC_012973	complement(44210..45208)	0	652.514	97.6	99.4	100.0	100.0	1.0
HPP12_RS00250	HELPY_RS00255	carbamoyltransferase HypF	NC_012973	complement(45220..47472)	0	1456.43	95.5	97.7	100.0	100.0	1.0
HPP12_RS00255	HELPY_RS00260	agmatine deiminase	NC_012973	complement(47469..48461)	0	665.611	96.1	97.9	100.0	100.0	1.0
HPP12_RS00260	HELPY_RS00265	DNA methyltransferase	NC_012973	complement(48513..49211)	1.9e-171	467.233	96.1	99.1	100.0	99.1	1.0
HPP12_RS00265	HELPY_RS00270	DNA methyltransferase	NC_012973	complement(49208..49759)	1.6e-118	336.65	96.4	98.8	47.0	91.3	1.0
HPP12_RS00270	-	-	-	-	-	0	0	0	0	0	0
HPP12_RS00275	-	-	-	-	-	0	0	0	0	0	0
HPP12_RS00280	HELPY_RS00275	hypothetical protein	NC_012973	complement(50200..50313)	3.8e-18	73.9442	97.1	97.1	4.1	91.9	1.0
HPP12_RS00285	HELPY_RS00280	sodium/proline symporter	NC_012973	complement(50353..51843)	0	972.615	98.8	99.4	100.0	100.0	1.0
HPP12_RS00290	HELPY_RS00285	1-pyrroline-5-carboxylate dehydrogenase	NC_012973	complement(51870..55427)	0	2415.57	98.1	99.4	100.0	100.0	1.0
HPP12_RS00295	HELPY_RS00290	hypothetical protein	NC_012973	55756..55965	6.1e-48	141.739	97.1	97.1	100.0	100.0	1.0
HPP12_RS00300	HELPY_RS00300	hypothetical protein	NC_012973	57266..58111	1.5e-06	41.2022	33.6	57.9	87.0	37.4	0.0
HPP12_RS00305	HELPY_RS00300	hypothetical protein	NC_012973	57266..58111	2.9e-104	302.368	58.6	63.7	99.7	96.4	1.0
HPP12_RS00320	HELPY_RS00310	hypothetical protein	NC_012973	60534..61103	1.3e-113	317.39	82.5	88.9	100.0	100.0	1.0
HPP12_RS00325	HELPY_RS00315	hypothetical protein	NC_012973	61119..61379	2.9e-57	166.777	94.2	96.5	100.0	100.0	1.0
HPP12_RS00335	HELPY_RS00325	hypothetical protein	NC_012973	63069..63494	4.7e-89	251.521	87.2	90.8	100.0	100.0	1.0
HPP12_RS00340	HELPY_RS00330	hypothetical protein	NC_012973	63496..63843	8.1e-71	203.371	85.2	94.8	100.0	100.0	1.0
HPP12_RS00345	-	-	-	-	-	0	0	0	0	0	0
HPP12_RS00350	-	-	-	-	-	0	0	0	0	0	0
HPP12_RS00360	HELPY_RS00345	urease accessory protein	NC_012973	complement(66337..67134)	0	526.554	95.5	97.4	100.0	100.0	1.0
HPP12_RS00365	HELPY_RS00350	urease accessory protein UreG	NC_012973	complement(67134..67733)	1.9e-147	403.675	99.5	99.5	100.0	100.0	1.0
HPP12_RS00370	HELPY_RS00355	urease accessory protein UreF	NC_012973	complement(67762..68532)	0	507.294	96.5	98.8	100.0	100.0	1.0
HPP12_RS00375	HELPY_RS00360	urease accessory protein UreE	NC_012973	complement(68556..69068)	4.2e-124	342.428	98.2	100.0	100.0	100.0	1.0
HPP12_RS00380	HELPY_RS00365	acid-activated urea channel	NC_012973	complement(69070..69657)	1.5e-139	383.645	97.9	100.0	100.0	100.0	1.0
HPP12_RS00385	HELPY_RS00370	urease subunit beta	NC_012973	complement(69850..71559)	0	1174.46	99.8	99.8	100.0	100.0	1.0
HPP12_RS00390	HELPY_RS00375	urease subunit beta	NC_012973	complement(71563..72279)	3.8e-176	479.559	99.2	99.6	100.0	100.0	1.0
HPP12_RS00400	HELPY_RS00385	signal peptidase II	NC_012973	complement(72625..73098)	1.9e-93	263.848	94.9	98.7	100.0	100.0	1.0
HPP12_RS00405	HELPY_RS00390	phosphoglucosamine mutase	NC_012973	complement(73092..74429)	0	897.116	98.4	99.3	100.0	100.0	1.0
HPP12_RS00410	HELPY_RS00395	30S ribosomal protein S20	NC_012973	74519..74788	4.6e-58	169.088	98.9	100.0	100.0	100.0	1.0
HPP12_RS00415	HELPY_RS00400	peptide chain release factor 1	NC_012973	74916..75974	0	699.508	98.6	99.1	100.0	100.0	1.0
HPP12_RS00420	HELPY_RS00405	hypothetical protein	NC_012973	76370..76627	9.8e-57	165.236	95.3	97.6	100.0	100.0	1.0
HPP12_RS00425	HELPY_RS00410	hypothetical protein	NC_012973	76638..78050	0	778.089	90.9	93.0	100.0	100.0	1.0
HPP12_RS00430	HELPY_RS00415	hypothetical protein	NC_012973	78302..80065	0	1123.23	96.3	97.3	100.0	100.0	1.0
HPP12_RS00435	-	-	-	-	-	0	0	0	0	0	0
HPP12_RS00440	HELPY_RS00425	chemotaxis protein	NC_012973	complement(80455..82476)	0	1220.3	96.6	98.7	100.0	91.2	1.0
HPP12_RS00450	HELPY_RS00430	30S ribosomal protein S9	NC_012973	complement(82617..83006)	4.6e-92	258.07	98.4	99.2	100.0	100.0	1.0
HPP12_RS00455	HELPY_RS00435	50S ribosomal protein L13	NC_012973	complement(83003..83428)	1.4e-103	288.115	99.3	99.3	100.0	100.0	1.0
HPP12_RS00460	HELPY_RS00440	hypothetical protein	NC_012973	complement(83738..83926)	9.0e-36	110.538	91.9	98.4	100.0	100.0	1.0
HPP12_RS00465	HELPY_RS00445	malate:quinone oxidoreductase	NC_012973	complement(83932..85284)	0	924.08	99.3	100.0	100.0	100.0	1.0
HPP12_RS00470	HELPY_RS00450	hypothetical protein	NC_012973	complement(85338..86711)	0	888.641	95.8	98.2	100.0	100.0	1.0
HPP12_RS00475	HELPY_RS00455	RNA polymerase sigma factor RpoD	NC_012973	complement(86732..88771)	0	1325.46	97.8	99.0	100.0	100.0	1.0
HPP12_RS00480	HELPY_RS00460	5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase	NC_012973	complement(89051..89746)	8.7e-167	455.292	98.3	98.7	100.0	100.0	1.0
HPP12_RS00485	HELPY_RS00465	malonyl CoA-acyl carrier protein transacylase	NC_012973	complement(89757..90686)	0	630.172	99.4	99.4	100.0	100.0	1.0
HPP12_RS00500	HELPY_RS00480	DNA methylase N-4	NC_012973	91938..92771	0	525.013	95.3	97.5	97.9	99.6	1.0
HPP12_RS00505	HELPY_RS00485	alpha-1,2-fucosyltransferase	NC_012973	complement(92792..93232)	7.5e-109	301.982	97.3	98.6	100.0	100.0	1.0
HPP12_RS00515	HELPY_RS00495	hypothetical protein	NC_012973	complement(93794..94324)	1.8e-123	341.273	96.0	98.3	100.0	100.0	1.0
HPP12_RS00520	HELPY_RS00500	2-hydroxyacid dehydrogenase	NC_012973	94397..95341	0	610.527	96.2	97.1	100.0	100.0	1.0
HPP12_RS00525	HELPY_RS00505	hypothetical protein	NC_012973	complement(95555..96268)	2.6e-175	477.248	99.2	99.6	99.6	99.6	1.0
HPP12_RS00530	HELPY_RS00510	threonine synthase	NC_012973	complement(96373..97827)	0	971.459	97.7	98.8	100.0	100.0	1.0
HPP12_RS00535	HELPY_RS00515	chemotaxis protein	NC_012973	98030..100057	0	1340.1	98.5	99.4	100.0	100.0	1.0
HPP12_RS00540	HELPY_RS00520	hypothetical protein	NC_012973	100057..101163	0	726.857	96.7	98.1	100.0	100.0	1.0
HPP12_RS00545	HELPY_RS00525	membrane protein	NC_012973	101376..102137	0	506.523	98.4	99.6	100.0	100.0	1.0
HPP12_RS00550	HELPY_RS00530	glycosyl transferase	NC_012973	complement(102134..102901)	0	498.434	95.7	98.0	98.1	100.0	1.0
HPP12_RS00555	HELPY_RS00535	chemotaxis protein	NC_012973	complement(102933..104630)	0	1093.18	97.5	98.7	100.0	97.5	1.0
HPP12_RS00560	HELPY_RS00540	2',3'-cyclic-nucleotide 2'-phosphodiesterase	NC_012973	complement(104833..106578)	0	1130.16	96.0	97.2	100.0	100.0	1.0
HPP12_RS00565	HELPY_RS00545	S-ribosylhomocysteinase	NC_012973	complement(106722..107180)	1.3e-113	314.694	98.0	99.3	97.4	99.3	1.0
HPP12_RS00570	HELPY_RS00550	cystathionine beta-lyase	NC_012973	complement(107218..108360)	0	772.311	98.9	99.5	99.7	99.7	1.0
HPP12_RS00575	HELPY_RS00555	cysteine synthase	NC_012973	complement(108385..109302)	0	584.719	95.1	97.0	99.7	99.7	1.0
HPP12_RS00585	HELPY_RS00565	molecular chaperone DnaK	NC_012973	complement(110242..112104)	0	1232.62	99.0	100.0	100.0	100.0	1.0
HPP12_RS00590	HELPY_RS00570	nucleotide exchange factor GrpE	NC_012973	complement(112135..112710)	1.1e-133	368.237	96.3	96.9	100.0	100.0	1.0
HPP12_RS00595	HELPY_RS00575	HrcA family transcriptional regulator	NC_012973	complement(112710..113540)	0	533.487	94.9	97.8	100.0	100.0	1.0
HPP12_RS00600	HELPY_RS00580	hypothetical protein	NC_012973	113752..114390	8.0e-157	428.713	96.2	99.1	100.0	100.0	1.0
HPP12_RS00605	HELPY_RS00585	hypothetical protein	NC_012973	114411..114707	8.9e-64	184.111	92.9	94.9	100.0	100.0	1.0
HPP12_RS00610	HELPY_RS00590	hypothetical protein	NC_012973	complement(114717..116600)	0	1259.97	97.8	99.2	100.0	100.0	1.0
HPP12_RS00615	HELPY_RS00595	flagellin B	NC_012973	complement(116650..118194)	0	1015.76	99.6	99.8	100.0	100.0	1.0
HPP12_RS00620	HELPY_RS00600	DNA topoisomerase I	NC_012973	118360..120570	0	1484.93	98.4	99.6	100.0	100.0	1.0
HPP12_RS00625	HELPY_RS00605	radical SAM protein	NC_012973	120563..121489	0	588.956	96.1	97.1	100.0	100.0	1.0
HPP12_RS00630	HELPY_RS05625	hypothetical protein	NC_012973	complement(1162839..1164008)	0	595.89	77.5	82.3	100.0	100.0	1.0
HPP12_RS00635	HELPY_RS00615	phosphoenolpyruvate synthase	NC_012973	complement(122932..125364)	0	1665.2	99.5	99.8	100.0	99.8	1.0
HPP12_RS00640	HELPY_RS00620	hypothetical protein	NC_012973	125582..125680	2.2e-19	67.3958	100.0	100.0	100.0	100.0	1.0
HPP12_RS00645	HELPY_RS00625	threonine--tRNA ligase	NC_012973	125721..127559	0	1226.85	97.5	98.4	100.0	100.0	1.0
HPP12_RS00650	HELPY_RS00630	translation initiation factor IF-3	NC_012973	127556..128167	2.0e-147	404.06	97.0	98.5	100.0	100.0	1.0
HPP12_RS00655	HELPY_RS00635	50S ribosomal protein L35	NC_012973	128148..128342	4.9e-42	126.716	100.0	100.0	100.0	100.0	1.0
HPP12_RS00660	HELPY_RS00640	50S ribosomal protein L20	NC_012973	128436..128786	2.1e-81	229.95	98.3	99.1	100.0	100.0	1.0
HPP12_RS00665	HELPY_RS00645	membrane protein	NC_012973	128986..129846	0	582.408	98.3	99.7	100.0	100.0	1.0
HPP12_RS00670	HELPY_RS00650	hypothetical protein	NC_012973	129898..130023	1.6e-20	71.2478	84.4	88.9	80.4	100.0	1.0
HPP12_RS00675	HELPY_RS00655	hypothetical protein	NC_012973	130196..130627	5.0e-92	259.225	93.8	96.6	100.0	100.0	1.0
HPP12_RS00680	HELPY_RS00660	hypothetical protein	NC_012973	131040..131900	0	495.738	93.0	96.5	100.0	100.0	1.0
HPP12_RS00685	HELPY_RS00670	L-serine ammonia-lyase	NC_012973	complement(132534..133901)	0	892.108	96.5	97.8	100.0	100.0	1.0
HPP12_RS00690	HELPY_RS00675	HAAAP family serine/threonine permease	NC_012973	complement(133901..135142)	0	824.698	99.3	99.8	100.0	100.0	1.0
HPP12_RS00695	HELPY_RS00680	phospho-2-dehydro-3-deoxyheptonate aldolase	NC_012973	135323..136672	0	928.317	98.7	99.1	100.0	100.0	1.0
HPP12_RS00700	HELPY_RS00685	hypothetical protein	NC_012973	136961..137095	1.8e-28	90.8929	100.0	100.0	100.0	100.0	1.0
HPP12_RS00705	HELPY_RS00690	peroxiredoxin	NC_012973	complement(137327..137785)	3.0e-110	305.834	98.0	98.7	100.0	100.0	1.0
HPP12_RS00710	HELPY_RS00695	lactate utilization protein C	NC_012973	complement(137795..138430)	5.0e-153	419.083	97.2	99.1	100.0	100.0	1.0
HPP12_RS00715	HELPY_RS00700	hypothetical protein	NC_012973	complement(138423..139868)	0	986.867	98.5	99.8	100.0	100.0	1.0
HPP12_RS00720	HELPY_RS00705	oxidoreductase	NC_012973	complement(139897..140625)	0	496.123	98.8	99.2	100.0	100.0	1.0
HPP12_RS00725	HELPY_RS00710	lactate permease	NC_012973	140850..142499	0	1061.21	98.7	99.6	99.8	99.8	1.0
HPP12_RS00730	HELPY_RS00715	lactate permease	NC_012973	142549..144204	0	1061.21	98.4	98.9	100.0	100.0	1.0
HPP12_RS00735	HELPY_RS00720	DNA glycosylase	NC_012973	complement(144228..145097)	0	569.311	96.2	97.9	100.0	100.0	1.0
HPP12_RS00740	HELPY_RS00725	ABC transporter permease	NC_012973	complement(145215..146663)	0	912.909	96.3	97.9	100.0	100.0	1.0
HPP12_RS00745	HELPY_RS00730	cytochrome c oxidase, cbb3-type subunit I	NC_012973	146833..148299	0	971.074	99.0	99.8	100.0	100.0	1.0
HPP12_RS00750	HELPY_RS00735	cytochrome c oxidase, cbb3-type subunit II	NC_012973	148312..149010	1.1e-177	483.026	99.6	100.0	100.0	100.0	1.0
HPP12_RS00755	HELPY_RS00740	cytochrome c oxidase, cbb3-type, CcoQ subunit	NC_012973	149021..149239	1.4e-48	143.665	97.2	98.6	100.0	100.0	1.0
HPP12_RS00760	HELPY_RS00745	cytochrome c oxidase, cbb3-type subunit III	NC_012973	149241..150119	0	602.823	99.7	99.7	100.0	100.0	1.0
HPP12_RS00765	HELPY_RS00750	hypothetical protein	NC_012973	150130..150336	2.2e-44	132.88	95.6	98.5	100.0	100.0	1.0
HPP12_RS00770	HELPY_RS00755	hypothetical protein	NC_012973	150437..151021	1.7e-124	345.51	94.4	96.4	100.0	100.0	1.0
HPP12_RS00775	HELPY_RS00760	hypothetical protein	NC_012973	151034..151615	4.2e-135	372.089	96.4	96.4	100.0	100.0	1.0
HPP12_RS00780	HELPY_RS00765	membrane protein	NC_012973	151704..152471	2.2e-156	431.024	95.7	97.3	100.0	100.0	1.0
HPP12_RS00785	HELPY_RS00770	hypothetical protein	NC_012973	complement(152468..153331)	0	572.007	97.2	98.6	100.0	100.0	1.0
HPP12_RS00790	HELPY_RS00775	DNA recombination/repair protein RecA	NC_012973	153431..154474	0	696.041	99.4	99.7	100.0	100.0	1.0
HPP12_RS00795	HELPY_RS00780	phosphopyruvate hydratase	NC_012973	154487..155767	0	852.432	97.9	99.1	100.0	100.0	1.0
HPP12_RS00800	HELPY_RS00785	hypothetical protein	NC_012973	155760..156035	6.7e-62	178.718	98.9	100.0	100.0	100.0	1.0
HPP12_RS00805	HELPY_RS00790	AMIN domain protein	NC_012973	156052..156648	1.8e-144	396.356	98.5	98.5	100.0	100.0	1.0
HPP12_RS00810	HELPY_RS00795	shikimate kinase	NC_012973	156653..157141	8.6e-115	318.161	97.5	100.0	100.0	100.0	1.0
HPP12_RS00815	HELPY_RS00800	membrane protein	NC_012973	157163..158119	0	647.892	99.7	100.0	100.0	100.0	1.0
HPP12_RS00820	HELPY_RS00805	LPS 1,2-glucosyltransferase	NC_012973	complement(158116..159219)	0	711.064	93.7	95.9	100.0	100.0	1.0
HPP12_RS00825	HELPY_RS00810	Sel1 repeat protein HcpD	NC_012973	159373..160293	0	600.127	95.4	97.7	100.0	100.0	1.0
HPP12_RS00830	HELPY_RS00820	transcriptional regulator	NC_012973	complement(160817..161539)	2.0e-174	475.322	97.9	98.8	100.0	100.0	1.0
HPP12_RS00835	HELPY_RS00825	delta-aminolevulinic acid dehydratase	NC_012973	complement(161540..162511)	0	644.81	96.6	97.8	100.0	100.0	1.0
HPP12_RS00840	HELPY_RS00830	two-component sensor histidine kinase	NC_012973	complement(162533..163864)	0	803.897	93.6	96.1	98.2	99.1	1.0
HPP12_RS00845	HELPY_RS00835	DNA-binding response regulator	NC_012973	complement(163890..164567)	7.1e-164	447.588	99.1	100.0	100.0	100.0	1.0
HPP12_RS00850	HELPY_RS00840	hypothetical protein	NC_012973	complement(164810..165277)	2.2e-79	228.024	85.8	91.6	100.0	100.0	1.0
HPP12_RS00855	HELPY_RS00845	hypothetical protein	NC_012973	complement(165268..165531)	2.1e-56	164.851	90.8	94.3	100.0	100.0	1.0
HPP12_RS00860	HELPY_RS00850	protease	NC_012973	complement(165565..166845)	0	868.226	98.8	99.3	100.0	100.0	1.0
HPP12_RS00865	HELPY_RS00855	chemotaxis protein	NC_012973	complement(166848..167579)	2.4e-167	457.603	93.0	94.7	100.0	100.0	1.0
HPP12_RS00870	HELPY_RS00860	peptide chain release factor 2	NC_012973	complement(167649..168740)	0	739.184	99.2	99.4	100.0	100.0	1.0
HPP12_RS00875	HELPY_RS00865	molybdopterin molybdenumtransferase MoeA	NC_012973	complement(168801..169976)	0	768.459	96.4	99.2	100.0	100.0	1.0
HPP12_RS00880	HELPY_RS00870	flagellar biosynthesis protein FliR	NC_012973	complement(169986..170753)	5.8e-179	488.034	98.0	99.2	100.0	100.0	1.0
HPP12_RS00885	HELPY_RS00875	peptidase	NC_012973	complement(170747..171475)	4.3e-163	446.817	94.2	95.9	100.0	100.0	1.0
HPP12_RS00890	HELPY_RS00880	hypothetical protein	NC_012973	complement(171582..171800)	3.4e-33	104.76	91.7	94.4	100.0	100.0	1.0
HPP12_RS00895	HELPY_RS00885	peptidyl-prolyl cis-trans isomerase	NC_012973	171948..172847	0	604.364	99.0	99.3	100.0	100.0	1.0
HPP12_RS00900	HELPY_RS00890	fructose-bisphosphate aldolase	NC_012973	172864..173787	0	623.239	99.3	100.0	100.0	100.0	1.0
HPP12_RS00905	HELPY_RS00895	elongation factor P	NC_012973	173809..174372	1.3e-139	382.874	100.0	100.0	100.0	100.0	1.0
HPP12_RS00915	-	-	-	-	-	0	0	0	0	0	0
HPP12_RS00920	HELPY_RS04245	addiction module toxin RelE	NC_012973	complement(868825..869091)	1.6e-27	91.6633	55.1	70.8	100.0	100.0	0.0
HPP12_RS00925	HELPY_RS00900	pseudaminic acid synthase	NC_012973	complement(174875..175903)	0	667.152	96.2	98.2	100.0	99.4	1.0
HPP12_RS00930	HELPY_RS00905	ABC transporter ATP-binding protein	NC_012973	complement(175907..176548)	8.0e-153	418.698	98.1	99.1	100.0	100.0	1.0
HPP12_RS00935	HELPY_RS00910	apolipoprotein N-acyltransferase	NC_012973	complement(176545..177822)	0	812.372	95.5	97.9	100.0	100.0	1.0
HPP12_RS00940	HELPY_RS00915	hypothetical protein	NC_012973	178053..178754	4.3e-165	451.44	94.6	96.2	100.0	100.0	1.0
HPP12_RS00945	HELPY_RS00920	lysine--tRNA ligase	NC_012973	178764..180269	0	1012.68	98.2	99.4	100.0	100.0	1.0
HPP12_RS00950	HELPY_RS00925	serine hydroxymethyltransferase	NC_012973	180269..181519	0	850.121	99.0	99.8	100.0	100.0	1.0
HPP12_RS00955	HELPY_RS00930	ABC transporter	NC_012973	181530..182072	1.5e-136	374.785	100.0	100.0	100.0	100.0	1.0
HPP12_RS00960	HELPY_RS00935	hypothetical protein	NC_012973	182094..182897	1.3e-171	470.7	93.7	94.8	100.0	100.0	1.0
HPP12_RS00970	HELPY_RS00940	hypothetical protein	NC_012973	complement(183289..184617)	1.6e-78	235.343	93.4	94.1	88.9	30.3	1.0
HPP12_RS00980	HELPY_RS00950	TIGR00645 family protein	NC_012973	185156..185689	9.2e-124	342.043	97.7	98.9	100.0	100.0	1.0
HPP12_RS00985	HELPY_RS00955	hypothetical protein	NC_012973	complement(185695..187203)	0	1013.45	98.8	99.4	100.0	100.0	1.0
HPP12_RS00990	HELPY_RS00960	fumarate reductase	NC_012973	complement(187225..187962)	0	507.294	99.2	99.6	100.0	100.0	1.0
HPP12_RS00995	HELPY_RS00965	fumarate reductase	NC_012973	complement(187955..190099)	0	1483.0	99.6	99.7	100.0	100.0	1.0
HPP12_RS01000	HELPY_RS00970	fumarate reductase	NC_012973	complement(190109..190876)	0	511.531	99.2	99.6	100.0	100.0	1.0
HPP12_RS01005	HELPY_RS00975	triose-phosphate isomerase	NC_012973	191092..191796	9.6e-171	465.692	96.6	98.3	100.0	100.0	1.0
HPP12_RS01010	HELPY_RS00980	enoyl-[acyl-carrier-protein] reductase	NC_012973	191806..192633	0	522.702	96.0	98.2	99.3	100.0	1.0
HPP12_RS01015	HELPY_RS00985	UDP-3-O-(3-hydroxymyristoyl)glucosamine N-acyltransferase	NC_012973	192643..193653	0	666.381	97.6	98.5	100.0	100.0	1.0
HPP12_RS01020	HELPY_RS00990	methionine adenosyltransferase	NC_012973	193718..194875	0	791.186	99.2	99.5	100.0	100.0	1.0
HPP12_RS01025	HELPY_RS00995	nucleoside-diphosphate kinase	NC_012973	194942..195355	1.1e-98	275.404	98.5	100.0	100.0	100.0	1.0
HPP12_RS01030	HELPY_RS01000	hypothetical protein	NC_012973	195381..195737	9.2e-82	231.106	97.5	98.3	100.0	100.0	1.0
HPP12_RS01035	HELPY_RS01005	50S ribosomal protein L32	NC_012973	195753..195899	1.5e-31	98.9821	100.0	100.0	100.0	100.0	1.0
HPP12_RS01040	HELPY_RS01010	phosphate acyltransferase	NC_012973	195966..196985	0	684.485	99.1	99.7	100.0	100.0	1.0
HPP12_RS01045	HELPY_RS01015	3-oxoacyl-ACP synthase	NC_012973	197010..198002	0	676.396	99.4	99.7	100.0	100.0	1.0
HPP12_RS01050	HELPY_RS01020	hypothetical protein	NC_012973	198023..198325	5.5e-69	197.593	93.0	99.0	100.0	100.0	1.0
HPP12_RS01055	HELPY_RS01025	hypothetical protein	NC_012973	complement(198951..199334)	1.5e-89	251.521	95.3	99.2	100.0	100.0	1.0
