query	target	product	sequence	location	Eval	score	identity	similarity	query_coverage	target_coverage	BBH
HP0082	HPP12_RS00440	chemotaxis protein	NC_011498	complement(85777..87621)	0	1215.68	96.1	98.7	91.2	100.0	1.0
HP0083	HPP12_RS00450	30S ribosomal protein S9	NC_011498	complement(87954..88343)	2.1e-93	261.536	99.2	100.0	100.0	100.0	1.0
HP0084	HPP12_RS00455	50S ribosomal protein L13	NC_011498	complement(88340..88765)	2.7e-104	290.041	100.0	100.0	100.0	100.0	1.0
HP0085	HPP12_RS00460	hypothetical protein	NC_011498	complement(89077..89265)	7.4e-35	108.227	90.3	96.8	100.0	100.0	1.0
HP0086	HPP12_RS00465	malate:quinone oxidoreductase	NC_011498	complement(89272..90624)	0	922.539	99.1	100.0	100.0	100.0	1.0
HP0087	HPP12_RS00470	hypothetical protein	NC_011498	complement(90678..92051)	0	888.256	96.1	97.4	100.0	100.0	1.0
HP0088	HPP12_RS00475	RNA polymerase sigma factor RpoD	NC_011498	complement(92072..94114)	0	1308.89	97.2	97.8	100.0	100.0	1.0
HP0089	HPP12_RS00480	5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase	NC_011498	complement(94303..94998)	4.4e-166	453.751	97.8	98.7	100.0	100.0	1.0
HP0090	HPP12_RS00485	malonyl CoA-acyl carrier protein transacylase	NC_011498	complement(95009..95938)	0	632.098	99.4	99.7	100.0	100.0	1.0
HP0091	-	-	-	-	-	0	0	0	0	0	0
HP0092	HPP12_RS00500	DNA methylase N-4	NC_011498	97190..98038	0	523.857	94.6	97.8	99.6	97.9	1.0
HP0095	HPP12_RS00515	hypothetical protein	NC_011498	complement(99044..99574)	5.3e-127	350.132	98.3	98.9	100.0	100.0	1.0
HP0096	HPP12_RS00520	2-hydroxyacid dehydrogenase	NC_011498	99647..100591	0	623.624	97.8	99.0	100.0	100.0	1.0
HP0097	HPP12_RS00525	hypothetical protein	NC_011498	complement(100797..101510)	4.4e-173	471.855	97.0	98.7	100.0	100.0	1.0
HP0098	HPP12_RS00530	threonine synthase	NC_011498	complement(101617..103071)	0	949.503	95.7	97.1	100.0	100.0	1.0
HP0099	HPP12_RS00535	chemotaxis protein	NC_011498	103274..105301	0	1301.96	96.4	97.8	100.0	100.0	1.0
HP0100	HPP12_RS00540	hypothetical protein	NC_011498	105301..106407	0	728.398	97.0	98.1	100.0	100.0	1.0
HP0101	HPP12_RS00545	membrane protein	NC_011498	106526..107287	0	502.286	97.6	99.2	100.0	100.0	1.0
HP0102	HPP12_RS00550	glycosyl transferase	NC_011498	complement(107270..108052)	0	493.426	93.1	97.7	100.0	100.0	1.0
HP0103	HPP12_RS00555	chemotaxis protein	NC_011498	complement(108084..109739)	0	1088.56	97.3	98.2	97.5	100.0	1.0
HP0104	HPP12_RS00560	bifunctional metallophosphatase/5'-nucleotidase	NC_011498	complement(109981..111726)	0	1087.79	95.7	97.8	100.0	100.0	1.0
HP0105	HPP12_RS00565	S-ribosylhomocysteine lyase	NC_011498	complement(111867..112334)	2.0e-112	311.612	97.3	100.0	100.0	96.8	1.0
HP0106	HPP12_RS00570	cystathionine beta-lyase	NC_011498	complement(112372..113514)	0	762.296	97.9	98.2	99.7	99.7	1.0
HP0107	HPP12_RS00575	cysteine synthase	NC_011498	complement(113539..114456)	0	588.956	96.4	97.7	99.3	99.7	1.0
HP0108	-	-	-	-	-	0	0	0	0	0	0
HP0109	HPP12_RS00585	molecular chaperone DnaK	NC_011498	complement(115386..117248)	0	1237.63	99.5	100.0	100.0	100.0	1.0
HP0110	HPP12_RS00590	nucleotide exchange factor GrpE	NC_011498	complement(117279..117854)	5.4e-129	356.295	95.3	96.3	100.0	100.0	1.0
HP0111	HPP12_RS00595	HrcA family transcriptional regulator	NC_011498	complement(117854..118684)	0	542.347	96.7	98.6	100.0	100.0	1.0
HP0112	HPP12_RS00600	hypothetical protein	NC_011498	118895..119533	7.5e-158	432.18	97.2	99.1	91.8	100.0	1.0
HP0113	HPP12_RS00605	hypothetical protein	NC_011498	119554..119850	1.5e-63	183.726	91.8	94.9	100.0	100.0	1.0
HP0114	HPP12_RS00610	hypothetical protein	NC_011498	complement(119862..121745)	0	1250.73	97.1	98.7	99.8	100.0	1.0
HP0115	HPP12_RS00615	flagellin B	NC_011498	complement(121808..123352)	0	1013.06	99.4	99.6	100.0	100.0	1.0
HP0116	HPP12_RS00620	DNA topoisomerase I	NC_011498	123518..125728	0	1478.38	97.8	99.3	100.0	100.0	1.0
HP0117	HPP12_RS00625	radical SAM protein	NC_011498	125721..126647	0	605.905	97.7	98.7	100.0	100.0	1.0
HP0118	HPP12_RS00630	hypothetical protein	NC_011498	complement(126786..128003)	0	581.252	72.1	79.7	100.0	100.0	0.0
HP0119	HPP12_RS05880	hypothetical protein	NC_011498	complement(1232713..1233948)	0	666.766	73.9	75.6	100.0	100.0	1.0
HP0120	HPP12_RS00630	hypothetical protein	NC_011498	complement(126786..128003)	0	661.759	82.2	85.8	100.0	100.0	1.0
HP0121	HPP12_RS00635	phosphoenolpyruvate synthase	NC_011498	complement(128113..130539)	0	1661.35	99.3	99.8	99.5	100.0	1.0
HP0122	HPP12_RS00640	hypothetical protein	NC_011498	130758..130856	2.1e-19	67.781	100.0	100.0	74.4	100.0	1.0
HP0123	HPP12_RS00645	threonine--tRNA ligase	NC_011498	130897..132735	0	1242.25	98.9	99.3	100.0	100.0	1.0
HP0124	HPP12_RS00650	translation initiation factor IF-3	NC_011498	132732..133343	2.4e-148	406.371	98.0	100.0	100.0	100.0	1.0
HP0125	HPP12_RS00655	50S ribosomal protein L35	NC_011498	133324..133518	5.1e-42	126.716	100.0	100.0	100.0	100.0	1.0
HP0126	HPP12_RS00660	50S ribosomal protein L20	NC_011498	133612..133962	9.7e-81	228.409	97.4	98.3	100.0	100.0	1.0
HP0127	HPP12_RS00665	membrane protein	NC_011498	134162..135022	0	586.26	99.3	99.7	100.0	100.0	1.0
HP0128	HPP12_RS00670	hypothetical protein	NC_011498	135042..135212	1.3e-14	56.225	68.9	80.0	100.0	80.4	1.0
HP0129	HPP12_RS00675	hypothetical protein	NC_011498	135383..135820	1.7e-83	237.654	90.3	91.0	100.0	100.0	1.0
HP0130	HPP12_RS00680	hypothetical protein	NC_011498	136225..137088	0	523.857	95.1	97.9	100.0	100.0	1.0
HP0131	-	-	-	-	-	0	0	0	0	0	0
HP0132	HPP12_RS00685	L-serine ammonia-lyase	NC_011498	complement(137728..139095)	0	902.894	97.4	98.9	100.0	100.0	1.0
HP0133	HPP12_RS00690	HAAAP family serine/threonine permease	NC_011498	complement(139095..140336)	0	813.527	98.1	99.0	100.0	100.0	1.0
HP0134	HPP12_RS00695	phospho-2-dehydro-3-deoxyheptonate aldolase	NC_011498	140630..141979	0	917.146	97.8	98.9	99.6	99.6	1.0
HP0135	HPP12_RS00700	hypothetical protein	NC_011498	142269..142403	1.9e-28	90.8929	100.0	100.0	100.0	100.0	1.0
HP0136	HPP12_RS00705	peroxiredoxin	NC_011498	complement(142646..143104)	9.6e-112	309.686	98.7	99.3	100.0	100.0	1.0
HP0137	HPP12_RS00710	lactate utilization protein C	NC_011498	complement(143114..143749)	1.5e-152	417.927	97.2	99.1	100.0	100.0	1.0
HP0138	HPP12_RS00715	hypothetical protein	NC_011498	complement(143742..145187)	0	992.645	99.6	100.0	100.0	100.0	1.0
HP0139	HPP12_RS00720	oxidoreductase	NC_011498	complement(145216..145944)	0	500.745	99.6	100.0	100.0	100.0	1.0
HP0140	HPP12_RS00725	lactate permease	NC_011498	146167..147816	0	1060.06	98.4	99.5	100.0	100.0	1.0
HP0141	HPP12_RS00730	lactate permease	NC_011498	147873..149528	0	1067.76	98.7	99.6	100.0	100.0	1.0
HP0142	HPP12_RS00735	2-hydroxyacid dehydrogenase	NC_011498	complement(149774..150643)	0	557.755	94.8	97.2	88.1	100.0	1.0
HP0144	HPP12_RS00745	cytochrome c oxidase, cbb3-type subunit I	NC_011498	152379..153845	0	972.23	99.2	100.0	100.0	100.0	1.0
HP0145	HPP12_RS00750	cytochrome c oxidase, cbb3-type subunit II	NC_011498	153858..154556	2.9e-176	479.559	98.7	99.6	100.0	100.0	1.0
HP0146	HPP12_RS00755	cytochrome c oxidase, cbb3-type, CcoQ subunit	NC_011498	154567..154785	1.8e-48	143.665	95.8	98.6	98.6	100.0	1.0
HP0147	HPP12_RS00760	cytochrome c oxidase, cbb3-type subunit III	NC_011498	154787..155665	0	578.556	99.3	99.6	97.9	95.9	1.0
HP0148	HPP12_RS00765	hypothetical protein	NC_011498	155676..155882	6.9e-45	134.035	95.6	98.5	100.0	100.0	1.0
HP0149	HPP12_RS00770	hypothetical protein	NC_011498	155983..156570	2.3e-123	342.813	94.4	95.4	100.0	100.0	1.0
HP0150	HPP12_RS00775	hypothetical protein	NC_011498	156582..157163	1.3e-137	378.637	97.4	98.4	98.5	100.0	1.0
HP0151	HPP12_RS00780	membrane protein	NC_011498	157250..158017	9.9e-176	480.715	97.3	98.4	94.4	100.0	1.0
HP0152	HPP12_RS00785	hypothetical protein	NC_011498	complement(158014..158877)	0	572.007	97.2	99.0	100.0	100.0	1.0
HP0153	HPP12_RS00790	DNA recombination/repair protein RecA	NC_011498	158975..160018	0	692.96	98.8	99.7	100.0	100.0	1.0
HP0154	HPP12_RS00795	enolase	NC_011498	160030..161310	0	853.588	97.4	99.3	100.0	100.0	1.0
HP0155	HPP12_RS00800	hypothetical protein	NC_011498	161303..161578	2.8e-62	179.874	100.0	100.0	100.0	100.0	1.0
HP0156	HPP12_RS00805	AMIN domain-containing protein	NC_011498	161595..162191	1.7e-133	368.622	96.0	97.5	99.0	100.0	1.0
HP0157	HPP12_RS00810	shikimate kinase	NC_011498	162196..162684	1.0e-115	320.472	98.8	100.0	100.0	100.0	1.0
HP0158	HPP12_RS00815	membrane protein	NC_011498	162706..163662	0	647.892	99.7	100.0	100.0	100.0	1.0
HP0159	HPP12_RS00820	LPS 1,2-glucosyltransferase	NC_011498	complement(163659..164762)	0	700.664	92.5	94.4	100.0	100.0	1.0
HP0160	HPP12_RS00825	Sel1 repeat protein HcpD	NC_011498	164914..165834	0	603.594	96.4	98.0	100.0	100.0	1.0
HP0162	HPP12_RS00830	transcriptional regulator	NC_011498	complement(166362..167084)	6.3e-174	474.167	97.5	98.8	100.0	100.0	1.0
HP0163	HPP12_RS00835	delta-aminolevulinic acid dehydratase	NC_011498	complement(167085..168056)	0	654.825	98.5	98.8	100.0	100.0	1.0
HP0166	HPP12_RS00845	DNA-binding response regulator	NC_011498	complement(169435..170112)	7.4e-164	447.588	99.1	100.0	100.0	100.0	1.0
HP0167	HPP12_RS00850	hypothetical protein	NC_011498	complement(170348..170812)	5.6e-88	249.98	84.7	88.5	97.5	100.0	1.0
HP0168	HPP12_RS00855	hypothetical protein	NC_011498	complement(170803..171066)	5.7e-58	168.703	94.3	97.7	100.0	100.0	1.0
HP0169	HPP12_RS00860	protease	NC_011498	complement(171096..172376)	0	852.432	98.3	99.0	99.5	98.6	1.0
HP0170	HPP12_RS00865	chemotaxis protein	NC_011498	complement(172379..173086)	6.7e-170	464.537	91.3	92.1	100.0	100.0	1.0
HP0171	HPP12_RS00870	peptide chain release factor 2	NC_011498	complement(173156..174247)	0	731.865	98.1	99.2	100.0	100.0	1.0
HP0172	HPP12_RS00875	molybdopterin molybdenumtransferase MoeA	NC_011498	complement(174308..175483)	0	763.451	96.2	98.0	100.0	100.0	1.0
HP0173	HPP12_RS00880	flagellar biosynthesis protein FliR	NC_011498	complement(175493..176260)	2.4e-179	489.189	98.4	99.2	100.0	100.0	1.0
HP0174	HPP12_RS00885	peptidase	NC_011498	complement(176254..176982)	1.7e-159	438.728	92.6	94.6	93.8	100.0	1.0
HP0174a	HPP12_RS00890	hypothetical protein	NC_011498	complement(177091..177309)	2.3e-40	123.25	87.5	94.4	100.0	100.0	1.0
HP0175	HPP12_RS00895	peptidyl-prolyl cis-trans isomerase	NC_011498	177456..178355	0	603.208	98.7	99.3	100.0	100.0	1.0
HP0176	HPP12_RS00900	fructose-bisphosphate aldolase	NC_011498	178372..179295	0	619.002	98.7	99.3	100.0	100.0	1.0
HP0177	HPP12_RS00905	elongation factor P	NC_011498	179317..179880	2.7e-139	382.104	99.5	100.0	100.0	100.0	1.0
HP0178	HPP12_RS00925	pseudaminic acid synthase	NC_011498	complement(181882..182904)	0	676.396	97.1	98.8	100.0	100.0	1.0
HP0179	HPP12_RS00930	ABC transporter ATP-binding protein	NC_011498	complement(182908..183549)	2.3e-152	417.542	98.1	98.6	100.0	100.0	1.0
HP0180	HPP12_RS00935	apolipoprotein N-acyltransferase	NC_011498	complement(183546..184823)	0	793.112	95.8	97.9	100.0	100.0	1.0
HP0181	HPP12_RS00940	hypothetical protein	NC_011498	185054..185776	8.4e-158	432.565	93.9	96.1	100.0	96.2	1.0
HP0182	HPP12_RS00945	lysine--tRNA ligase	NC_011498	185786..187291	0	1015.76	98.4	99.2	100.0	100.0	1.0
HP0183	HPP12_RS00950	serine hydroxymethyltransferase	NC_011498	187291..188541	0	842.417	97.8	98.6	100.0	100.0	1.0
HP0184	HPP12_RS00955	ABC transporter	NC_011498	188552..189094	6.6e-136	373.244	99.4	100.0	100.0	100.0	1.0
HP0185	HPP12_RS00960	hypothetical protein	NC_011498	189116..189925	9.2e-168	461.07	92.2	93.3	100.0	100.0	1.0
HP0186	HPP12_RS00970	hypothetical protein	NC_011498	complement(191073..191534)	2.7e-74	224.557	87.1	90.0	34.2	91.5	1.0
HP0189	HPP12_RS00980	hypothetical protein	NC_011498	192189..192722	2.5e-124	343.584	98.3	99.4	100.0	100.0	1.0
HP0190	HPP12_RS00985	hypothetical protein	NC_011498	complement(192728..194236)	0	1008.44	98.4	98.8	100.0	100.0	1.0
HP0191	HPP12_RS00990	fumarate reductase	NC_011498	complement(194258..194995)	0	504.597	98.8	99.6	100.0	100.0	1.0
HP0192	HPP12_RS00995	fumarate reductase	NC_011498	complement(194988..197132)	0	1478.0	99.2	99.7	100.0	100.0	1.0
HP0193	HPP12_RS01000	fumarate reductase	NC_011498	complement(197142..197909)	0	508.449	98.4	99.2	100.0	100.0	1.0
HP0194	HPP12_RS01005	triose-phosphate isomerase	NC_011498	198115..198819	7.2e-171	466.077	96.6	97.9	100.0	100.0	1.0
HP0195	HPP12_RS01010	enoyl-[acyl-carrier-protein] reductase	NC_011498	198829..199662	0	545.043	97.1	98.9	100.0	99.3	1.0
HP0196	HPP12_RS01015	UDP-3-O-(3-hydroxymyristoyl)glucosamine N-acyltransferase	NC_011498	199662..200672	0	678.322	98.5	99.7	100.0	100.0	1.0
HP0197	HPP12_RS01020	S-adenosylmethionine synthase	NC_011498	200737..201894	0	792.727	99.2	99.5	100.0	100.0	1.0
HP0198	HPP12_RS01025	nucleoside-diphosphate kinase	NC_011498	201961..202374	3.9e-98	274.248	98.5	99.3	100.0	100.0	1.0
HP0199	HPP12_RS01030	hypothetical protein	NC_011498	202400..202756	4.2e-83	234.572	99.2	99.2	100.0	100.0	1.0
HP0200	HPP12_RS01035	50S ribosomal protein L32	NC_011498	202772..202918	2.3e-31	98.5969	97.9	100.0	100.0	100.0	1.0
HP0201	HPP12_RS01040	phosphate acyltransferase	NC_011498	202985..204004	0	672.544	98.2	98.5	99.7	100.0	1.0
HP0202	HPP12_RS01045	3-oxoacyl-ACP synthase III	NC_011498	204029..205021	0	674.085	99.1	99.4	99.7	100.0	1.0
HP0204	HPP12_RS01055	hypothetical protein	NC_011498	complement(205634..206017)	3.8e-90	253.062	96.1	100.0	100.0	100.0	1.0
HP0207	HPP12_RS01065	sodium:proton antiporter	NC_011498	209308..210414	0	734.947	97.8	99.5	89.3	100.0	1.0
HP0208	HPP12_RS01070	LPS biosynthesis protein	NC_011498	complement(210429..211418)	0	607.06	88.9	92.1	97.4	100.0	1.0
HP0209	HPP12_RS01085	membrane protein	NC_011498	211741..213093	0	883.248	94.4	98.0	100.0	100.0	1.0
HP0210	HPP12_RS01090	molecular chaperone HtpG	NC_011498	213196..215061	0	1222.22	96.9	98.7	100.0	100.0	1.0
HP0211	HPP12_RS01095	Sel1 repeat protein HcpA	NC_011498	complement(215259..216011)	4.2e-179	488.034	97.2	98.0	100.0	100.0	1.0
HP0212	HPP12_RS01100	succinyl-diaminopimelate desuccinylase	NC_011498	complement(216092..217243)	0	740.339	95.0	98.2	100.0	100.0	1.0
HP0213	HPP12_RS01105	tRNA uridine(34) 5-carboxymethylaminomethyl synthesis enzyme MnmG	NC_011498	complement(217254..219119)	0	1243.8	97.3	99.2	100.0	100.0	1.0
HP0214	HPP12_RS01110	carboxylate transporter	NC_011498	219215..220861	0	1009.21	95.5	98.2	100.0	100.0	1.0
HP0215	HPP12_RS01115	phosphatidate cytidylyltransferase	NC_011498	220874..221674	0	504.212	97.4	97.7	100.0	100.0	1.0
HP0216	HPP12_RS01120	1-deoxy-D-xylulose-5-phosphate reductoisomerase	NC_011498	221675..222781	0	701.049	95.1	97.8	100.0	100.0	1.0
HP0217	HPP12_RS01130	beta-1,4-N-acetylgalactosamyltransferase	NC_011498	223109..223960	0	549.666	92.9	96.4	73.9	99.3	1.0
HP0218	HPP12_RS01135	phospholipid-binding protein	NC_011498	complement(224028..224579)	5.7e-134	368.622	95.1	97.3	100.0	100.0	1.0
HP0219	HPP12_RS01140	DNA-binding protein	NC_011498	224725..225186	2.2e-109	304.294	96.7	98.0	96.2	100.0	1.0
HP0220	HPP12_RS01150	cysteine desulfurase IscS	NC_011498	225356..226519	0	798.505	99.7	100.0	100.0	100.0	1.0
HP0221	HPP12_RS01155	iron-sulfur cluster assembly scaffold protein NifU	NC_011498	226541..227521	0	664.455	99.4	100.0	100.0	100.0	1.0
HP0222	HPP12_RS02930	hypothetical protein	NC_011498	601996..602241	1.1e-09	45.8246	44.8	67.2	76.7	71.6	0.0
HP0223	HPP12_RS01165	DNA repair protein RadA	NC_011498	228020..229366	0	899.427	98.7	99.6	98.2	100.0	1.0
HP0224	HPP12_RS01170	peptide methionine sulfoxide reductase MsrB	NC_011498	229490..230569	0	724.546	98.6	99.4	100.0	100.0	1.0
HP0226	HPP12_RS01175	membrane protein	NC_011498	complement(230920..231753)	0	529.635	98.6	99.3	100.0	100.0	1.0
