query	target	product	sequence	location	Eval	score	identity	similarity	query_coverage	target_coverage	BBH
HPG27_RS00175	HELPY_RS00185	ATP-dependent Clp protease adaptor ClpS	NC_012973	32104..32379	4.0e-64	184.496	96.7	97.8	100.0	100.0	1.0
HPG27_RS00180	HELPY_RS00190	ATPase AAA	NC_012973	32379..34604	0	1468.75	98.2	99.2	100.0	100.0	1.0
HPG27_RS00185	HELPY_RS00195	aspartate 1-decarboxylase	NC_012973	34594..34947	1.2e-79	225.713	95.7	98.3	100.0	100.0	1.0
HPG27_RS00190	HELPY_RS00200	nucleoid-associated protein	NC_012973	34950..35252	8.6e-69	196.823	100.0	100.0	100.0	100.0	1.0
HPG27_RS00195	HELPY_RS00205	PDZ domain-containing protein	NC_012973	35252..36256	0	614.379	91.0	94.9	100.0	100.0	1.0
HPG27_RS00200	HELPY_RS00210	conjugal transfer protein TrbL	NC_012973	36264..37319	0	673.315	96.3	96.6	100.0	100.0	1.0
HPG27_RS00205	HELPY_RS00215	hypothetical protein	NC_012973	37335..37448	5.4e-24	79.337	100.0	100.0	100.0	100.0	1.0
HPG27_RS00210	HELPY_RS00220	hypothetical protein	NC_012973	37445..38188	0	497.664	98.4	99.6	100.0	100.0	1.0
HPG27_RS00215	HELPY_RS00225	conjugal transfer protein	NC_012973	38188..39177	0	603.594	95.7	97.9	100.0	100.0	1.0
HPG27_RS00220	HELPY_RS00230	membrane protein	NC_012973	39170..40300	0	724.546	94.7	96.3	100.0	100.0	1.0
HPG27_RS00225	HELPY_RS00235	mannose-1-phosphate guanylyltransferase/mannose-6-phosphate isomerase	NC_012973	40371..41783	0	926.776	96.6	98.5	99.2	99.6	1.0
HPG27_RS00230	HELPY_RS00240	GDP-mannose 4,6-dehydratase	NC_012973	41824..42969	0	772.696	97.6	98.4	100.0	100.0	1.0
HPG27_RS00235	HELPY_RS00245	GDP-fucose synthetase	NC_012973	42962..43894	0	611.298	96.8	98.1	100.0	100.0	1.0
HPG27_RS00240	HELPY_RS07435	transposase	NC_012973	complement(1517857..1519086)	3.9e-05	40.817	22.5	38.7	72.1	79.7	0.0
HPG27_RS00245	-	-	-	-	-	0	0	0	0	0	0
HPG27_RS00255	HELPY_RS00250	hydrogenase expression/formation protein HypE	NC_012973	complement(44210..45208)	0	654.055	97.9	98.5	100.0	100.0	1.0
HPG27_RS00260	HELPY_RS00255	carbamoyltransferase HypF	NC_012973	complement(45220..47472)	0	1429.85	93.5	96.4	100.0	100.0	1.0
HPG27_RS00265	HELPY_RS00260	agmatine deiminase	NC_012973	complement(47469..48461)	0	648.277	93.9	96.1	100.0	100.0	1.0
HPG27_RS00270	HELPY_RS00265	DNA methyltransferase	NC_012973	complement(48513..49211)	2.5e-175	476.863	98.7	99.6	100.0	100.0	1.0
HPG27_RS00275	HELPY_RS00270	DNA methyltransferase	NC_012973	complement(49208..49759)	2.6e-120	341.273	93.3	95.0	49.9	97.8	1.0
HPG27_RS00295	HELPY_RS00280	sodium/proline symporter	NC_012973	complement(50353..51843)	0	968.378	98.2	99.4	100.0	100.0	1.0
HPG27_RS00300	HELPY_RS00285	1-pyrroline-5-carboxylate dehydrogenase	NC_012973	complement(51870..55427)	0	2399.39	97.6	98.9	100.0	100.0	1.0
HPG27_RS00305	HELPY_RS00290	hypothetical protein	NC_012973	55756..55965	2.8e-48	142.895	97.1	97.1	100.0	100.0	1.0
HPG27_RS00310	HELPY_RS00295	M protein	NC_012973	56585..57265	3.5e-138	382.874	83.7	88.8	100.0	100.0	1.0
HPG27_RS00315	HELPY_RS00300	hypothetical protein	NC_012973	57266..58111	1.9e-86	254.603	59.7	67.4	100.0	97.2	1.0
HPG27_RS00325	HELPY_RS00310	hypothetical protein	NC_012973	60534..61103	2.3e-113	316.62	81.5	88.4	100.0	100.0	1.0
HPG27_RS00330	HELPY_RS00315	hypothetical protein	NC_012973	61119..61379	1.4e-54	159.844	90.7	95.3	100.0	100.0	1.0
HPG27_RS00340	HELPY_RS00325	hypothetical protein	NC_012973	63069..63494	1.8e-92	259.996	91.5	92.9	100.0	100.0	1.0
HPG27_RS00345	HELPY_RS00330	hypothetical protein	NC_012973	63496..63843	1.7e-71	205.297	89.5	94.7	97.4	99.1	1.0
HPG27_RS00355	HELPY_RS00345	urease accessory protein	NC_012973	complement(66337..67134)	0	526.168	94.7	97.0	100.0	100.0	1.0
HPG27_RS00360	HELPY_RS00350	urease accessory protein UreG	NC_012973	complement(67134..67733)	1.5e-148	406.757	100.0	100.0	100.0	100.0	1.0
HPG27_RS00370	HELPY_RS00360	urease accessory protein UreE	NC_012973	complement(68556..69068)	1.0e-124	343.969	98.8	100.0	100.0	100.0	1.0
HPG27_RS00375	HELPY_RS00365	acid-activated urea channel	NC_012973	complement(69070..69657)	1.1e-139	383.645	98.5	100.0	100.0	100.0	1.0
HPG27_RS00380	HELPY_RS00370	urease subunit beta	NC_012973	complement(69850..71559)	0	1174.46	99.8	99.8	100.0	100.0	1.0
HPG27_RS00385	HELPY_RS00375	urease subunit beta	NC_012973	complement(71563..72279)	3.8e-176	479.559	99.2	99.6	99.6	100.0	1.0
HPG27_RS00395	HELPY_RS00385	signal peptidase II	NC_012973	complement(72625..73098)	3.1e-94	265.774	95.5	98.7	100.0	100.0	1.0
HPG27_RS00400	HELPY_RS00390	phosphoglucosamine mutase	NC_012973	complement(73092..74429)	0	898.656	98.9	99.1	100.0	100.0	1.0
HPG27_RS00405	HELPY_RS00395	30S ribosomal protein S20	NC_012973	74519..74788	4.6e-58	169.088	98.9	100.0	100.0	100.0	1.0
HPG27_RS00410	HELPY_RS00400	peptide chain release factor 1	NC_012973	74916..75974	0	703.36	98.9	99.1	100.0	100.0	1.0
HPG27_RS00420	HELPY_RS00410	hypothetical protein	NC_012973	76638..78050	3.6e-147	413.69	98.5	98.5	97.6	42.8	1.0
HPG27_RS00425	HELPY_RS00415	hypothetical protein	NC_012973	78302..80065	0	861.292	91.5	93.7	93.8	93.4	1.0
HPG27_RS00435	HELPY_RS00430	30S ribosomal protein S9	NC_012973	complement(82617..83006)	1.3e-92	259.61	99.2	99.2	100.0	100.0	1.0
HPG27_RS00440	HELPY_RS00435	50S ribosomal protein L13	NC_012973	complement(83003..83428)	2.7e-104	290.041	100.0	100.0	100.0	100.0	1.0
HPG27_RS00445	HELPY_RS00440	hypothetical protein	NC_012973	complement(83738..83926)	1.1e-35	110.538	91.9	98.4	100.0	100.0	1.0
HPG27_RS00450	HELPY_RS00445	malate:quinone oxidoreductase	NC_012973	complement(83932..85284)	0	924.08	99.6	100.0	100.0	100.0	1.0
HPG27_RS00455	HELPY_RS00450	hypothetical protein	NC_012973	complement(85338..86711)	0	917.531	96.9	98.0	100.0	100.0	1.0
HPG27_RS00460	HELPY_RS00455	RNA polymerase sigma factor RpoD	NC_012973	complement(86732..88771)	0	1308.51	96.6	97.9	100.0	100.0	1.0
HPG27_RS00465	HELPY_RS00460	5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase	NC_012973	complement(89051..89746)	8.1e-165	450.284	97.4	98.3	100.0	100.0	1.0
HPG27_RS00470	HELPY_RS00465	malonyl CoA-acyl carrier protein transacylase	NC_012973	complement(89757..90686)	0	632.098	99.7	99.7	100.0	100.0	1.0
HPG27_RS00485	HELPY_RS00480	DNA methylase N-4	NC_012973	91938..92771	0	551.206	96.4	97.8	100.0	100.0	1.0
HPG27_RS00490	HELPY_RS00485	alpha-1,2-fucosyltransferase	NC_012973	complement(92792..93232)	6.4e-111	306.99	98.6	100.0	100.0	100.0	1.0
HPG27_RS00495	-	-	-	-	-	0	0	0	0	0	0
HPG27_RS00500	HELPY_RS00495	hypothetical protein	NC_012973	complement(93794..94324)	3.5e-124	343.199	96.6	98.9	100.0	100.0	1.0
HPG27_RS00505	HELPY_RS00500	2-hydroxyacid dehydrogenase	NC_012973	94397..95341	0	620.542	97.5	98.7	100.0	100.0	1.0
HPG27_RS00510	HELPY_RS00505	hypothetical protein	NC_012973	complement(95555..96268)	1.3e-172	470.7	96.6	98.7	100.0	100.0	1.0
HPG27_RS00515	HELPY_RS00510	threonine synthase	NC_012973	complement(96373..97827)	0	961.829	96.7	98.3	100.0	100.0	1.0
HPG27_RS00520	HELPY_RS00515	chemotaxis protein	NC_012973	98030..100057	0	1344.72	99.0	99.6	100.0	100.0	1.0
HPG27_RS00525	HELPY_RS00520	hypothetical protein	NC_012973	100057..101163	0	727.628	96.7	98.4	100.0	100.0	1.0
HPG27_RS00530	HELPY_RS00525	membrane protein	NC_012973	101376..102137	0	497.278	96.4	98.4	100.0	100.0	1.0
HPG27_RS00535	HELPY_RS00530	glycosyl transferase	NC_012973	complement(102134..102901)	0	503.056	96.9	98.8	98.1	100.0	1.0
HPG27_RS00540	HELPY_RS00535	chemotaxis protein	NC_012973	complement(102933..104630)	0	1108.21	96.3	97.9	100.0	100.0	1.0
HPG27_RS00545	HELPY_RS00540	2',3'-cyclic-nucleotide 2'-phosphodiesterase	NC_012973	complement(104833..106578)	0	1138.25	96.7	98.3	100.0	100.0	1.0
HPG27_RS00550	HELPY_RS00545	S-ribosylhomocysteinase	NC_012973	complement(106722..107180)	3.0e-113	313.538	96.7	99.3	97.4	99.3	1.0
HPG27_RS00555	HELPY_RS00550	cystathionine beta-lyase	NC_012973	complement(107218..108360)	0	768.844	98.4	98.7	100.0	100.0	1.0
HPG27_RS00560	HELPY_RS00555	cysteine synthase	NC_012973	complement(108385..109302)	0	580.867	94.8	96.7	100.0	100.0	1.0
HPG27_RS00565	-	-	-	-	-	0	0	0	0	0	0
HPG27_RS00570	HELPY_RS00565	molecular chaperone DnaK	NC_012973	complement(110242..112104)	0	1235.32	99.4	100.0	100.0	100.0	1.0
HPG27_RS00575	HELPY_RS00570	nucleotide exchange factor GrpE	NC_012973	complement(112135..112710)	3.7e-131	362.073	94.8	96.3	100.0	100.0	1.0
HPG27_RS00580	HELPY_RS00575	HrcA family transcriptional regulator	NC_012973	complement(112710..113540)	0	543.117	97.1	98.6	100.0	100.0	1.0
HPG27_RS00585	HELPY_RS00580	hypothetical protein	NC_012973	113752..114390	1.2e-159	435.647	99.1	99.5	100.0	100.0	1.0
HPG27_RS00590	HELPY_RS00585	hypothetical protein	NC_012973	114411..114707	1.4e-63	183.726	91.8	95.9	100.0	100.0	1.0
HPG27_RS00595	HELPY_RS00590	hypothetical protein	NC_012973	complement(114717..116600)	0	1259.2	98.1	99.5	100.0	100.0	1.0
HPG27_RS00600	HELPY_RS00595	flagellin B	NC_012973	complement(116650..118194)	0	1018.07	100.0	100.0	100.0	100.0	1.0
HPG27_RS00605	HELPY_RS00600	DNA topoisomerase I	NC_012973	118360..120570	0	1478.38	98.2	99.0	100.0	100.0	1.0
HPG27_RS00610	HELPY_RS00605	radical SAM protein	NC_012973	120563..121489	0	582.022	94.8	96.4	100.0	100.0	1.0
HPG27_RS00615	HELPY_RS05625	hypothetical protein	NC_012973	complement(1162839..1164008)	0	587.8	80.1	85.7	99.0	94.6	1.0
HPG27_RS00620	HELPY_RS00615	phosphoenolpyruvate synthase	NC_012973	complement(122932..125364)	0	1665.97	99.3	99.9	99.8	100.0	1.0
HPG27_RS00625	HELPY_RS00620	hypothetical protein	NC_012973	125582..125680	2.2e-19	67.3958	100.0	100.0	100.0	100.0	1.0
HPG27_RS00630	HELPY_RS00625	threonine--tRNA ligase	NC_012973	125721..127559	0	1224.54	97.2	98.7	100.0	100.0	1.0
HPG27_RS00635	HELPY_RS00630	translation initiation factor IF-3	NC_012973	127556..128167	1.6e-148	406.757	98.0	98.5	100.0	100.0	1.0
HPG27_RS00640	HELPY_RS00635	50S ribosomal protein L35	NC_012973	128148..128342	4.9e-42	126.716	100.0	100.0	100.0	100.0	1.0
HPG27_RS00645	HELPY_RS00640	50S ribosomal protein L20	NC_012973	128436..128786	6.0e-82	231.491	98.3	99.1	100.0	100.0	1.0
HPG27_RS00650	HELPY_RS00645	membrane protein	NC_012973	128986..129846	0	583.563	98.6	99.7	100.0	100.0	1.0
HPG27_RS00655	HELPY_RS00650	hypothetical protein	NC_012973	129898..130023	6.1e-23	76.6406	87.8	95.1	100.0	100.0	1.0
HPG27_RS00660	HELPY_RS00655	hypothetical protein	NC_012973	130196..130627	6.4e-94	263.848	95.1	98.6	100.0	100.0	1.0
HPG27_RS00665	HELPY_RS00660	hypothetical protein	NC_012973	131040..131900	0	504.982	94.4	97.2	100.0	100.0	1.0
HPG27_RS00670	HELPY_RS00670	L-serine ammonia-lyase	NC_012973	complement(132534..133901)	0	882.093	95.6	97.1	100.0	100.0	1.0
HPG27_RS00675	HELPY_RS00675	HAAAP family serine/threonine permease	NC_012973	complement(133901..135142)	0	824.698	99.5	99.8	100.0	100.0	1.0
HPG27_RS00680	HELPY_RS00680	phospho-2-dehydro-3-deoxyheptonate aldolase	NC_012973	135323..136672	0	932.939	99.1	99.8	100.0	100.0	1.0
HPG27_RS00685	HELPY_RS00685	hypothetical protein	NC_012973	136961..137095	1.8e-28	90.8929	100.0	100.0	100.0	100.0	1.0
HPG27_RS00690	HELPY_RS00690	peroxiredoxin	NC_012973	complement(137327..137785)	7.0e-111	307.375	98.0	99.3	100.0	100.0	1.0
HPG27_RS00695	HELPY_RS00695	lactate utilization protein C	NC_012973	complement(137795..138430)	1.3e-153	420.239	97.2	99.5	100.0	100.0	1.0
HPG27_RS00700	HELPY_RS00700	hypothetical protein	NC_012973	complement(138423..139868)	0	991.49	99.4	99.8	100.0	100.0	1.0
HPG27_RS00705	HELPY_RS00705	oxidoreductase	NC_012973	complement(139897..140625)	0	498.819	99.2	99.6	100.0	100.0	1.0
HPG27_RS00710	HELPY_RS00710	lactate permease	NC_012973	140850..142499	0	1061.21	98.5	99.5	100.0	100.0	1.0
HPG27_RS00715	HELPY_RS00715	lactate permease	NC_012973	142549..144204	0	1057.74	97.6	98.9	100.0	100.0	1.0
HPG27_RS00720	HELPY_RS00720	DNA glycosylase	NC_012973	complement(144228..145097)	0	573.163	97.6	98.6	100.0	100.0	1.0
HPG27_RS00725	HELPY_RS00725	ABC transporter permease	NC_012973	complement(145215..146663)	0	926.391	97.7	98.3	100.0	100.0	1.0
HPG27_RS00730	HELPY_RS00730	cytochrome c oxidase, cbb3-type subunit I	NC_012973	146833..148299	0	974.926	99.4	99.8	100.0	100.0	1.0
HPG27_RS00735	HELPY_RS00735	cytochrome c oxidase, cbb3-type subunit II	NC_012973	148312..149010	1.3e-175	477.633	98.3	99.6	100.0	100.0	1.0
HPG27_RS00740	HELPY_RS00740	cytochrome c oxidase, cbb3-type, CcoQ subunit	NC_012973	149021..149239	8.9e-49	144.436	95.8	98.6	100.0	100.0	1.0
HPG27_RS00745	HELPY_RS00745	cytochrome c oxidase, cbb3-type subunit III	NC_012973	149241..150119	0	602.823	99.7	99.7	100.0	100.0	1.0
HPG27_RS00750	HELPY_RS00750	hypothetical protein	NC_012973	150130..150336	2.2e-45	135.576	97.1	100.0	100.0	100.0	1.0
HPG27_RS00755	HELPY_RS00755	hypothetical protein	NC_012973	150437..151021	1.3e-114	320.472	89.8	92.9	100.0	100.0	1.0
HPG27_RS00765	HELPY_RS00765	membrane protein	NC_012973	151704..152471	5.6e-156	429.869	96.1	97.3	100.0	100.0	1.0
HPG27_RS00770	HELPY_RS00770	hypothetical protein	NC_012973	complement(152468..153331)	0	572.778	97.6	98.6	100.0	100.0	1.0
HPG27_RS00775	HELPY_RS00775	DNA recombination/repair protein RecA	NC_012973	153431..154474	0	689.493	98.3	99.4	100.0	100.0	1.0
HPG27_RS00780	HELPY_RS00780	phosphopyruvate hydratase	NC_012973	154487..155767	0	859.751	98.8	99.3	100.0	100.0	1.0
HPG27_RS00785	HELPY_RS00785	hypothetical protein	NC_012973	155760..156035	4.2e-61	176.792	98.9	98.9	100.0	100.0	1.0
HPG27_RS00790	HELPY_RS00790	AMIN domain protein	NC_012973	156052..156648	1.8e-143	393.66	97.5	98.0	100.0	100.0	1.0
HPG27_RS00795	HELPY_RS00795	shikimate kinase	NC_012973	156653..157141	7.8e-116	320.857	98.8	100.0	100.0	100.0	1.0
HPG27_RS00800	HELPY_RS00800	membrane protein	NC_012973	157163..158119	0	648.277	99.7	100.0	100.0	100.0	1.0
HPG27_RS00805	HELPY_RS00805	LPS 1,2-glucosyltransferase	NC_012973	complement(158116..159219)	0	712.99	94.0	96.2	100.0	100.0	1.0
HPG27_RS00810	HELPY_RS00810	Sel1 repeat protein HcpD	NC_012973	159373..160293	0	599.356	95.1	98.4	100.0	100.0	1.0
HPG27_RS00820	HELPY_RS00820	transcriptional regulator	NC_012973	complement(160817..161539)	3.6e-176	479.945	98.3	99.6	100.0	100.0	1.0
HPG27_RS00825	HELPY_RS00825	delta-aminolevulinic acid dehydratase	NC_012973	complement(161540..162511)	0	649.047	97.5	98.1	100.0	100.0	1.0
HPG27_RS00830	HELPY_RS00830	two-component sensor histidine kinase	NC_012973	complement(162533..163864)	0	843.573	97.4	99.3	94.6	95.7	1.0
HPG27_RS00835	HELPY_RS00835	DNA-binding response regulator	NC_012973	complement(163890..164567)	5.0e-164	447.973	99.6	99.6	100.0	100.0	1.0
HPG27_RS00840	HELPY_RS00840	hypothetical protein	NC_012973	complement(164810..165277)	2.3e-64	190.274	79.6	83.3	100.0	100.0	1.0
HPG27_RS00845	HELPY_RS00845	hypothetical protein	NC_012973	complement(165268..165531)	1.5e-55	162.54	92.0	93.1	100.0	100.0	1.0
HPG27_RS00850	HELPY_RS00850	protease	NC_012973	complement(165565..166845)	0	866.685	98.8	99.3	100.0	100.0	1.0
HPG27_RS00855	HELPY_RS00855	chemotaxis protein	NC_012973	complement(166848..167579)	3.1e-152	419.468	95.9	97.1	100.0	100.0	1.0
HPG27_RS00860	HELPY_RS00860	peptide chain release factor 2	NC_012973	complement(167649..168740)	0	739.569	99.2	99.4	100.0	100.0	1.0
HPG27_RS00865	HELPY_RS00865	molybdopterin molybdenumtransferase MoeA	NC_012973	complement(168801..169976)	0	763.066	95.7	98.7	100.0	100.0	1.0
HPG27_RS00870	HELPY_RS00870	flagellar biosynthesis protein FliR	NC_012973	complement(169986..170753)	1.3e-180	492.271	99.2	99.6	100.0	100.0	1.0
HPG27_RS00875	HELPY_RS00875	peptidase	NC_012973	complement(170747..171475)	4.0e-167	457.218	95.9	97.1	100.0	100.0	1.0
HPG27_RS00880	HELPY_RS00885	peptidyl-prolyl cis-trans isomerase	NC_012973	171948..172847	0	605.134	99.3	99.3	100.0	100.0	1.0
HPG27_RS00885	HELPY_RS00890	fructose-bisphosphate aldolase	NC_012973	172864..173787	0	619.002	98.7	100.0	100.0	100.0	1.0
HPG27_RS00890	HELPY_RS00895	elongation factor P	NC_012973	173809..174372	2.6e-139	382.104	99.5	100.0	100.0	100.0	1.0
HPG27_RS00895	HELPY_RS00900	pseudaminic acid synthase	NC_012973	complement(174875..175903)	0	670.618	96.5	98.5	100.0	99.4	1.0
HPG27_RS00900	HELPY_RS00905	ABC transporter ATP-binding protein	NC_012973	complement(175907..176548)	2.5e-150	412.149	95.8	98.6	100.0	100.0	1.0
HPG27_RS00905	HELPY_RS00910	apolipoprotein N-acyltransferase	NC_012973	complement(176545..177822)	0	816.609	96.2	97.9	100.0	100.0	1.0
HPG27_RS00910	HELPY_RS00915	hypothetical protein	NC_012973	178053..178754	2.6e-168	459.529	97.4	99.1	100.0	100.0	1.0
HPG27_RS00915	HELPY_RS00920	lysine--tRNA ligase	NC_012973	178764..180269	0	1011.91	98.6	99.4	100.0	100.0	1.0
HPG27_RS00920	HELPY_RS00925	serine hydroxymethyltransferase	NC_012973	180269..181519	0	847.425	98.3	99.3	100.0	100.0	1.0
HPG27_RS00925	HELPY_RS00930	ABC transporter	NC_012973	181530..182072	6.4e-136	373.244	99.4	100.0	100.0	100.0	1.0
HPG27_RS00930	HELPY_RS00935	hypothetical protein	NC_012973	182094..182897	1.2e-172	473.396	94.8	95.5	100.0	100.0	1.0
HPG27_RS00935	-	-	-	-	-	0	0	0	0	0	0
HPG27_RS00940	HELPY_RS00940	hypothetical protein	NC_012973	complement(183289..184617)	0	702.59	85.5	92.5	100.0	93.9	1.0
HPG27_RS00945	HELPY_RS07370	hypothetical protein	NC_012973	1506670..1508421	2.2e-05	36.965	45.0	65.0	40.0	6.9	0.0
HPG27_RS00955	HELPY_RS00950	TIGR00645 family protein	NC_012973	185156..185689	8.2e-125	344.739	98.3	98.9	100.0	100.0	1.0
HPG27_RS00960	HELPY_RS00955	hypothetical protein	NC_012973	complement(185695..187203)	0	1014.6	98.8	99.4	100.0	100.0	1.0
HPG27_RS00965	HELPY_RS00960	fumarate reductase	NC_012973	complement(187225..187962)	0	506.908	98.8	100.0	100.0	100.0	1.0
HPG27_RS00970	HELPY_RS00965	fumarate reductase	NC_012973	complement(187955..190099)	0	1479.54	99.3	99.4	100.0	100.0	1.0
HPG27_RS00975	HELPY_RS00970	fumarate reductase	NC_012973	complement(190109..190876)	0	511.531	99.2	99.6	100.0	100.0	1.0
HPG27_RS00980	HELPY_RS00975	triose-phosphate isomerase	NC_012973	191092..191796	6.7e-170	463.381	96.2	98.3	100.0	100.0	1.0
HPG27_RS00985	HELPY_RS00980	enoyl-[acyl-carrier-protein] reductase	NC_012973	191806..192633	0	549.28	98.9	99.6	99.6	99.6	1.0
HPG27_RS00990	HELPY_RS00985	UDP-3-O-(3-hydroxymyristoyl)glucosamine N-acyltransferase	NC_012973	192643..193653	0	669.848	98.2	99.1	100.0	100.0	1.0
HPG27_RS00995	HELPY_RS00990	methionine adenosyltransferase	NC_012973	193718..194875	0	792.341	99.2	99.7	100.0	100.0	1.0
HPG27_RS01000	HELPY_RS00995	nucleoside-diphosphate kinase	NC_012973	194942..195355	2.2e-97	272.322	97.8	99.3	100.0	100.0	1.0
HPG27_RS01005	HELPY_RS01000	hypothetical protein	NC_012973	195381..195737	5.9e-83	234.187	97.5	99.2	100.0	100.0	1.0
HPG27_RS01010	HELPY_RS01005	50S ribosomal protein L32	NC_012973	195753..195899	1.4e-30	96.6709	97.9	97.9	100.0	100.0	1.0
HPG27_RS01015	HELPY_RS01010	phosphate acyltransferase	NC_012973	195966..196985	0	678.322	97.9	99.1	100.0	100.0	1.0
HPG27_RS01020	HELPY_RS01015	3-oxoacyl-ACP synthase	NC_012973	197010..198002	0	673.7	99.1	99.7	100.0	100.0	1.0
HPG27_RS01030	HELPY_RS01025	hypothetical protein	NC_012973	complement(198951..199334)	2.9e-88	248.44	94.5	97.6	100.0	100.0	1.0
HPG27_RS01035	-	-	-	-	-	0	0	0	0	0	0
HPG27_RS01040	HELPY_RS01035	sodium:proton antiporter	NC_012973	202476..203582	0	731.095	97.6	98.6	100.0	100.0	1.0
HPG27_RS01045	HELPY_RS01040	LPS biosynthesis protein	NC_012973	complement(203596..204627)	0	644.04	93.3	95.6	100.0	100.0	1.0
HPG27_RS01050	HELPY_RS00805	LPS 1,2-glucosyltransferase	NC_012973	complement(158116..159219)	1.3e-11	51.9878	60.5	73.7	97.4	10.4	0.0
HPG27_RS01055	HELPY_RS01045	membrane protein	NC_012973	204927..206279	0	902.508	96.9	98.7	100.0	100.0	1.0
HPG27_RS01060	HELPY_RS01050	molecular chaperone HtpG	NC_012973	206382..208247	0	1229.16	97.3	99.4	100.0	100.0	1.0
HPG27_RS01065	HELPY_RS01055	Sel1 repeat protein HcpA	NC_012973	complement(208444..209196)	8.1e-176	479.945	95.6	98.0	100.0	100.0	1.0
HPG27_RS01070	HELPY_RS01065	succinyl-diaminopimelate desuccinylase	NC_012973	complement(209655..210806)	0	755.362	96.1	97.9	100.0	100.0	1.0
