query	target	product	sequence	location	Eval	score	identity	similarity	query_coverage	target_coverage	BBH
HPP12_RS00240	HPG27_RS07115	hypothetical protein	NC_011333	1472372..1472851	8.0e-05	34.2686	42.1	63.2	47.5	23.3	1.0
HPP12_RS00245	HPG27_RS00255	hydrogenase expression/formation protein HypE	NC_011333	complement(46226..47224)	0	652.514	97.6	98.5	100.0	100.0	1.0
HPP12_RS00250	HPG27_RS00260	carbamoyltransferase HypF	NC_011333	complement(47227..49479)	0	1413.67	92.3	95.7	100.0	100.0	1.0
HPP12_RS00255	HPG27_RS00265	agmatine deiminase	NC_011333	complement(49476..50468)	0	649.047	94.2	96.4	100.0	100.0	1.0
HPP12_RS00260	HPG27_RS00270	DNA methyltransferase	NC_011333	complement(50520..51218)	1.4e-171	467.618	96.5	99.6	100.0	99.1	1.0
HPP12_RS00265	HPG27_RS00275	DNA cytosine methyltransferase	NC_011333	complement(51215..52282)	0	703.745	96.3	97.5	100.0	100.0	1.0
HPP12_RS00270	-	-	-	-	-	0	0	0	0	0	0
HPP12_RS00275	-	-	-	-	-	0	0	0	0	0	0
HPP12_RS00280	HPG27_RS00275	DNA cytosine methyltransferase	NC_011333	complement(51215..52282)	3.1e-16	76.6406	25.6	43.3	44.8	94.6	0.0
HPP12_RS00285	HPG27_RS00295	sodium/proline symporter	NC_011333	complement(57419..58909)	0	974.926	99.2	99.6	100.0	100.0	1.0
HPP12_RS00290	HPG27_RS00300	1-pyrroline-5-carboxylate dehydrogenase	NC_011333	complement(58936..62493)	0	2404.79	98.0	99.2	100.0	100.0	1.0
HPP12_RS00295	HPG27_RS00305	hypothetical protein	NC_011333	62823..63032	4.8e-48	142.124	97.1	97.1	100.0	100.0	1.0
HPP12_RS00300	HPG27_RS00315	hypothetical protein	NC_011333	64308..65042	2.0e-10	51.9878	39.6	61.5	74.0	37.3	0.0
HPP12_RS00305	HPG27_RS00315	hypothetical protein	NC_011333	64308..65042	4.5e-105	303.138	71.5	76.8	74.1	95.1	1.0
HPP12_RS00320	HPG27_RS00325	hypothetical protein	NC_011333	67486..68049	1.1e-133	367.851	94.7	96.8	100.0	100.0	1.0
HPP12_RS00325	HPG27_RS00330	hypothetical protein	NC_011333	68065..68325	9.3e-54	157.918	89.5	94.2	100.0	100.0	1.0
HPP12_RS00335	HPG27_RS00340	hypothetical protein	NC_011333	69706..70131	3.1e-92	259.61	90.1	93.6	100.0	100.0	1.0
HPP12_RS00340	HPG27_RS00345	hypothetical protein	NC_011333	70133..70486	7.0e-66	191.045	83.3	91.2	99.1	97.4	1.0
HPP12_RS00345	-	-	-	-	-	0	0	0	0	0	0
HPP12_RS00350	-	-	-	-	-	0	0	0	0	0	0
HPP12_RS00360	HPG27_RS00355	urease accessory protein UreH	NC_011333	complement(72959..73756)	0	531.176	96.2	97.4	100.0	100.0	1.0
HPP12_RS00365	HPG27_RS00360	urease accessory protein UreG	NC_011333	complement(73756..74355)	1.9e-147	403.675	99.5	99.5	100.0	100.0	1.0
HPP12_RS00370	-	-	-	-	-	0	0	0	0	0	0
HPP12_RS00375	HPG27_RS00370	urease accessory protein UreE	NC_011333	complement(75171..75683)	2.2e-125	345.51	99.4	100.0	100.0	100.0	1.0
HPP12_RS00380	HPG27_RS00375	acid-activated urea channel	NC_011333	complement(75685..76272)	4.1e-141	387.497	99.5	100.0	100.0	100.0	1.0
HPP12_RS00385	HPG27_RS00380	urease subunit beta	NC_011333	complement(76464..78173)	0	1176.77	100.0	100.0	100.0	100.0	1.0
HPP12_RS00390	HPG27_RS00385	urease subunit beta	NC_011333	complement(78184..78903)	3.0e-177	482.641	100.0	100.0	100.0	99.6	1.0
HPP12_RS00400	HPG27_RS00395	signal peptidase II	NC_011333	complement(79249..79722)	4.1e-104	290.812	96.2	98.1	100.0	100.0	1.0
HPP12_RS00405	HPG27_RS00400	phosphoglucosamine mutase	NC_011333	complement(79716..81053)	0	902.894	98.9	99.6	100.0	100.0	1.0
HPP12_RS00410	HPG27_RS00405	30S ribosomal protein S20	NC_011333	81143..81412	2.8e-58	169.474	100.0	100.0	100.0	100.0	1.0
HPP12_RS00415	HPG27_RS00410	peptide chain release factor 1	NC_011333	81536..82594	0	698.738	98.6	99.4	100.0	100.0	1.0
HPP12_RS00420	-	-	-	-	-	0	0	0	0	0	0
HPP12_RS00425	HPG27_RS00420	hypothetical protein	NC_011333	83152..83775	1.0e-146	413.305	98.5	98.5	43.3	97.6	1.0
HPP12_RS00430	HPG27_RS00425	hypothetical protein	NC_011333	84023..85756	0	871.692	92.4	94.6	94.8	95.3	1.0
HPP12_RS00435	-	-	-	-	-	0	0	0	0	0	0
HPP12_RS00440	HPG27_RS00520	chemotaxis protein	NC_011333	103546..105573	3.7e-158	465.692	43.4	64.7	95.9	87.9	0.0
HPP12_RS00450	HPG27_RS00435	30S ribosomal protein S9	NC_011333	complement(88206..88595)	2.1e-93	261.536	99.2	100.0	100.0	100.0	1.0
HPP12_RS00455	HPG27_RS00440	50S ribosomal protein L13	NC_011333	complement(88592..89017)	1.4e-103	288.115	99.3	99.3	100.0	100.0	1.0
HPP12_RS00460	HPG27_RS00445	hypothetical protein	NC_011333	complement(89331..89519)	1.9e-37	114.775	96.8	100.0	100.0	100.0	1.0
HPP12_RS00465	HPG27_RS00450	malate:quinone oxidoreductase	NC_011333	complement(89526..90878)	0	920.998	98.9	100.0	100.0	100.0	1.0
HPP12_RS00470	HPG27_RS00455	hypothetical protein	NC_011333	complement(90932..92305)	0	916.761	96.5	98.0	100.0	100.0	1.0
HPP12_RS00475	HPG27_RS00460	RNA polymerase sigma factor RpoD	NC_011333	complement(92325..94373)	0	1317.37	97.1	98.4	100.0	100.0	1.0
HPP12_RS00480	HPG27_RS00465	5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase	NC_011333	complement(94567..95262)	9.7e-169	460.299	99.1	99.6	100.0	100.0	1.0
HPP12_RS00485	HPG27_RS00470	malonyl CoA-acyl carrier protein transacylase	NC_011333	complement(95273..96202)	0	633.254	99.7	99.7	100.0	100.0	1.0
HPP12_RS00500	HPG27_RS00485	DNA methylase N-4	NC_011333	97456..98289	0	523.857	95.3	98.2	97.5	99.3	1.0
HPP12_RS00505	HPG27_RS00490	alpha-1,2-fucosyltransferase	NC_011333	complement(98308..98748)	1.1e-108	301.597	97.3	98.6	100.0	100.0	1.0
HPP12_RS00515	HPG27_RS00500	hypothetical protein	NC_011333	complement(99308..99838)	4.8e-123	340.117	97.2	98.3	100.0	100.0	1.0
HPP12_RS00520	HPG27_RS00505	2-hydroxyacid dehydrogenase	NC_011333	99911..100855	0	615.92	97.1	98.1	100.0	100.0	1.0
HPP12_RS00525	HPG27_RS00510	hypothetical protein	NC_011333	complement(101070..101783)	2.5e-173	472.241	97.5	99.2	99.6	99.6	1.0
HPP12_RS00530	HPG27_RS00515	threonine synthase	NC_011333	complement(101890..103344)	0	970.304	97.5	98.6	100.0	100.0	1.0
HPP12_RS00535	HPG27_RS00520	chemotaxis protein	NC_011333	103546..105573	0	1336.24	98.5	99.3	100.0	100.0	1.0
HPP12_RS00540	HPG27_RS00525	hypothetical protein	NC_011333	105573..106679	0	735.717	97.8	99.2	100.0	100.0	1.0
HPP12_RS00545	HPG27_RS00530	membrane protein	NC_011333	106895..107656	0	492.656	95.7	98.0	100.0	100.0	1.0
HPP12_RS00550	HPG27_RS00535	glycosyl transferase	NC_011333	complement(107639..108421)	0	504.597	95.0	96.9	100.0	100.0	1.0
HPP12_RS00555	HPG27_RS00540	chemotaxis protein	NC_011333	complement(108452..110149)	0	1094.72	97.8	98.7	100.0	97.5	1.0
HPP12_RS00560	HPG27_RS00545	2',3'-cyclic-nucleotide 2'-phosphodiesterase	NC_011333	complement(110357..112102)	0	1137.48	96.4	97.8	100.0	100.0	1.0
HPP12_RS00565	HPG27_RS00550	S-ribosylhomocysteine lyase	NC_011333	complement(112243..112710)	1.3e-117	324.709	97.4	100.0	100.0	100.0	1.0
HPP12_RS00570	HPG27_RS00555	cystathionine beta-lyase	NC_011333	complement(112740..113882)	0	764.607	97.9	98.2	99.7	99.7	1.0
HPP12_RS00575	HPG27_RS00560	cysteine synthase	NC_011333	complement(113903..114820)	0	584.334	95.4	97.7	99.7	99.7	1.0
HPP12_RS00585	HPG27_RS00570	molecular chaperone DnaK	NC_011333	complement(115576..117438)	0	1237.25	99.4	100.0	100.0	100.0	1.0
HPP12_RS00590	HPG27_RS00575	nucleotide exchange factor GrpE	NC_011333	complement(117469..118044)	3.0e-131	362.073	94.8	97.4	100.0	100.0	1.0
HPP12_RS00595	HPG27_RS00580	HrcA family transcriptional regulator	NC_011333	complement(118044..118874)	0	537.724	95.7	98.6	100.0	100.0	1.0
HPP12_RS00600	HPG27_RS00585	hypothetical protein	NC_011333	119255..119893	3.6e-157	429.483	96.7	98.6	100.0	100.0	1.0
HPP12_RS00605	HPG27_RS00590	hypothetical protein	NC_011333	119914..120210	1.4e-63	183.726	92.9	94.9	100.0	100.0	1.0
HPP12_RS00610	HPG27_RS00595	hypothetical protein	NC_011333	complement(120220..122103)	0	1259.59	97.8	99.4	100.0	100.0	1.0
HPP12_RS00615	HPG27_RS00600	flagellin B	NC_011333	complement(122164..123708)	0	1015.76	99.6	99.8	100.0	100.0	1.0
HPP12_RS00620	HPG27_RS00605	DNA topoisomerase I	NC_011333	123873..126083	0	1469.14	97.4	98.9	100.0	100.0	1.0
HPP12_RS00625	HPG27_RS00610	radical SAM protein	NC_011333	126076..127002	0	603.208	97.1	98.7	100.0	100.0	1.0
HPP12_RS00630	HPG27_RS00615	hypothetical protein	NC_011333	complement(127142..128326)	0	656.366	84.0	86.4	95.6	99.7	1.0
HPP12_RS00635	HPG27_RS00620	phosphoenolpyruvate synthase	NC_011333	complement(128482..130920)	0	1666.36	99.5	99.9	100.0	99.5	1.0
HPP12_RS00640	HPG27_RS00625	hypothetical protein	NC_011333	131140..131238	2.3e-19	67.3958	100.0	100.0	100.0	100.0	1.0
HPP12_RS00645	HPG27_RS00630	threonine--tRNA ligase	NC_011333	131279..133117	0	1243.41	98.9	99.5	100.0	100.0	1.0
HPP12_RS00650	HPG27_RS00635	translation initiation factor IF-3	NC_011333	133114..133725	1.9e-146	401.749	96.6	98.5	100.0	100.0	1.0
HPP12_RS00655	HPG27_RS00640	50S ribosomal protein L35	NC_011333	133706..133900	5.0e-42	126.716	100.0	100.0	100.0	100.0	1.0
HPP12_RS00660	HPG27_RS00645	50S ribosomal protein L20	NC_011333	133995..134345	1.5e-80	228.024	97.4	97.4	100.0	100.0	1.0
HPP12_RS00665	HPG27_RS00650	membrane protein	NC_011333	134546..135406	0	587.8	99.7	100.0	100.0	100.0	1.0
HPP12_RS00670	HPG27_RS00655	hypothetical protein	NC_011333	135458..135583	1.0e-18	67.0106	80.0	84.4	80.4	100.0	1.0
HPP12_RS00675	HPG27_RS00660	hypothetical protein	NC_011333	135754..136185	5.4e-93	261.536	94.5	96.6	100.0	100.0	1.0
HPP12_RS00680	HPG27_RS00665	hypothetical protein	NC_011333	136595..137455	0	523.472	95.5	97.2	100.0	100.0	1.0
HPP12_RS00685	HPG27_RS00670	L-serine ammonia-lyase	NC_011333	complement(138106..139473)	0	909.057	98.0	99.3	100.0	100.0	1.0
HPP12_RS00690	HPG27_RS00675	HAAAP family serine/threonine permease	NC_011333	complement(139473..140714)	0	818.535	98.8	99.5	100.0	100.0	1.0
HPP12_RS00695	HPG27_RS00680	phospho-2-dehydro-3-deoxyheptonate aldolase	NC_011333	140895..142244	0	924.08	98.0	98.9	100.0	100.0	1.0
HPP12_RS00700	HPG27_RS00685	hypothetical protein	NC_011333	142533..142667	1.9e-28	90.8929	100.0	100.0	100.0	100.0	1.0
HPP12_RS00705	HPG27_RS00690	peroxiredoxin	NC_011333	complement(142895..143353)	9.5e-112	309.686	98.7	99.3	100.0	100.0	1.0
HPP12_RS00710	HPG27_RS00695	lactate utilization protein C	NC_011333	complement(143363..143998)	3.7e-153	419.083	98.1	98.6	100.0	100.0	1.0
HPP12_RS00715	HPG27_RS00700	hypothetical protein	NC_011333	complement(143991..145436)	0	987.252	98.8	99.6	100.0	100.0	1.0
HPP12_RS00720	HPG27_RS00705	oxidoreductase	NC_011333	complement(145466..146194)	0	499.975	99.6	99.6	100.0	100.0	1.0
HPP12_RS00725	HPG27_RS00710	lactate permease	NC_011333	146425..148074	0	1057.36	98.4	99.5	99.8	99.8	1.0
HPP12_RS00730	HPG27_RS00715	lactate permease	NC_011333	148123..149778	0	1060.06	98.4	98.9	100.0	100.0	1.0
HPP12_RS00735	HPG27_RS00720	DNA glycosylase	NC_011333	complement(149802..150671)	0	570.081	96.5	97.9	100.0	100.0	1.0
HPP12_RS00740	HPG27_RS00725	ABC transporter permease	NC_011333	complement(150789..152237)	0	914.835	96.5	98.3	100.0	100.0	1.0
HPP12_RS00745	HPG27_RS00730	cytochrome c oxidase, cbb3-type subunit I	NC_011333	152407..153873	0	973.0	99.6	100.0	100.0	100.0	1.0
HPP12_RS00750	HPG27_RS00735	cytochrome c oxidase, cbb3-type subunit II	NC_011333	153886..154584	4.0e-176	479.174	98.7	99.6	100.0	100.0	1.0
HPP12_RS00755	HPG27_RS00740	cytochrome c oxidase, cbb3-type, CcoQ subunit	NC_011333	154595..154813	9.0e-49	144.436	95.8	100.0	100.0	100.0	1.0
HPP12_RS00760	HPG27_RS00745	cytochrome c oxidase, cbb3-type subunit III	NC_011333	154815..155693	0	604.749	100.0	100.0	100.0	100.0	1.0
HPP12_RS00765	HPG27_RS00750	hypothetical protein	NC_011333	155704..155910	6.8e-45	134.035	95.6	98.5	100.0	100.0	1.0
HPP12_RS00770	HPG27_RS00755	hypothetical protein	NC_011333	156011..156604	4.7e-121	337.035	92.4	94.4	100.0	100.0	1.0
HPP12_RS00775	-	-	-	-	-	0	0	0	0	0	0
HPP12_RS00780	HPG27_RS00765	membrane protein	NC_011333	157286..158053	1.5e-156	431.409	96.1	97.6	100.0	100.0	1.0
HPP12_RS00785	HPG27_RS00770	hypothetical protein	NC_011333	complement(158050..158913)	0	570.852	96.9	98.6	100.0	100.0	1.0
HPP12_RS00790	HPG27_RS00775	DNA recombination/repair protein RecA	NC_011333	159012..160055	0	692.96	98.8	99.7	100.0	100.0	1.0
HPP12_RS00795	HPG27_RS00780	enolase	NC_011333	160067..161347	0	857.44	98.6	99.3	100.0	100.0	1.0
HPP12_RS00800	HPG27_RS00785	hypothetical protein	NC_011333	161340..161615	1.2e-60	175.637	97.8	98.9	100.0	100.0	1.0
HPP12_RS00805	HPG27_RS00790	AMIN domain-containing protein	NC_011333	161632..162228	3.1e-146	400.593	99.0	99.5	100.0	100.0	1.0
HPP12_RS00810	HPG27_RS00795	shikimate kinase	NC_011333	162233..162721	1.1e-115	320.472	98.8	100.0	100.0	100.0	1.0
HPP12_RS00815	HPG27_RS00800	membrane protein	NC_011333	162742..163698	0	646.351	99.4	100.0	100.0	100.0	1.0
HPP12_RS00820	HPG27_RS00805	LPS 1,2-glucosyltransferase	NC_011333	complement(163695..164798)	0	711.449	94.6	95.1	100.0	100.0	1.0
HPP12_RS00825	HPG27_RS00810	Sel1 repeat protein HcpD	NC_011333	164950..165870	0	591.267	93.5	97.1	100.0	100.0	1.0
HPP12_RS00830	HPG27_RS00820	transcriptional regulator	NC_011333	complement(166658..167380)	1.4e-175	478.404	97.9	99.2	100.0	100.0	1.0
HPP12_RS00835	HPG27_RS00825	delta-aminolevulinic acid dehydratase	NC_011333	complement(167381..168352)	0	656.366	97.8	99.1	100.0	100.0	1.0
HPP12_RS00840	HPG27_RS00830	two-component sensor histidine kinase	NC_011333	complement(168362..169708)	0	875.93	96.2	98.0	100.0	100.0	1.0
HPP12_RS00845	HPG27_RS00835	DNA-binding response regulator	NC_011333	complement(169732..170409)	3.0e-163	446.047	98.7	99.6	100.0	100.0	1.0
HPP12_RS00850	HPG27_RS00840	hypothetical protein	NC_011333	complement(170644..171120)	6.1e-74	214.542	80.2	81.5	100.0	100.0	1.0
HPP12_RS00855	HPG27_RS00845	hypothetical protein	NC_011333	complement(171111..171374)	2.5e-56	164.466	93.1	96.6	100.0	100.0	1.0
HPP12_RS00860	HPG27_RS00850	protease	NC_011333	complement(171408..172688)	0	875.159	99.5	100.0	100.0	100.0	1.0
HPP12_RS00865	HPG27_RS00855	chemotaxis protein	NC_011333	complement(172691..173422)	1.5e-168	460.299	93.4	94.7	100.0	100.0	1.0
HPP12_RS00870	HPG27_RS00860	peptide chain release factor 2	NC_011333	complement(173493..174584)	0	738.413	98.9	99.4	100.0	100.0	1.0
HPP12_RS00875	HPG27_RS00865	molybdopterin molybdenumtransferase MoeA	NC_011333	complement(174645..175820)	0	766.918	96.9	98.5	100.0	100.0	1.0
HPP12_RS00880	HPG27_RS00870	flagellar biosynthesis protein FliR	NC_011333	complement(175830..176597)	2.1e-178	486.878	97.6	99.6	100.0	100.0	1.0
HPP12_RS00885	HPG27_RS00875	peptidase	NC_011333	complement(176591..177319)	9.7e-161	441.039	93.8	95.5	100.0	100.0	1.0
HPP12_RS00890	-	-	-	-	-	0	0	0	0	0	0
HPP12_RS00895	HPG27_RS00880	peptidyl-prolyl cis-trans isomerase	NC_011333	177806..178705	0	608.601	99.7	100.0	100.0	100.0	1.0
HPP12_RS00900	HPG27_RS00885	fructose-bisphosphate aldolase	NC_011333	178723..179646	0	619.002	98.7	100.0	100.0	100.0	1.0
HPP12_RS00905	HPG27_RS00890	elongation factor P	NC_011333	179668..180231	2.7e-139	382.104	99.5	100.0	100.0	100.0	1.0
HPP12_RS00915	-	-	-	-	-	0	0	0	0	0	0
HPP12_RS00920	HPG27_RS05070	hypothetical protein	NC_011333	complement(1062466..1062747)	9.0e-25	85.1149	49.5	67.0	100.0	97.8	0.0
HPP12_RS00925	HPG27_RS00895	pseudaminic acid synthase	NC_011333	complement(180871..181893)	0	677.552	97.4	99.1	100.0	100.0	1.0
HPP12_RS00930	HPG27_RS00900	ABC transporter ATP-binding protein	NC_011333	complement(181896..182537)	1.0e-150	413.305	96.2	98.6	100.0	100.0	1.0
HPP12_RS00935	HPG27_RS00905	apolipoprotein N-acyltransferase	NC_011333	complement(182534..183811)	0	816.994	96.2	97.6	100.0	100.0	1.0
HPP12_RS00940	HPG27_RS00910	hypothetical protein	NC_011333	184048..184749	3.6e-167	456.833	96.2	96.2	100.0	100.0	1.0
HPP12_RS00945	HPG27_RS00915	lysine--tRNA ligase	NC_011333	184759..186264	0	1018.07	98.8	99.6	100.0	100.0	1.0
HPP12_RS00950	HPG27_RS00920	serine hydroxymethyltransferase	NC_011333	186264..187514	0	849.736	98.8	99.0	100.0	100.0	1.0
HPP12_RS00955	HPG27_RS00925	ABC transporter	NC_011333	187525..188067	6.5e-136	373.244	99.4	100.0	100.0	100.0	1.0
HPP12_RS00960	HPG27_RS00930	hypothetical protein	NC_011333	188090..188899	0	525.783	96.7	97.8	100.0	100.0	1.0
HPP12_RS00970	HPG27_RS00940	hypothetical protein	NC_011333	complement(189291..190538)	1.5e-74	224.557	85.7	93.6	91.5	33.3	1.0
HPP12_RS00980	HPG27_RS00955	hypothetical protein	NC_011333	191141..191674	1.7e-124	343.969	98.3	98.9	100.0	100.0	1.0
HPP12_RS00985	HPG27_RS00960	hypothetical protein	NC_011333	complement(191680..193188)	0	1014.6	98.8	99.2	100.0	100.0	1.0
HPP12_RS00990	HPG27_RS00965	fumarate reductase	NC_011333	complement(193210..193947)	0	505.368	98.8	99.6	100.0	100.0	1.0
HPP12_RS00995	HPG27_RS00970	fumarate reductase	NC_011333	complement(193940..196084)	0	1485.32	99.7	99.7	100.0	100.0	1.0
HPP12_RS01000	HPG27_RS00975	fumarate reductase cytochrome b subunit	NC_011333	complement(196094..196861)	0	511.146	99.2	99.2	100.0	100.0	1.0
HPP12_RS01005	HPG27_RS00980	triose-phosphate isomerase	NC_011333	197079..197783	1.4e-172	470.315	97.9	99.1	100.0	100.0	1.0
HPP12_RS01010	HPG27_RS00985	enoyl-[acyl-carrier-protein] reductase	NC_011333	197793..198620	0	543.888	98.2	99.3	98.2	98.9	1.0
HPP12_RS01015	HPG27_RS00990	UDP-3-O-(3-hydroxymyristoyl)glucosamine N-acyltransferase	NC_011333	198630..199640	0	672.929	98.2	99.4	100.0	100.0	1.0
HPP12_RS01020	HPG27_RS00995	S-adenosylmethionine synthase	NC_011333	199705..200862	0	793.882	99.0	99.7	100.0	100.0	1.0
HPP12_RS01025	HPG27_RS01000	nucleoside-diphosphate kinase	NC_011333	200929..201342	6.7e-98	273.478	97.8	99.3	100.0	100.0	1.0
HPP12_RS01030	HPG27_RS01005	hypothetical protein	NC_011333	201367..201723	9.8e-83	233.802	98.3	99.2	100.0	100.0	1.0
HPP12_RS01035	HPG27_RS01010	50S ribosomal protein L32	NC_011333	201739..201885	1.4e-30	96.6709	97.9	97.9	100.0	100.0	1.0
HPP12_RS01040	HPG27_RS01015	phosphate acyltransferase	NC_011333	201963..202982	0	678.322	98.2	98.8	100.0	100.0	1.0
HPP12_RS01045	HPG27_RS01020	3-oxoacyl-ACP synthase III	NC_011333	203007..203999	0	676.781	99.1	100.0	100.0	100.0	1.0
HPP12_RS01050	-	-	-	-	-	0	0	0	0	0	0
HPP12_RS01055	HPG27_RS01030	hypothetical protein	NC_011333	complement(204785..205168)	4.0e-90	253.062	96.1	98.4	100.0	100.0	1.0
HPP12_RS01065	HPG27_RS01040	sodium:proton antiporter	NC_011333	208467..209573	0	744.962	99.5	99.5	100.0	100.0	1.0
HPP12_RS01070	HPG27_RS01045	LPS biosynthesis protein	NC_011333	complement(209588..210610)	0	623.624	93.1	96.4	100.0	97.4	1.0
HPP12_RS01075	HPG27_RS01050	hypothetical protein	NC_011333	complement(210634..210753)	4.4e-17	62.003	90.3	96.8	77.5	79.5	1.0
